LikelihoodQRing,LikelihoodTRing,LikelihoodThetaRing,LikelihoodPhiRing
0.364906,0.0361957,0.130258,0.167746
0.0184353,-0.355154,-1.10967,-0.175281
0.148008,0.0128336,-0.518795,-1.4233
-1.4083,-0.189045,-0.594669,-0.396846
-0.225763,-0.419067,-2.81508,-0.151229
0.615835,0.000974911,0.0757843,-0.578004
1.18694,-0.0158794,-0.0877824,-0.515788
-0.900579,-0.103001,0.0209126,0.376084
-2.02233,-0.672485,-7.90579,-2.6444
0.0208452,-0.318245,-0.227399,-0.485599
-0.299489,-0.355519,-0.036594,-0.0544209
-0.323218,-0.0114817,0.0782988,0.161333
-0.758977,-0.676721,-0.931693,-0.101852
-1.6594,-1.03696,-0.533766,-0.432411
-0.379458,-0.0982652,-0.123146,0.00475042
0.244556,0.0425296,0.187768,0.0800637
-0.576843,0.0345531,0.147556,0.12468
-0.53636,-0.570919,-1.90524,0.00888393
-0.018938,0.0244532,0.151833,-0.600868
-0.530422,-0.223914,-0.231709,-0.205065
-1.1231,-1.08692,-0.588194,-0.958444
0.332666,0.0238547,0.101713,0.0424389
-0.557425,-0.403366,-0.558529,-0.296291
-0.117482,-0.676413,-0.8205,-0.268031
-0.7556,-0.563646,-0.0426152,-0.513823
-0.239563,0.0382611,0.0689063,0.298553
0.621644,-0.0477655,0.0271217,0.30482
-1.09212,-0.239619,-1.02315,-0.142015
1.11124,-0.539633,-1.10693,-0.679284
-0.203474,-0.425938,-0.965603,-0.798957
0.432838,0.10019,0.121001,0.187108
-1.27661,-1.02743,-1.97631,-1.02303
0.0965157,0.0610759,0.121436,0.270021
0.422927,-0.179872,-0.955808,-0.459963
-2.11346,-0.548842,-1.5072,-0.765278
-0.128298,-0.256259,-0.188011,0.0507912
-1.56209,-0.689702,-3.2361,-0.646419
0.416284,-0.620441,-0.448086,-0.361752
-1.04103,-0.0376573,-0.484317,-1.46375
0.0561352,-0.0896863,0.13565,0.107831
-0.199134,-0.242722,-0.0690488,0.182857
-0.795874,-1.4222,-2.48825,-0.902652
-0.381666,0.032633,0.0959566,0.2169
-0.0474213,-0.022324,0.10829,0.2586
-1.43199,-0.434693,-2.03751,-0.516147
-1.89938,-1.48055,-4.89853,-1.79272
-0.482884,0.0134154,0.119402,0.000549521
-0.315408,0.0146284,0.113135,0.306613
-0.163898,0.0249951,-0.0375774,0.134125
-0.636015,-0.667506,-2.53108,-1.16249
-0.607637,0.0266955,0.108826,-0.71455
-1.34691,-0.800511,-2.41699,-2.49676
-0.145886,0.00892294,0.120332,-2.35949
-1.50798,-1.4374,-1.21847,-0.759051
-0.231094,-0.977763,-2.26699,-0.561886
-0.729885,-1.22909,-3.23781,-0.617665
-0.341832,-0.0857122,-0.277973,-0.0913572
0.026886,0.0986557,-0.667099,-0.669416
1.03575,-0.227021,0.124921,-1.07887
-2.25791,-1.30903,-0.54395,-1.14875
-0.109895,-0.374451,0.0837599,-0.0739303
0.422251,-0.658744,-0.471248,0.0165391
-3.22849,-2.08119,-3.39695,-1.78728
-0.670027,-0.272177,-0.889146,-0.258283
0.0573922,-0.0914871,0.119055,0.244315
-0.0895073,-1.74699,-1.69009,-0.935207
-0.441853,-0.312147,-0.677105,-0.124274
-0.718671,0.0296446,0.111179,-0.112663
-1.22026,-0.925917,-1.7063,-1.561
1.20448,-0.177302,0.0215377,-1.09021
0.00389681,0.00977917,0.0528517,0.370196
-0.801557,0.034364,0.072322,-0.0131783
0.597469,0.00670946,-0.0476932,0.098573
-0.0895538,0.0248137,-0.70576,0.195565
-0.312491,-0.331914,0.0966571,0.085659
-0.982893,-0.496843,-1.2414,-0.571867
-0.387049,-0.611111,-1.88386,-1.09812
-0.550106,-0.366077,-0.311116,-0.0789426
0.666712,0.0392748,-0.10677,0.297242
0.486958,0.0423441,0.209406,0.195026
0.399523,-0.0307665,-0.576486,0.251694
0.00383531,-0.051988,-0.168296,0.210736
-1.70596,-1.52723,-1.52715,-0.996052
-0.978652,-0.951566,-0.745656,-0.098367
0.412856,-0.316728,-0.248968,-0.880225
-0.18022,-0.278554,-1.02465,0.0624706
-0.0150603,-0.472202,-0.44525,0.183187
-1.14784,-0.75918,-0.505729,-0.465601
-0.0669036,0.256602,0.122331,0.207843
-0.738272,-0.647819,-0.371522,-0.341387
-1.10655,-0.234396,-2.45774,-0.0317417
-1.58474,-1.13618,-1.23366,-0.719384
-0.872894,-0.243013,-0.331355,0.221738
-0.592467,0.0863079,0.0901806,0.192176
-2.18212,-1.71163,-0.273451,-1.17106
-0.798775,-0.688895,-1.13994,-1.81976
-1.05304,0.0176859,0.0213211,0.0499751
-1.1731,-0.750565,0.145388,-0.981047
-0.0853883,0.0212787,0.12985,0.163479
-1.14488,-0.879523,-0.327083,-0.44104
-0.171019,0.0420894,-1.41335,-0.0535099
0.342127,0.0313157,0.208237,0.193567
-0.311503,-0.0226853,-0.466447,0.291753
0.0373287,0.017912,0.195281,0.163718
-0.677405,-0.825725,-0.657842,-0.488207
-0.92783,-0.29202,-0.248831,-0.563185
-0.815951,-0.0444558,-1.61319,-0.15596
-0.126988,-0.353022,-0.944994,0.0113295
1.02735,-0.3027,0.142582,-0.704883
0.0597116,-0.0132565,-1.4402,-0.0307496
-0.160046,-0.624299,-0.303738,-0.209304
0.233149,-0.832093,-1.85038,-0.401556
-0.971584,-0.391875,-1.66845,0.00419089
0.0820586,0.0435195,0.112577,0.249412
-0.378828,-0.404532,-0.766018,0.169633
-1.43705,-1.3072,-0.883324,-1.04564
0.4628,0.782292,0.169698,0.197099
-0.241911,-0.223588,-0.284956,-0.290326
-0.31375,-0.571819,-1.91967,-0.312739
0.00530786,-0.573079,-0.759983,-0.164153
-2.28328,-1.21216,-1.90035,-1.82066
0.602096,-0.145209,-0.159988,0.218823
-1.2151,-1.53487,-4.2596,-0.562521
-1.61505,-0.356439,-1.04965,-0.739388
0.266513,-0.297756,-0.156262,-0.735734
-0.512094,0.0125393,0.108861,0.179331
0.0162655,-0.266245,-0.954777,-0.0823447
0.163409,0.029521,-0.830776,0.116652
-0.699591,-0.0888179,0.114884,0.123981
-0.878767,-0.735812,-4.15323,-1.33483
0.0586454,0.0246496,0.0613365,0.190126
-1.29655,-0.0104507,-0.0650363,-0.353287
-0.271497,0.0128648,-0.688413,0.195682
-0.817352,-0.320703,-0.512819,-0.348392
-0.183797,0.0388868,0.10075,0.252138
-0.721893,-0.526232,-2.37326,-0.276315
0.208003,-0.03028,-0.0212452,0.0133118
1.01138,0.0387708,0.146923,0.13015
-0.938639,-1.34807,-1.43674,-0.925353
0.36373,-0.276642,-0.851871,-0.299047
-0.80263,-0.159815,0.13847,0.00359766
0.344555,0.0405911,0.00718745,0.221466
-0.632688,-0.570102,-2.13349,-0.319535
-0.49922,-0.434071,-0.556711,-0.339475
0.285421,-0.297134,-0.926065,-0.966369
-0.302363,0.0226842,0.164714,-0.29429
-0.20054,0.0380104,0.186837,0.206512
-1.77361,-0.29437,-0.288134,0.139914
0.635224,-0.190679,-0.166901,0.0885702
-1.00034,-0.392148,-1.60506,0.200391
0.0490391,0.0397456,0.145295,0.139972
0.477926,0.00954923,-0.0757134,0.227946
-1.16939,0.0115609,-0.0945312,-0.334546
-1.03143,0.0433078,0.160576,0.013516
-1.40095,-0.648346,-1.12365,-1.20328
0.1522,-0.179841,-0.659416,-0.213555
-0.332475,0.044927,-0.19169,0.194307
0.0948951,-0.0228679,-0.441203,0.176783
0.637459,-0.51167,-0.308669,-1.80794
0.0365386,-0.598001,-0.152148,0.123056
-0.63535,-0.650405,-0.794578,-0.702076
-0.315354,-0.194629,-0.189059,0.0682848
-1.2408,-0.097035,-0.653551,-0.588864
-0.820884,0.0354554,0.0801447,0.254369
0.12277,-0.0763596,0.105066,0.131269
-0.59584,-0.394553,-0.897117,-2.03897
-1.32292,-0.675381,-1.27887,-0.676072
-1.3316,-0.853229,-3.16823,-1.3538
-0.320987,-0.854826,-0.851337,-0.12582
-1.02717,0.192471,-0.219588,-1.61707
-0.265841,-0.133067,-0.0427973,0.201574
-0.110486,-0.210127,-0.476493,-0.0646028
-0.435331,-0.705777,0.0101617,-0.246983
-2.3647,-0.542871,-3.60488,-0.564382
-0.254656,-0.136556,0.0864957,0.252001
-0.0775656,0.0362396,-0.787815,0.0632372
-0.727744,-0.168522,-0.646218,-0.38835
-0.485376,-0.258389,-0.404734,-0.335661
-0.541515,-0.291907,-0.0418245,-0.000227313
-2.37248,-0.0707915,-0.0925033,0.0677894
-1.51216,-0.0165885,-0.692137,0.0662234
0.777017,0.0354298,0.10735,0.234774
0.126897,-0.285918,-0.58126,0.212178
-0.328478,-0.318323,-1.08847,-0.101236
0.477536,0.0269963,0.117743,0.231682
-0.384813,-1.24211,-0.489973,-0.523298
0.165852,-0.00573966,-0.287992,0.0131879
-1.82806,-1.1742,-2.58883,-1.44021
-1.14121,0.00829316,-0.206357,-0.643769
-0.156998,0.0105743,0.0941823,0.114643
-2.01647,-1.00156,-1.82409,-0.496972
-1.29794,-1.27608,-4.1459,-1.12365
0.293411,-0.402143,-0.871676,-0.125415
-0.567528,-1.10647,-0.541876,-0.461059
-1.41532,0.0157686,-0.418612,0.189057
0.502485,-0.0466133,0.137802,0.0774947
-0.70615,0.0169995,0.148878,-0.994191
0.229882,-0.0133295,-0.679214,0.236176
-0.38413,-0.635562,-0.333839,-0.780213
-0.848172,-0.33787,-0.169199,0.108095
0.0412709,0.34029,-0.248338,0.0662208
0.324405,-0.446551,-0.517319,-1.3824
-0.68924,-0.922547,-1.34589,-0.485076
-1.73727,-0.277571,0.0779631,-3.70856
-0.401848,-0.0576297,-0.469021,0.107229
-0.91817,-0.976752,-0.510617,-1.85403
-0.881479,-0.289399,-0.0813137,-0.431861
-0.435277,-0.0704528,-1.05362,0.234057
0.351817,-0.118344,-0.158408,0.0591718
0.20039,-0.222248,0.211693,-0.399627
-0.76774,-0.0244951,-0.27286,-1.05225
-1.1816,-1.2298,-2.79592,-0.535129
-0.870261,-0.735543,-0.405442,-0.448584
-0.217695,0.0347123,0.033978,0.280729
-0.0221285,-0.286316,-0.65773,-0.0530369
-0.781575,-0.324901,0.133873,-0.80426
-0.199628,-0.710619,-1.61421,-0.187317
0.584469,-0.656259,-1.91463,-0.575618
0.25684,0.0388219,0.110342,0.209188
-0.0845401,-0.590138,-0.434356,0.125716
-0.370961,-0.0350201,-0.0303146,-0.598377
-2.38855,-1.69079,-2.9702,-0.681059
-1.85076,-0.053938,-0.0111818,0.0433757
-0.796106,-1.25043,-0.676109,-0.389937
-1.23247,0.00222199,-0.183649,0.0523244
0.260512,-0.167509,-0.16642,-0.17249
0.0564878,-0.113569,-1.11619,-1.92502
-1.41982,-1.07412,-0.915625,-0.518879
0.174005,0.0372152,-0.138898,0.235998
0.207535,-0.321794,-0.115044,0.106859
0.115328,-1.03055,-2.6785,-0.614098
-0.525405,0.126015,-0.449136,0.0778616
0.639588,-0.140502,-0.542819,-0.88675
0.647384,-0.162969,-0.974107,-2.8396
0.500454,-0.12554,-0.336644,0.0953929
-0.687816,-0.388987,0.0526577,0.0840394
0.0439957,0.0369382,0.0239134,0.337478
-0.138812,0.0332998,-0.144698,0.132052
-0.432313,-0.437491,-0.305754,0.0051518
-0.804486,0.0604119,0.115321,0.177197
0.203891,-0.15634,-0.53455,-0.596193
-0.665035,-0.237034,-0.639997,0.199409
-1.92914,-1.95157,-2.17208,-1.47433
-0.71867,0.0407127,0.0649502,0.0160056
-0.434717,0.0334778,0.0645639,0.323325
-0.659765,-0.256406,-1.24823,-0.00801215
-1.64026,0.00432428,-0.0526716,0.171686
0.13659,-0.76571,-2.42989,-0.515795
0.144263,-0.143797,0.13658,-0.610445
0.363644,-0.316555,-0.0525587,-0.328276
0.253832,0.0645348,0.110581,0.236515
-0.461374,-0.155652,-1.22587,0.0637843
-0.000302863,-0.388859,-0.136882,-0.870761
0.560489,-0.184854,0.131136,0.0622915
-0.716896,-0.198527,-0.370105,0.0188585
0.156682,-0.168784,-0.190088,0.26308
-0.0364702,-0.0321192,-0.0147439,0.0892829
0.11168,-0.440171,-0.164123,-0.31957
-0.290733,-0.813949,-1.83166,-0.467499
0.888566,-0.346069,0.00499763,-0.11346
-0.578926,-0.250854,-0.0547848,-0.324228
-2.69408,-0.348618,-3.92068,-0.619671
-0.715616,-0.545431,-0.102117,-0.175424
-0.537849,-0.274223,-1.58902,0.0131617
0.0564997,0.0202232,0.18234,0.174046
-2.64777,-1.62165,-14.0731,-3.52296
-1.06081,-1.65136,-0.571567,-0.54529
0.317325,-0.394795,-1.09412,-2.59998
0.168175,-0.350049,-0.737546,-0.247872
-1.36284,-0.170378,-0.872607,-0.781653
-1.97359,-1.18136,-2.76304,-1.36636
0.324481,-0.527182,0.0319068,-0.857547
0.182523,0.0608037,0.233799,-0.163979
-0.0479659,-0.255261,-0.17265,0.139067
-1.02008,0.0284473,0.134026,0.231551
-0.540152,-0.36794,-0.213631,-0.658283
-0.285357,0.0208441,0.148011,-0.785504
-0.197082,0.0422363,0.167574,0.191642
-0.783674,-0.31579,0.050389,-0.0370923
0.852159,0.0394241,0.133058,-1.65763
-0.892136,-0.272725,-0.467607,-0.372276
-0.98998,-0.841697,-1.73652,-0.414835
-1.8626,-0.946133,-2.61879,-0.186869
-0.617093,-0.440154,0.0545052,-0.0873422
-0.527662,-0.072194,-0.0853394,0.0586671
0.107248,-0.728496,-1.35564,-0.0511124
-1.20919,-0.224188,-0.228246,-0.567333
-0.202037,-0.157686,-0.310144,0.0684701
-0.96918,-0.581803,-0.362913,-0.702452
-1.47693,-0.828335,-0.169196,-1.1656
0.0245599,0.0353759,0.00200771,-0.226027
0.427515,-0.817093,-2.63717,-0.375439
0.231517,-0.382879,-0.19288,-1.59483
-0.761368,-0.851088,-0.571451,-0.466101
-0.362177,-0.0508774,-0.172292,-0.372245
-0.124976,-0.396962,-0.522604,0.0489144
0.333361,-0.128556,-0.434116,-0.71955
-1.306,-0.0370588,-0.726199,0.0778021
-0.249752,0.0603033,0.094229,0.273051
-0.470509,-0.715478,-2.45462,-0.930432
-1.13101,-0.748643,-1.69306,-0.274253
-0.157143,-0.169485,-0.573454,0.0449331
0.0792336,-0.213208,0.0784228,0.312222
-0.909331,-0.942148,-1.04216,-3.02744
-0.388325,0.0620005,0.11504,0.151779
-0.342241,-0.742929,-1.9795,-0.616778
-0.37421,-0.495576,-0.226118,-0.0458749
-1.31496,-0.691842,-1.00405,-0.225616
-0.13751,-0.0885194,-0.694855,-0.101432
-1.08996,-0.469076,-0.0358535,0.0135747
0.0205583,-0.227453,-0.0260538,-0.0765729
0.291776,-0.372814,-1.85828,-0.0792544
-0.505104,-0.536744,-0.326333,-0.0740691
0.0374587,-0.113905,-0.638688,-0.437326
-1.05525,-0.367203,-0.196046,-0.682669
-0.554812,-0.0285256,-0.335569,0.300062
0.248808,-0.06135,-0.875048,0.0361922
-0.306184,-0.0396395,-0.371491,0.27095
-0.443165,-0.112332,-0.0815969,-0.0954017
0.321191,0.162883,0.0975232,0.296878
-0.613958,-0.634205,-0.43057,-0.235487
-0.467546,-0.376093,-0.325061,-0.135195
-1.03497,-1.07709,-1.53749,-0.694752
0.0451706,-0.608621,-0.955404,-0.5559
0.381819,0.0342769,-0.168724,0.311081
0.0606828,-0.123407,0.128323,0.159649
-0.144812,-0.566823,0.136357,-0.179398
0.152382,-0.491435,-0.413984,-1.23091
-1.74323,-1.8091,-2.02379,-1.562
-0.207853,0.041009,0.128212,0.180717
-0.620777,-1.18861,-1.05265,-0.565445
-0.65359,-0.122714,-0.0919131,-0.731984
-1.47546,-0.0947602,-0.265228,-0.0118303
-0.427095,-0.467939,-0.416607,-1.76015
0.0651371,0.107032,-0.320606,0.147595
-0.987385,-0.514361,-0.568215,-0.258661
-0.551525,-0.404805,-0.540688,0.0685398
-0.366927,-0.252956,-0.327873,0.0581434
-2.60026,-1.42958,-3.89128,-1.39249
-0.207173,-0.0304596,0.0107056,0.297414
-0.204362,-0.427756,-1.87823,-0.765401
-0.587507,-0.323847,0.160941,-0.558596
-1.20207,0.00773661,0.022053,-0.0675959
-0.701719,-0.172185,-1.42539,0.0125734
-2.51638,-1.03103,-1.13441,-0.732319
-0.674123,-1.20941,-0.439865,-2.1448
-0.0359326,-0.784132,-1.19052,-0.482774
-0.39089,-0.476125,-0.249454,0.0209199
0.459534,0.0525721,0.124804,0.200672
0.6757,0.00574861,0.071241,0.205172
0.041628,-0.263361,-0.456692,-0.0296722
-1.015,-0.130705,-0.559193,-0.0962311
-0.065677,-0.469448,-3.14878,-0.197743
0.195906,0.0214901,0.0641029,-0.32647
-0.403058,-0.775309,-0.10635,0.106901
-0.54513,-0.0155896,-0.730396,-0.978504
-1.61628,-1.25399,-2.24773,-1.56953
-1.08433,-0.0405468,-0.275367,-1.20682
-0.271926,-0.482926,-1.01855,-2.20131
0.138164,-0.258997,0.068656,0.190748
-1.65608,-1.11284,-2.20086,-0.493462
-0.0247064,-1.0782,-0.335037,-0.740484
0.420535,0.0346207,0.130875,0.306985
0.305478,-0.321772,0.0656841,0.0882598
-0.599047,-0.425567,-1.27777,-1.6629
0.04862,-0.465529,0.103818,-0.840221
-0.133422,-0.587483,-1.18614,-1.01333
0.383289,-0.0308362,-0.281635,0.355261
-0.245584,0.11108,0.142004,0.0240413
0.442314,-0.306559,-0.309786,-0.133948
-0.909125,-1.25867,-2.16858,-1.32143
0.650157,0.048174,-0.14428,0.37952
-0.507561,-0.619043,-0.229489,-0.407696
0.465557,-0.00688056,0.128784,-0.0369916
-0.482876,0.00696902,0.204625,-0.0309071
0.359243,0.0410941,0.146064,0.129676
0.416981,0.05843,0.012038,0.338287
-0.180252,0.0245196,-0.0519216,0.25002
0.382483,0.074017,0.107566,0.136923
-1.36085,-0.825216,-0.576162,-0.910202
0.0742807,-0.243317,-0.751525,0.0333081
0.299682,0.0261086,0.0472842,0.215774
-1.23356,-0.0216966,-0.0939042,0.185101
-0.119007,-0.350845,-0.703658,-0.382498
-0.650869,-0.234891,-0.792124,-0.220739
-1.45568,-0.727459,-1.38465,-1.359
-1.5574,-1.22188,-0.559393,-0.483688
-2.95447,-1.13627,-0.442081,-0.697711
0.162386,-0.596303,0.0113524,0.0641987
-0.509703,-0.300586,0.0700744,-0.0517722
-0.284848,-0.280373,-0.178463,-0.362287
0.0699235,-0.392967,-0.609472,-1.96374
-0.529425,-0.139693,0.0996977,-0.367533
-0.302062,-0.677574,-0.0745837,-0.83886
-0.490669,0.063532,0.0775105,-0.166307
-0.582865,-1.39585,-1.62577,-1.42814
0.179528,1.59,0.144669,0.28058
-0.199881,0.0399134,0.0614557,0.233128
-1.17249,-0.874437,-2.32619,-1.21017
-0.222563,-0.214126,-0.932887,-0.692174
-0.70711,-0.958235,-1.65017,-0.00762294
0.396344,-0.00351264,0.00435437,0.197565
0.143762,-0.385275,-0.830231,-1.62798
0.0243966,0.0473051,0.088749,0.251899
0.563339,-0.337729,-0.129444,0.147962
0.0456152,-0.0428394,0.125053,0.0495543
0.273139,-0.723341,-0.960134,-2.48481
-0.680019,0.00930731,-0.359932,0.122808
0.376319,-0.187901,-0.0525182,0.273106
0.0739248,-0.59144,-1.99434,-0.374774
-0.102611,-0.145994,0.00241829,-0.251777
-0.117231,0.0390451,0.0228279,0.0246649
-0.176429,-0.255922,-0.636387,0.0507742
-0.162026,0.109655,0.0810113,0.167133
-0.485572,0.0324875,-0.0546122,-0.897816
0.263767,-0.285917,-0.263513,0.2064
0.0556843,-0.121486,-0.286022,-1.13214
-0.252306,-0.154089,-0.971939,0.222128
-0.0297003,-0.703718,-0.557716,-0.658478
-1.06262,-0.444958,-0.177409,-1.2232
-0.0169905,-0.446214,-0.0920271,0.141302
-0.796166,0.0554472,0.129997,0.0942976
0.493183,0.0331576,-0.0208285,0.12959
-0.466492,-0.198186,-0.631635,-0.132283
-0.212133,0.0190385,-0.0802274,0.00534588
-1.60581,-0.949539,-1.79027,-1.45351
-0.0239417,-0.181621,-0.481725,-0.183358
0.839721,0.0265363,0.153229,-0.551656
-1.08677,0.0124819,-0.0455557,0.161019
0.422678,-0.458824,0.0872943,0.348863
0.293068,0.0264427,0.212638,0.196569
0.797522,0.0308409,-0.00524202,-0.389484
-1.14108,-0.131548,-2.19322,-1.47657
-0.55889,-0.599354,-0.115629,-0.290154
-0.20757,-0.211909,0.0101488,-0.493763
-0.178868,0.0253857,0.145606,0.0780598
-1.08598,-0.767193,-3.16669,-0.399881
-0.314233,0.0583684,0.134954,0.206055
-0.015177,0.0329079,-0.0783264,0.30971
0.194973,0.0294818,0.127597,-0.388216
-0.653781,-0.769152,-1.51154,-0.383929
-0.634407,-0.421039,-1.63043,-0.263941
-2.09409,-1.08433,-2.7608,-0.903945
-0.475549,-1.18688,-2.22818,-1.33991
-0.799184,0.00117362,-0.174555,0.0455672
0.871383,-0.140648,-0.221448,-0.845028
-1.16836,0.010577,-0.176794,0.244638
-0.0518822,-0.124452,0.0222339,0.165302
-0.399881,-0.249019,0.00366549,-0.0621983
0.0629959,-0.0991829,0.162675,-0.0416806
0.667599,-0.161929,-0.0220262,-1.47402
0.188728,0.0294376,-0.284477,0.0316161
-0.0872943,-0.326245,-0.0293001,-0.0552349
0.37731,-0.268267,-0.725157,-0.747718
-0.427041,-0.293174,-0.540227,-0.0125045
-0.0312237,-0.429567,-0.819665,-0.69858
1.2055,-0.47483,-0.491853,0.0508427
-0.129257,-0.613293,-0.970572,-1.61561
0.554848,-0.298592,-0.586777,0.140575
-0.130815,-0.679213,-0.781462,-0.260821
-1.14703,-1.06259,-1.44521,-0.862285
1.1874,-0.216624,0.0837341,0.232591
0.0664619,0.0260288,0.195235,0.285992
-0.334447,-0.478785,-0.708385,-0.0579992
-2.52781,-1.89313,-5.76274,-1.23112
-0.369176,0.034107,-0.125324,0.165184
-0.874948,-0.137512,-0.821839,-0.223644
0.1634,-0.814113,-2.7176,-0.313728
0.0911744,-0.2271,-0.00576042,-0.178513
-1.09229,-1.08488,-3.93957,-1.07532
0.212622,-0.123093,-0.309284,-0.0169688
0.198212,-0.0283603,-0.00254913,-0.00503535
1.13878,-0.176314,0.0135367,-0.278323
-0.545613,-0.784117,-0.327966,0.105753
0.294352,-0.297662,-0.304473,-0.964749
-3.12021,-1.27272,-3.63139,-0.650915
-0.128267,0.0501999,0.233675,0.260244
0.185178,0.0411463,0.149335,0.138903
0.0746214,-0.16709,0.0647173,-0.0794709
0.350213,-0.217359,-0.0735673,0.00356811
-0.134733,0.0168308,-0.0448243,0.298982
-0.687688,-0.0408801,-1.09913,-0.344644
-0.853,-0.599739,-1.57044,-0.349006
1.22107,-0.15258,0.0227521,-1.33948
-0.187973,-0.205262,0.014547,-0.258206
-0.381854,0.0392857,0.156529,0.142081
0.0705064,0.0158252,-0.213308,0.107353
-0.139439,0.0566155,-0.0887636,-0.116654
0.253376,0.0172991,0.0888096,-0.161075
0.310892,-0.206486,-0.635365,0.152727
-0.719948,-0.393519,0.100129,-0.0273839
-1.09378,-0.115509,-0.251473,0.126043
-0.075122,-0.00792121,0.035915,-0.682537
-0.319311,-0.120402,-0.669819,-0.0140128
-0.576713,-0.369906,-0.705144,0.0533497
-1.4486,-0.598007,-1.61251,-1.71292
-0.563839,-0.376098,-0.900803,-0.0151853
-1.12075,-1.28951,-1.83895,-0.294179
-0.553929,-0.225613,0.13168,-0.449521
-0.381041,-0.336487,0.0806958,0.243168
-1.89666,-0.36861,-0.443691,-0.0259514
-0.376952,-0.519873,-0.239403,-1.75744
-0.531105,-0.408336,-0.287344,0.165673
-0.301124,-0.14967,0.201723,-0.369779
-1.15677,-0.770091,-1.38669,-0.0792135
-0.417191,0.00708462,-0.014262,0.30045
0.460809,0.010502,-0.498525,-0.0364483
-0.347014,-0.0807528,-1.73799,-0.181529
0.906726,-0.158239,0.0752622,0.368392
0.0166987,-0.259794,-2.16106,-0.0799133
-0.875546,-0.194492,-0.135968,-0.111519
-1.47575,-1.56955,-1.40614,-0.744717
-1.56638,-0.50475,-1.51883,-1.72793
-0.563329,-1.14503,-0.738695,-0.101734
0.0768856,0.0457755,0.0978771,0.316456
-0.481376,-0.417616,-0.317955,-1.04701
-1.33686,-0.556414,-1.78512,-0.261551
-0.00578227,-0.190463,0.144211,-0.749052
0.575033,-0.274069,-0.401987,-1.23346
-0.205508,-0.263779,-1.15916,-0.178886
-0.534071,-0.0010213,-0.122175,0.23456
-0.069725,0.0275016,0.20571,0.2105
-0.103869,0.0715593,-1.37922,0.0683355
-0.54637,-0.442143,-2.33394,-0.350794
0.00278649,-0.136184,0.126694,0.280786
0.322734,0.0245576,-0.245231,0.0576752
-0.0764154,-0.306967,-0.201781,-0.475102
0.242297,0.00807564,-0.0703535,0.327664
-0.754936,-0.33475,-0.220855,-0.0227768
-0.169232,0.0376833,0.0550544,0.199274
-0.11674,-0.734042,-0.501091,-0.0134078
-1.62879,-1.03634,-1.68839,-1.1831
0.652131,-0.0467738,0.101463,-0.0331356
-1.23563,-1.0944,-4.89084,-0.578022
-0.234024,-0.473135,-1.12555,-0.537048
-0.845119,0.121942,0.0804558,-0.0127505
-0.238258,0.00785688,0.149254,0.232874
-0.982018,-0.924472,-2.82903,-0.778743
-0.542358,-0.35846,-0.319609,0.177294
0.359301,0.0346341,0.178189,0.113252
0.307727,-0.166835,-0.244446,-3.26786
-0.659817,0.0067427,-2.10684,-0.239173
0.563936,-0.441859,-0.644884,-0.856469
-2.22144,-2.00288,-3.13431,-1.23166
-0.08737,-0.0844401,-0.502335,0.0911693
-1.44573,-0.553298,0.0141485,-0.558745
0.42572,-0.489367,-1.11717,-0.462038
0.290704,0.0417388,0.0476672,0.103864
-0.943175,-1.10289,-2.43782,-1.36716
0.397519,-0.0185819,0.107836,-0.0682026
-1.10895,-1.6225,-4.48782,-1.5988
-1.6685,-1.35566,-3.39187,-2.13194
0.673452,-0.264644,0.171266,-0.636682
-1.39225,-0.00669158,-0.113099,0.196515
-0.352393,0.0387843,0.152557,0.2599
-0.541296,-0.10887,-0.394597,-0.34847
0.388374,0.0174826,-0.133623,0.264359
-0.647992,-0.159901,-0.32886,-0.127575
0.154896,0.0534285,0.097488,0.31202
0.0994238,0.0261998,0.126373,0.211347
-0.607637,-0.52953,0.105136,-0.302271
0.312929,-0.437771,-1.89293,-0.449322
-0.118221,-0.0195761,0.0840714,0.09912
-1.79288,-1.24577,-1.25745,-1.50103
-0.199286,-0.0335876,0.0385169,0.116696
-0.0469947,-0.546004,-0.32448,-0.229177
-1.88349,0.0249804,-0.104101,0.22433
-0.648959,-0.304648,-0.43999,0.0179166
0.124424,-0.159421,0.0702651,-0.283398
-1.44202,-1.496,-1.84478,-0.677711
-0.500384,-0.037513,-0.291324,-0.503842
0.41004,-0.44248,0.181243,-0.217467
-0.310163,-0.457162,-0.045169,-1.74961
-0.599393,-0.58989,-1.29311,-0.739273
0.694424,-0.475773,-0.180166,-0.616681
-2.35922,-2.11961,-4.3006,-2.49132
-1.45995,-0.84415,-0.633387,-0.620544
0.272997,-0.112324,-0.455443,-0.164853
-0.485927,-1.56841,-1.54369,-1.04845
0.121152,0.05824,0.109785,-0.0157548
0.458528,-0.497668,-1.21898,-0.658399
-1.06795,-0.331971,-1.6442,-0.273485
1.09103,0.0336098,0.19928,0.00270643
-1.09479,-0.0745481,-1.17421,0.0415638
-0.333631,-0.333636,-1.47361,-0.391274
-0.932172,-0.100023,-0.363324,-0.340646
-0.35127,-0.645648,-1.67705,-0.388243
-0.721415,-0.91946,-0.109086,-0.821028
0.700372,0.0313037,0.0705808,0.498239
-1.14208,-0.464084,-0.184416,-0.39796
-2.23838,-1.6097,-6.15209,-1.12733
-0.825914,-0.082152,-0.537499,-0.27644
-0.156723,-0.358748,-0.0866108,0.0669494
