PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MCTrueMuonEnergy,MCTrueNeutrinoEnergy,EventNumber,MCNeutrons,MCVDistVtxWall,MCHDistVtxWall,MCVDistVtxInner,MCHDistVtxInner,MCPMTFracRing,MCPMTFracRingNoWeight,MCLAPPDFracRing,MCPMTVarTheta,MCPMTRMSTheta,MCPMTBaryTheta,MCPMTRMSThetaBary,MCPMTVarThetaBary,MCLAPPDVarTheta,MCLAPPDRMSTheta,MCLAPPDBaryTheta,MCLAPPDRMSThetaBary,MCLAPPDVarThetaBary,MCNRings,MCMultiRing,MCPDG
0.210632,1.3076299999999998,6.9105300000000005,2322.03,2281.45,28,0.31200700000000003,0.995064,0.9825229999999999,0.5,0.035714300000000004,0.07142860000000001,0.8249139999999999,0.54984,0.637208,0.137873,3.21165,2.9716400000000003,0.697952,0.165994,0.107143,0.107143,3,3,0.11600799999999999,1.29226,164,5.78969,164,0.392264,0.392264,0.330494,0.109226,561.85,-999,78,0,0.926481,0.783724,1.5175,0.9453950000000001,0.815803,0.464286,0.9756100000000001,0.486613,0.806283,0.12349500000000001,0.695267,0.137873,0.382925,0.382925,0.163982,0.244036,0.059553499999999995,1,0,11
0.181633,1.30447,6.56463,1816.02,1748.68,24,0.202464,1.0,0.962918,0.291667,0.0,0.0,0.6819890000000001,0.542171,0.511651,0.143293,3.04924,2.99903,0.47527600000000003,0.148048,0.0,0.0,0,0,0.36553,1.39645,75,3.4396699999999996,75,0.450637,0.450637,0.241813,0.058473800000000006,1062.1,-999,437,0,0.969949,0.753556,1.6035700000000002,0.8994190000000001,0.971625,0.833333,1.0,0.429569,0.572071,0.0687341,0.50721,0.143293,0.415008,0.415008,0.35331599999999996,0.158843,0.025231200000000002,1,0,13
0.525184,1.37227,7.23295,1895.33,1729.52,29,0.199356,1.0,0.9125200000000001,0.37931,0.0,0.0689655,0.858756,0.7403890000000001,0.41491000000000006,0.09417930000000001,3.3668199999999997,3.46855,0.572625,0.234195,0.0344828,0.0,1,0,0.48247799999999996,1.30501,134,6.89235,134,0.693986,0.693986,0.292694,0.08567000000000001,736.248,-999,61,0,0.77481,0.6606029999999999,1.21719,0.757759,0.8254520000000001,0.551724,0.91791,0.512745,0.685346,0.14690899999999998,0.5508460000000001,0.09417930000000001,0.51258,0.51258,0.338977,0.206004,0.0424376,1,0,11
0.897167,1.39599,8.851230000000001,5552.96,5216.37,50,0.23227899999999999,0.9722719999999999,0.939386,0.6,0.14,0.46,1.26617,1.05572,0.5862729999999999,0.144066,2.97146,2.3552400000000002,1.1602299999999999,0.290605,0.36,0.14,18,7,0.6827529999999999,1.28621,344,5.74641,344,0.767483,0.767483,0.216383,0.0468214,974.3760000000001,-999,24,0,0.970891,0.480321,1.60543,0.483009,0.9025559999999999,0.34,0.936047,0.520429,1.0536299999999998,0.17711500000000002,0.896531,0.144066,0.313186,0.313186,0.202297,0.250019,0.06250950000000001,1,0,11
0.24902600000000003,1.38619,8.59807,4973.51,4759.16,41,0.241891,0.995924,0.956902,0.365854,0.0,0.317073,0.989574,0.639776,0.76759,0.18481199999999998,3.3559,3.09262,0.81445,0.254628,0.21951199999999998,0.21951199999999998,9,9,0.0772299,1.3421299999999998,200,7.5153300000000005,200,0.5528529999999999,0.5528529999999999,0.49000699999999997,0.24010599999999999,952.307,-999,193,0,1.11979,0.44268500000000005,1.50552,0.42565200000000003,0.9299040000000001,0.6097560000000001,1.0,0.42574700000000004,0.707863,0.047820999999999995,0.664345,0.18481199999999998,0.411825,0.411825,0.140658,0.29354,0.0861659,1,0,11
1.10869,1.36426,4.4022,826.076,0.0,10,0.263176,1.0,0.0,0.2,0.4,0.0,1.06293,1.14521,0.306109,0.08287330000000001,4.0513900000000005,4.18998,0.401382,0.113738,0.0,0.0,0,0,0.550778,1.35257,5,6.6512899999999995,5,0.70236,0.70236,0.189194,0.035794400000000004,1153.65,-999,116,0,1.20618,0.465066,1.33447,0.45976000000000006,1.0,1.0,0.6,0.464208,0.5227609999999999,0.185799,0.348407,0.08287330000000001,0.679523,0.679523,0.5983970000000001,0.143394,0.020561900000000004,1,0,13
1.78131,1.58984,5.67561,1344.02,0.0,13,0.377409,0.170124,0.0,0.307692,0.230769,0.0,1.53478,1.8074700000000001,0.377529,0.057619500000000004,4.51305,4.97961,0.853707,0.160133,0.07692310000000001,0.0,1,0,0.767519,1.2682,1,14.9908,1,0.767519,0.767519,0.0,0.0,1289.36,-999,102,0,1.15403,0.378246,1.43771,0.327448,0.966483,0.769231,0.0,0.365274,0.594011,0.166505,0.44710600000000006,0.057619500000000004,1.7362,1.7362,1.7362,0.0,0.0,1,0,13
1.03014,1.46929,7.40385,2173.12,1413.01,26,0.135397,0.976814,0.6502220000000001,0.153846,0.19230799999999998,0.19230799999999998,1.0794,1.13542,0.34333400000000003,0.09243330000000001,2.69292,2.3921,0.751063,0.32323,0.230769,0.0,6,0,0.728913,1.28354,169,5.10401,169,0.786382,0.786382,0.201773,0.0407122,984.674,-999,477,0,1.20851,0.429562,1.32984,0.40565300000000004,0.99351,0.9615379999999999,0.905325,0.429475,0.511073,0.21964899999999998,0.31998699999999997,0.09243330000000001,0.545501,0.545501,0.498015,0.152564,0.0232758,1,0,13
0.66145,1.3497,6.3095300000000005,1673.0,0.0,23,0.251673,1.0,0.0,0.304348,0.173913,0.0,0.84025,0.798671,0.34312800000000004,0.0858678,3.4445900000000003,3.61774,0.631405,0.220214,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,550.564,-999,188,0,1.19218,0.346341,1.36219,0.278823,0.982201,0.913043,0.0,0.404827,0.531432,0.113408,0.42835100000000004,0.0858678,0.0,0.0,1.14245,0.0,0.0,1,0,13
0.995265,1.39527,6.42612,561.783,0.0,17,0.19808399999999998,0.895488,0.0,0.5882350000000001,0.17647100000000002,0.0,1.19069,1.1469200000000002,0.43789700000000004,0.178379,2.3715200000000003,2.32855,0.8268559999999999,0.498237,0.17647100000000002,0.0,3,0,0.557301,1.33133,29,6.45706,29,0.693615,0.693615,0.168078,0.0282502,104.947,-999,149,0,1.16026,0.753834,1.4253799999999999,0.8998430000000001,0.696593,0.5882350000000001,1.0,0.64549,0.6987140000000001,0.26261799999999996,0.457005,0.178379,0.47026599999999996,0.47026599999999996,0.334677,0.169102,0.028595599999999995,1,0,11
0.0450339,1.3430000000000002,7.647639999999999,3193.14,3087.6,33,0.221248,0.996316,0.9669479999999999,0.454545,0.030302999999999997,0.181818,0.9984790000000001,0.596003,0.959181,0.309273,2.98676,3.2029400000000003,0.8746700000000001,0.22242399999999998,0.272727,0.363636,9,12,0.150947,1.31874,261,5.666930000000001,261,0.443676,0.443676,0.346605,0.12013499999999999,567.486,-999,139,0,0.799033,0.811372,1.26515,0.9875309999999999,0.93286,0.575758,0.965517,0.531408,0.930588,0.144321,0.80814,0.309273,0.404094,0.404094,0.0593654,0.359396,0.129165,1,0,11
1.6423,1.49251,7.8420000000000005,1813.53,0.0,36,0.146287,0.404791,0.0,0.388889,0.08333330000000001,0.08333330000000001,1.52659,1.69773,0.574889,0.21498699999999998,2.3620099999999997,1.8179299999999998,1.13301,0.741409,0.388889,0.166667,14,6,0.51862,1.40644,9,10.5255,9,0.673269,0.673269,0.183238,0.033576,431.36699999999996,-999,2,0,1.08981,0.41007,1.5648799999999998,0.375946,0.841211,0.694444,0.0,0.592389,0.744078,0.108698,0.653468,0.21498699999999998,0.822865,0.822865,0.783954,0.0447951,0.0020066,1,0,11
1.15287,1.4479799999999998,4.50239,1028.87,0.0,12,0.371742,1.0,0.0,0.333333,0.5,0.0,1.17205,1.17514,0.254358,0.0346975,2.21385,2.10616,0.395374,0.06519069999999999,0.0,0.0,0,0,0.43033699999999997,1.44078,168,9.16235,168,0.5617300000000001,0.5617300000000001,0.20734699999999998,0.0429926,642.964,-999,525,0,0.794292,0.630473,1.25576,0.7118399999999999,0.8627389999999999,0.583333,0.0,0.441924,0.684253,0.055595500000000006,0.634061,0.0346975,1.37106,1.37106,1.37952,0.203513,0.0414175,1,0,13
0.8638440000000001,1.3136700000000001,6.38661,1229.5,0.0,20,0.13365,1.0,0.0,0.3,0.1,0.15,0.9917860000000001,0.9920959999999999,0.359765,0.111323,2.42142,2.3090599999999997,0.440434,0.137439,0.0,0.0,0,0,0.21948499999999999,1.27481,34,4.98528,34,0.401337,0.401337,0.304906,0.0929675,1002.26,-999,361,0,1.17759,0.7585270000000001,1.39107,0.9069950000000001,0.955318,0.8,0.382353,0.526402,0.670034,0.149546,0.53188,0.111323,0.6605340000000001,0.6605340000000001,0.6159279999999999,0.290733,0.0845258,1,0,13
0.8097479999999999,1.3186200000000001,7.53175,1974.48,0.0,29,0.247342,0.963809,0.0,0.344828,0.103448,0.103448,1.04008,1.00101,0.47795,0.158861,2.6899,2.4272400000000003,0.8601559999999999,0.330401,0.241379,0.103448,7,3,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1066.72,-999,439,0,0.8696360000000001,0.45069499999999996,1.40495,0.437859,0.9451860000000001,0.793103,0.0,0.471575,0.715336,0.105229,0.6262,0.158861,0.0,0.0,1.00167,0.0,0.0,1,0,13
0.86005,1.40422,9.6107,2717.35,2253.37,47,0.131333,0.9263959999999999,0.8292510000000001,0.40425500000000003,0.0,0.276596,1.37388,1.07486,0.717695,0.215571,2.73027,2.4950900000000003,1.08054,0.41172200000000003,0.446809,0.19148900000000002,21,9,0.275652,1.34475,119,8.0137,119,0.5138699999999999,0.5138699999999999,0.33213899999999996,0.11031600000000001,756.164,-999,195,0,1.07549,0.615647,1.59324,0.689246,0.8487399999999999,0.5319149999999999,0.9747899999999999,0.55308,0.8375790000000001,0.06104009999999999,0.784098,0.215571,0.5068050000000001,0.5068050000000001,0.380322,0.175576,0.030826799999999998,1,0,11
1.12884,1.39539,7.75553,2311.04,1550.95,41,0.07151310000000001,0.796995,0.6711050000000001,0.390244,0.0,0.0487805,1.28585,1.25679,0.5166810000000001,0.226305,2.3294099999999998,2.2679099999999996,0.793928,0.431522,0.243902,0.0487805,10,2,0.340841,1.371,73,8.735489999999999,73,0.582781,0.582781,0.317802,0.100998,841.2180000000001,-999,44,0,0.795205,0.61659,1.25757,0.690684,0.825158,0.5853659999999999,0.6027399999999999,0.583527,0.666049,0.06754489999999999,0.60329,0.226305,0.691412,0.691412,0.592254,0.199714,0.039885699999999996,1,0,11
0.231017,1.32275,8.064639999999999,1957.43,1908.11,30,0.182701,0.984815,0.9748020000000001,0.266667,0.0,0.13333299999999998,0.8866120000000001,0.652758,0.68716,0.20939899999999997,3.05871,3.0045,0.8568899999999999,0.303765,0.1,0.1,3,3,0.146895,1.33287,130,7.73382,130,0.620332,0.620332,0.493846,0.243883,955.08,-999,380,0,0.88739,0.6131489999999999,1.4401,0.685439,0.9687469999999999,0.866667,1.0,0.447608,0.6438119999999999,0.056398699999999996,0.594619,0.20939899999999997,0.436787,0.436787,0.0929423,0.353299,0.12482,1,0,13
1.2123700000000002,1.28572,4.15155,797.829,0.0,10,0.446142,1.0,0.0,0.5,0.5,0.0,1.1416,1.2292299999999998,0.27427199999999996,0.029510900000000003,4.20097,4.332409999999999,0.31908400000000003,0.038004699999999995,0.0,0.0,0,0,0.29790900000000003,1.36719,86,8.81102,86,0.5860390000000001,0.5860390000000001,0.34796900000000003,0.121082,639.914,-999,336,0,1.08535,0.573553,1.5737,0.625095,0.9530040000000001,0.8,0.0116279,0.406306,0.585888,0.074588,0.515868,0.029510900000000003,1.30275,1.30275,1.27766,0.280511,0.0786863,1,0,13
0.531305,1.31534,6.9664399999999995,2844.0,2769.26,30,0.337145,0.9904120000000001,0.97372,0.5,0.1,0.1,1.0185799999999998,0.733813,0.588972,0.110373,3.6779599999999997,3.68333,0.776666,0.183073,0.13333299999999998,0.13333299999999998,4,4,0.48496300000000003,1.30999,222,5.86092,222,0.658589,0.658589,0.287247,0.08251069999999999,930.6510000000001,-999,49,0,0.9072790000000001,0.587839,1.47948,0.646867,0.92125,0.533333,0.9864860000000001,0.483073,0.881075,0.123823,0.773245,0.110373,0.404364,0.404364,0.173622,0.25122,0.06311130000000001,1,0,11
1.46086,1.60859,7.939430000000001,2306.74,0.0,33,0.17412,0.6808890000000001,0.0,0.181818,0.0,0.181818,1.51732,1.5,0.437885,0.103157,4.19195,4.27297,1.2852299999999999,1.13838,0.424242,0.030302999999999997,14,1,0.5233300000000001,1.47781,13,10.6515,13,0.5366380000000001,0.5366380000000001,0.12868800000000002,0.016560599999999998,710.6110000000001,-999,138,0,1.06408,0.44458000000000003,1.61582,0.428541,0.975852,0.909091,0.923077,0.397878,0.517876,0.026390300000000002,0.49343100000000006,0.103157,0.707782,0.707782,0.699745,0.08734539999999999,0.00762921,1,0,13
1.1661,1.18224,4.43915,771.028,0.0,10,0.6016739999999999,0.9649209999999999,0.0,0.6,0.4,0.0,1.04562,1.2213100000000001,0.485504,0.102952,2.2959099999999997,2.0122299999999997,0.540274,0.118913,0.0,0.0,0,0,0.6355810000000001,1.3081399999999999,24,5.82481,24,0.7680640000000001,0.7680640000000001,0.166801,0.027822700000000002,1258.93,-999,180,0,0.943858,0.34883800000000004,1.5519100000000001,0.282629,0.928991,0.7,0.791667,0.537714,0.830836,0.26251199999999997,0.622166,0.102952,0.499543,0.499543,0.46086499999999997,0.281262,0.0791085,1,0,13
0.854992,1.1921899999999999,4.52604,1025.46,0.0,13,0.391261,1.0,0.0,0.384615,0.307692,0.0,0.853096,0.943751,0.342783,0.09350449999999999,3.8450800000000003,4.00514,0.42811499999999997,0.118682,0.0,0.0,0,0,0.23001100000000002,1.34849,11,9.217,11,0.332359,0.332359,0.231636,0.0536553,350.135,-999,487,0,0.89694,0.505074,1.4590100000000001,0.520733,0.988284,0.923077,1.0,0.419696,0.543367,0.052427,0.493507,0.09350449999999999,0.623283,0.623283,0.596783,0.061538,0.00378693,1,0,13
1.0746799999999999,1.22796,5.46122,84.1839,30.4256,5,0.25856599999999996,1.0,0.36141799999999996,1.0,0.2,0.0,1.1396600000000001,1.15265,0.225388,0.0503756,4.199730000000001,4.217230000000001,0.286093,0.0784331,0.0,0.0,0,0,0.44284799999999996,1.4367,105,7.16895,105,0.576146,0.576146,0.202294,0.0409227,218.238,-999,228,0,0.799951,0.420083,1.2669700000000002,0.391206,1.0,1.0,0.8952379999999999,0.4192,0.42407,0.16053399999999998,0.265112,0.0503756,0.608448,0.608448,0.561469,0.167824,0.0281649,1,0,13
0.744816,1.40664,8.60268,2418.44,2090.3,48,0.12621300000000002,0.948573,0.8643190000000001,0.5625,0.08333330000000001,0.354167,1.22906,1.0754700000000001,0.644893,0.24816999999999997,3.08664,2.61902,1.14568,0.568137,0.333333,0.145833,16,7,0.681309,1.28826,445,5.2897,445,0.748987,0.748987,0.159933,0.0255787,599.308,-999,93,0,0.914715,0.492534,1.4942,0.501622,0.812508,0.4375,0.993258,0.687674,1.0076100000000001,0.232004,0.806887,0.24816999999999997,0.23586500000000002,0.23586500000000002,0.0601983,0.20934899999999998,0.0438269,1,0,11
1.43456,1.34921,7.18986,1754.43,0.0,39,0.0941633,0.5534560000000001,0.0,0.487179,0.12820499999999999,0.153846,1.60404,1.61113,0.708747,0.41278000000000004,2.2351400000000003,2.104,1.0971899999999999,0.929227,0.461538,0.20512800000000003,18,8,0.239213,1.31281,27,9.12974,27,0.584073,0.584073,0.40987700000000005,0.167999,286.014,-999,31,0,1.1692799999999999,0.396375,1.40752,0.355076,0.734006,0.666667,0.8888889999999999,0.805625,0.911832,0.237902,0.723299,0.41278000000000004,0.596869,0.596869,0.524864,0.178359,0.031811900000000004,1,0,11
0.374728,1.34122,6.626460000000001,1283.07,1218.16,19,0.171474,0.9894729999999999,0.949411,0.263158,0.0,0.10526300000000001,0.871711,0.619574,0.572026,0.10478599999999999,3.3593800000000003,3.26221,0.648205,0.20795300000000003,0.0526316,0.10526300000000001,1,2,0.28065,1.36523,106,5.97003,106,0.482813,0.482813,0.301102,0.09066210000000001,277.99,-999,194,0,1.1188,0.953628,1.50748,1.20433,0.963975,0.789474,0.971698,0.5360229999999999,0.744588,0.081682,0.67561,0.10478599999999999,0.424212,0.424212,0.134891,0.307108,0.0943154,1,0,11
0.846218,1.4149200000000002,7.62645,1838.47,1468.54,31,0.13533399999999998,0.9844219999999999,0.798784,0.193548,0.0,0.0322581,1.03515,0.978283,0.411732,0.13954,2.74281,2.6192599999999997,0.679562,0.31190100000000004,0.16129000000000002,0.0322581,5,1,0.303107,1.34657,57,8.952539999999999,57,0.531694,0.531694,0.33939600000000003,0.11519000000000001,1244.85,-999,464,0,1.2292,0.449821,1.2888899999999999,0.43652799999999997,0.923108,0.8064520000000001,1.0,0.47763,0.558767,0.11858099999999999,0.448952,0.13954,0.49303500000000006,0.49303500000000006,0.40841700000000003,0.117952,0.013912700000000002,1,0,13
1.63496,1.35281,6.8067899999999995,1825.26,0.0,30,0.146357,0.39214299999999996,0.0,0.4,0.0666667,0.0333333,1.5075399999999999,1.6935900000000002,0.5438189999999999,0.19383,4.55309,4.7893,0.658416,0.260377,0.2,0.166667,6,5,0.729111,1.2863799999999999,25,8.75142,25,0.7694989999999999,0.7694989999999999,0.08767489999999999,0.00768689,344.99699999999996,-999,134,0,0.866835,0.483757,1.3994,0.488246,0.819817,0.666667,0.92,0.5278430000000001,0.6287050000000001,0.024996599999999997,0.6053350000000001,0.19383,0.539279,0.539279,0.51564,0.116597,0.013594799999999997,1,0,11
0.833533,1.4780000000000002,8.22221,2170.7,0.0,30,0.172489,0.97505,0.0,0.13333299999999998,0.0,0.0333333,1.11569,0.9380850000000001,0.482174,0.12095299999999999,3.5384599999999997,3.4362199999999996,0.889475,0.371686,0.23333299999999998,0.0333333,7,1,0.51134,1.4798200000000001,30,5.8994800000000005,30,0.575485,0.575485,0.0919068,0.00844686,813.29,-999,370,0,1.10228,0.505637,1.54019,0.521591,0.97505,0.9,0.966667,0.437982,0.5714520000000001,0.101741,0.482646,0.12095299999999999,0.341208,0.341208,0.279816,0.14258099999999999,0.0203293,1,0,13
0.101914,1.41804,8.32201,2101.98,1930.87,48,0.0732691,0.989376,0.918594,0.479167,0.0,0.208333,1.01816,0.810008,0.9241530000000001,0.5121220000000001,3.45263,3.31567,0.822411,0.3968,0.208333,0.5,10,24,0.08118819999999999,1.3108899999999999,160,7.28635,160,0.702974,0.702974,0.626792,0.392868,464.084,-999,127,0,0.900876,0.739168,1.4668,0.877492,0.735209,0.458333,0.9875,0.634908,0.814022,0.08652119999999999,0.73475,0.5121220000000001,0.553161,0.553161,0.0752628,0.482887,0.23318000000000003,1,0,11
0.7727310000000001,1.35995,7.659110000000001,2296.45,2156.78,28,0.21315,0.994806,0.9391780000000001,0.571429,0.178571,0.25,0.9789479999999999,0.9277719999999999,0.423616,0.117068,2.8243,2.47761,0.8521610000000001,0.23848200000000003,0.14285699999999998,0.035714300000000004,4,1,0.645908,1.30434,104,5.38121,104,0.745993,0.745993,0.203923,0.0415846,1025.58,-999,180,0,1.1869100000000001,0.42544799999999994,1.37261,0.399382,0.865519,0.428571,0.9615379999999999,0.552917,0.8841700000000001,0.244666,0.669612,0.117068,0.428642,0.428642,0.30853,0.171734,0.029492599999999997,1,0,11
0.773199,1.3592,9.02939,2000.06,1667.07,37,0.090848,0.915927,0.833512,0.297297,0.0,0.13513499999999998,1.18805,1.02093,0.6070989999999999,0.229096,2.47922,2.4988900000000003,0.764784,0.360693,0.18918900000000002,0.13513499999999998,7,5,0.40397,1.32185,70,9.0034,70,0.627582,0.627582,0.332334,0.110446,672.2439999999999,-999,389,0,1.10879,0.44743599999999994,1.52729,0.432892,0.970226,0.891892,0.9714290000000001,0.46433900000000006,0.599467,0.069531,0.5373600000000001,0.229096,0.409868,0.409868,0.280589,0.194501,0.0378306,1,0,13
1.85303,1.2350700000000001,4.29819,591.313,0.0,9,0.272669,0.23246399999999998,0.0,0.22222199999999998,0.44444399999999995,0.0,1.69555,1.86637,0.351287,0.08968150000000001,4.81378,4.99624,0.372764,0.0967133,0.0,0.0,0,0,0.05249500000000001,1.2695,1,9.93431,1,0.05249500000000001,0.05249500000000001,0.0,0.0,254.847,-999,23,0,1.0307899999999999,0.441405,1.6817400000000002,0.423702,0.887703,0.666667,0.0,0.555596,0.643863,0.224086,0.43568500000000004,0.08968150000000001,1.34656,1.34656,1.34656,0.0,0.0,1,0,11
0.337988,1.40854,8.68851,1485.89,1276.98,49,0.10191900000000001,0.964471,0.859403,0.653061,0.020408199999999998,0.306122,1.06609,0.9729200000000001,0.767304,0.444993,3.38151,3.5362199999999997,0.932783,0.651944,0.28571399999999997,0.244898,14,12,0.16981400000000002,1.33182,46,7.76017,46,0.730647,0.730647,0.563679,0.317734,308.16900000000004,-999,37,0,1.0357100000000001,0.40716199999999997,1.672,0.371515,0.745767,0.571429,1.0,0.667493,0.795686,0.143393,0.671006,0.444993,0.467451,0.467451,0.0663917,0.40178800000000003,0.161433,1,0,11
0.49781400000000003,1.33146,5.74748,1425.11,1374.45,18,0.190473,1.0,0.96445,0.277778,0.0,0.0,0.729947,0.6256970000000001,0.320779,0.05289069999999999,3.3393,3.40938,0.493421,0.116409,0.0,0.0,0,0,0.32011100000000003,1.38499,66,5.01549,66,0.413059,0.413059,0.250838,0.0629199,672.873,-999,195,0,1.06882,0.773863,1.60643,0.9303680000000001,0.960872,0.833333,0.454545,0.42723900000000004,0.552478,0.058187,0.498856,0.05289069999999999,0.7841100000000001,0.7841100000000001,0.7637510000000001,0.21867199999999998,0.0478176,1,0,13
0.49200900000000003,1.34769,8.34184,1117.48,873.966,28,0.06685579999999999,1.0,0.782085,0.357143,0.0,0.25,0.912416,0.8927790000000001,0.492937,0.22597899999999999,3.56052,3.57671,0.631577,0.380123,0.0,0.0,0,0,0.199166,1.33774,50,8.50119,50,0.577174,0.577174,0.42081899999999994,0.177089,418.034,-999,254,0,1.25088,0.6251220000000001,1.24596,0.703687,0.9846659999999999,0.9642860000000001,0.98,0.512853,0.53254,0.0900847,0.447788,0.22597899999999999,0.43011499999999997,0.43011499999999997,0.20936300000000002,0.247952,0.0614802,1,0,13
1.5738,1.60954,5.61146,715.135,0.0,17,0.166088,0.513259,0.0,0.41176499999999994,0.17647100000000002,0.0,1.57708,1.60138,0.342535,0.08844969999999999,4.43465,4.63917,0.828749,0.5616300000000001,0.235294,0.0,4,0,0.30769,1.39382,6,10.3624,6,0.41366099999999995,0.41366099999999995,0.255152,0.0651027,360.765,-999,127,0,0.7728550000000001,0.45198699999999997,1.2133200000000002,0.439828,0.9641209999999999,0.882353,0.0,0.47978699999999996,0.567174,0.16931500000000002,0.415105,0.08844969999999999,1.17428,1.17428,1.1580700000000002,0.197957,0.039187,1,0,13
0.9384319999999999,1.27766,5.07257,1267.02,1197.32,15,0.258395,1.0,0.94499,0.266667,0.333333,0.0,0.990383,1.02227,0.377208,0.10311,2.38252,2.25283,0.433421,0.13286099999999998,0.0,0.0,0,0,0.5032260000000001,1.29007,62,4.043740000000001,62,0.650049,0.650049,0.302906,0.09175189999999998,580.0840000000001,-999,227,0,1.0657,0.493904,1.61261,0.503709,0.928318,0.733333,0.903226,0.45763100000000007,0.590749,0.0623744,0.5331279999999999,0.10311,0.478274,0.478274,0.389973,0.215652,0.0465057,1,0,13
0.794474,1.42244,8.22781,2178.41,1713.82,32,0.168462,0.98467,0.7867270000000001,0.1875,0.0,0.0625,1.04904,0.9386899999999999,0.449093,0.134391,2.8382400000000003,2.69263,0.804528,0.320021,0.21875,0.03125,7,1,0.356159,1.34789,76,8.234960000000001,76,0.597703,0.597703,0.326368,0.10651600000000001,818.423,-999,368,0,0.951103,0.611557,1.56625,0.683013,0.9267690000000001,0.78125,0.960526,0.47055699999999995,0.6178560000000001,0.065055,0.560265,0.134391,0.43901599999999996,0.43901599999999996,0.259447,0.203551,0.041433,1,0,13
1.08985,1.53587,7.992380000000001,1513.89,0.0,32,0.0633842,0.8894280000000001,0.0,0.21875,0.03125,0.125,1.2420799999999999,1.17458,0.452978,0.158926,3.5181,3.70749,1.15669,0.815032,0.34375,0.03125,11,1,0.816343,1.27436,12,4.33445,12,0.819789,0.819789,0.045467,0.00206725,530.1990000000001,-999,379,0,1.03195,0.43046,1.67944,0.407021,0.962584,0.9375,0.0,0.487413,0.561615,0.0955812,0.475837,0.158926,0.9651049999999999,0.9651049999999999,0.964147,0.03645,0.0013285999999999999,1,0,13
0.5127149999999999,1.42206,9.414019999999999,928.948,0.0,20,0.346156,0.9721479999999999,0.0,0.9,0.0,0.25,1.1689399999999999,0.767548,0.713002,0.17876,2.88331,2.81701,0.971994,0.302492,0.15,0.15,3,3,0.251777,1.2902,20,9.16126,20,0.6071350000000001,0.6071350000000001,0.41000299999999995,0.168102,387.408,-999,95,0,0.873182,0.47314799999999996,1.4119700000000002,0.472077,0.816717,0.55,0.85,0.439528,0.7340399999999999,0.0920745,0.651357,0.17876,0.382721,0.382721,0.122249,0.28588800000000003,0.0817319,1,0,11
1.33156,1.62259,7.98142,2042.1,0.0,36,0.08302949999999999,0.659705,0.0,0.22222199999999998,0.0,0.055555600000000004,1.37846,1.38229,0.397836,0.152803,3.70906,3.4521,1.41899,2.19003,0.5,0.0,18,0,0.5397270000000001,1.4823600000000001,32,8.5861,32,0.5772619999999999,0.5772619999999999,0.0736932,0.00543069,495.69800000000004,-999,5,0,1.03883,0.6396149999999999,1.66582,0.725774,0.91876,0.777778,0.9375,0.533556,0.5792470000000001,0.0978736,0.489878,0.152803,0.620853,0.620853,0.597047,0.0994477,0.00988984,1,0,11
0.472376,1.37322,7.72743,2547.38,2328.88,32,0.189501,0.993274,0.914228,0.375,0.0,0.15625,0.960883,0.708201,0.560926,0.123019,3.4422599999999997,3.49215,0.78479,0.22673600000000002,0.125,0.125,4,4,0.272165,1.3730000000000002,166,6.74702,166,0.5353720000000001,0.5353720000000001,0.330464,0.109206,657.6139999999999,-999,50,0,0.9870969999999999,0.891183,1.63752,1.1091600000000001,0.8379790000000001,0.46875,0.9156629999999999,0.513325,0.79776,0.0430818,0.759004,0.123019,0.46858900000000003,0.46858900000000003,0.200916,0.28629699999999997,0.0819659,1,0,11
0.9117620000000001,1.43159,8.53768,1737.8,1080.47,44,0.0748812,0.9589270000000001,0.621747,0.454545,0.0,0.0909091,1.20033,1.08467,0.533265,0.192951,2.88951,2.93045,0.9992280000000001,0.6538069999999999,0.386364,0.0454545,17,2,0.307548,1.38735,41,9.97052,41,0.485926,0.485926,0.279105,0.0778999,444.11699999999996,-999,158,0,1.1181299999999998,0.438021,1.50881,0.41854300000000005,0.842483,0.681818,0.902439,0.57833,0.7239369999999999,0.11581099999999998,0.626622,0.192951,0.407195,0.407195,0.317212,0.196881,0.0387621,1,0,11
