energy, evnum, distWallVert, distWallHor, distInnerStrVert,distInnerStrHor, pmt_fracRing, lappd_fracRing, nrings, multiplerings, pdg
858.915,22,1.15108,0.616698,1.44356,0.690848,0.449869,0.465517,1,0,11
458.805,29,1.06759,0.6895,1.60888,0.801798,0.0236093,0.818182,1,0,11
402.651,39,0.942815,0.809254,1.54984,0.984304,0.238098,0.481928,1,0,11
330.702,42,0.822657,0.558144,1.31193,0.601611,0.226335,0.62,1,0,11
192.067,46,1.1342,0.492089,1.47698,0.500944,0.177501,0.285714,1,0,11
848.515,58,1.20387,0.385754,1.33903,0.338889,0,0.727273,1,0,11
223.115,62,1.10734,0.436085,1.53017,0.415594,0.199526,0.692308,1,0,11
360.247,75,1.2523,0.625446,1.24315,0.70418,0.550984,0.555556,1,0,11
592.551,89,1.09845,0.54271,1.54777,0.57809,0.0212544,0.166667,1,0,11
148.117,97,1.06407,0.482578,1.61584,0.486449,0.51972,0.424242,1,0,11
287.115,98,1.02785,0.413394,1.68756,0.381012,0.152554,0.6,1,0,11
762.912,99,0.941067,0.35442,1.54638,0.291136,0.161518,0.636364,1,0,11
725.56,107,1.03384,0.719074,1.6757,0.846869,0.828106,0.541935,1,0,11
651.532,114,0.802627,0.570193,1.27227,0.619975,0.244265,0.857143,1,0,11
189.546,119,1.09699,0.621235,1.55067,0.697762,0.714972,0.680851,1,0,11
803.503,129,1.13065,0.518008,1.48402,0.540445,0.414919,0.621302,1,0,11
163.459,132,1.19021,0.350858,1.36609,0.285708,0.197607,0.814815,1,0,11
268.057,139,1.17359,0.570653,1.39899,0.620675,0.761552,0.5,1,0,11
191.115,146,0.916909,0.374042,1.49855,0.32104,0.1061,0.541667,1,0,11
800.467,151,0.798339,0.408657,1.26378,0.373793,0.0424087,0.348837,1,0,11
279.102,158,0.989013,0.385905,1.64131,0.339119,0.317973,0.351351,1,0,11
526.504,169,0.870652,0.560418,1.40696,0.605077,0.00410323,0.333333,1,0,11
1077.08,179,1.1732,0.685122,1.39977,0.795126,0.711368,0.66474,1,0,11
199.207,184,1.01478,0.675418,1.71343,0.780337,0.474359,0.411765,1,0,11
396.213,192,1.10748,0.542229,1.52989,0.577357,0.0101688,0.4,1,0,11
535.555,200,1.11079,0.580356,1.52333,0.635463,0.539908,0.835088,1,0,11
497.746,0,1.16644,0.758217,1.41315,0.906523,0.666365,0.680328,1,0,11
374.533,4,0.942064,0.944222,1.54835,1.18999,0.795744,0.883333,1,0,11
633.428,8,0.895341,0.432515,1.45584,0.410154,0.443689,0.27305,1,0,11
1021.85,13,1.17686,0.361358,1.39252,0.30171,0.20754,0.889831,1,0,11
907.12,14,0.960814,0.475982,1.58548,0.476396,0.0132808,0.235294,1,0,11
654.534,16,1.07133,0.504521,1.60146,0.519889,0.525985,0.532663,1,0,11
147.288,17,0.965605,0.789956,1.59496,0.954892,0.404607,0.214286,1,0,11
671.815,35,1.22009,0.583941,1.30692,0.640926,0.128188,0.616667,1,0,11
308.169,37,1.03571,0.407162,1.672,0.371515,0.239999,0.347826,1,0,11
457.096,42,1.04337,0.548335,1.65683,0.586662,0.217643,0.625,1,0,11
553.3,44,0.978969,0.687522,1.62143,0.798784,0.161562,0.761194,1,0,11
1400.96,55,0.951666,0.484536,1.56737,0.489433,0.416174,0.453237,1,0,11
625.226,58,0.960583,0.63788,1.58502,0.72313,0.646373,0.612245,1,0,11
425.143,60,0.757549,0.615332,1.18301,0.688766,0.338422,0.571429,1,0,11
229.656,62,0.982031,0.371713,1.62749,0.317491,0.13895,0.517241,1,0,11
318.675,63,0.942438,0.549087,1.54909,0.587808,0.551129,0.727273,1,0,11
878.078,65,1.20459,0.503144,1.33761,0.517792,0.396961,0.516129,1,0,11
360.522,66,0.79634,0.766826,1.25982,0.919642,0.508321,0.525773,1,0,11
350.821,68,0.893291,0.417982,1.45178,0.388004,0.149189,0.388889,1,0,11
272.12,72,0.797362,0.616013,1.26184,0.689804,0.455151,0.659794,1,0,11
389.167,83,1.16158,0.905374,1.42277,1.13079,0.0394109,0.121951,1,0,11
207.032,88,1.04006,0.497177,1.66339,0.508698,0.139267,0.416667,1,0,11
650.561,95,1.11731,0.440365,1.51042,0.422117,0.328626,0.302521,1,0,11
984.482,97,1.05671,0.603805,1.63041,0.671199,0.377548,0.538462,1,0,11
416.57,100,1.16129,0.430321,1.42334,0.406809,0.425648,0.864407,1,0,11
1145.42,106,1.04843,0.661398,1.6468,0.75897,0.56561,0.609551,1,0,11
1062.3,108,1.11964,0.447608,1.50582,0.433155,0.493178,0.707547,1,0,11
112.882,115,0.859421,0.438345,1.38472,0.419038,0.232186,0.777778,1,0,11
484.927,119,0.804349,0.477956,1.27568,0.479404,0.43075,0.591398,1,0,11
947.212,122,0.873021,0.425504,1.41165,0.399468,0.552048,0.831373,1,0,11
548.812,136,1.12271,0.390151,1.49973,0.34559,0.128059,0.837209,1,0,11
550.409,139,1.18197,0.8184,1.38241,0.998242,0.287361,0.95122,1,0,11
664.122,140,0.936324,0.375266,1.53699,0.322906,0.0327912,0.769231,1,0,11
61.2506,142,0.783629,0.420593,1.23465,0.391983,0,0.714286,1,0,11
920.056,143,1.16658,0.606649,1.41287,0.675532,0.293781,0.604651,1,0,11
1362.51,146,1.0718,0.459392,1.60053,0.451114,0.632054,0.619231,1,0,11
718.965,152,1.03458,0.65012,1.67422,0.741782,0.401353,0.527473,1,0,11
1337.23,161,1.0043,0.364908,1.73418,0.30712,0.134712,0.608108,1,0,11
597.599,162,1.03683,0.41712,1.66977,0.386691,0.563769,0.648438,1,0,11
248.2,166,0.882041,0.400112,1.42951,0.36077,0.0347143,0.5,1,0,11
1219.7,170,1.13089,0.592948,1.48354,0.654652,0.514738,0.937956,1,0,11
385.514,177,0.77402,0.354031,1.21563,0.290543,0.249649,0.590909,1,0,11
950.701,179,1.22271,0.395654,1.30173,0.353977,0.486043,0.716463,1,0,11
958.557,184,0.824616,0.600561,1.31581,0.666255,0.480972,0.596899,1,0,11
371.699,192,0.933865,0.471034,1.53212,0.468856,0.168087,0.883721,1,0,11
99.0411,194,1.21124,0.738309,1.32445,0.876183,0.348083,0.8,1,0,11
431.102,197,0.875168,0.571328,1.4159,0.621705,0.445979,0.118919,1,0,11
419.903,6,0.85334,0.472297,1.37268,0.470781,0.427789,0.618421,1,0,11
443.815,12,0.925347,0.786443,1.51525,0.949539,0.558908,0.65625,1,0,11
681.752,17,1.04214,0.594713,1.65925,0.657342,0.606971,0.5,1,0,11
386.121,18,0.96324,0.563214,1.59028,0.609338,0.635297,0.446602,1,0,11
232.48,20,1.20389,0.5682,1.339,0.616936,0.383925,0.355556,1,0,11
450.015,23,1.00499,0.47946,1.73281,0.481697,0,0,1,0,11
451.258,32,0.779307,0.885013,1.22609,1.09976,0.341586,0.62069,1,0,11
361.017,43,0.981811,0.633275,1.62705,0.716111,0.122448,0.421053,1,0,11
1258.88,44,1.25031,0.442753,1.24708,0.425756,0.273221,0.798817,1,0,11
763.793,50,0.857011,0.597028,1.37995,0.66087,0.552599,0.45098,1,0,11
611.409,51,1.07701,0.526701,1.59022,0.553692,0.133893,0.487805,1,0,11
83.0927,54,1.05661,0.666508,1.63061,0.766759,0.21357,0.25,1,0,11
1125.97,56,1.11846,0.722463,1.50816,0.852034,0.804978,0.807107,1,0,11
530.788,61,1.19069,0.69476,1.36514,0.809814,0.262866,0.946429,1,0,11
1069.41,69,0.889244,0.806616,1.44377,0.980283,0.689953,0.785915,1,0,11
298.8,75,0.803587,0.592406,1.27417,0.653826,0.267257,0.4,1,0,11
907.463,81,0.78874,0.486915,1.24477,0.493058,0.129924,0.896552,1,0,11
741.504,85,1.20554,0.482349,1.33574,0.486101,0.126455,0.892857,1,0,11
319.441,90,1.16811,0.428229,1.40984,0.403622,0.164351,0.297297,1,0,11
590.036,97,1.00106,0.459675,1.74059,0.451544,0.274527,0.789474,1,0,11
1183.34,102,0.766783,0.420386,1.2013,0.391668,0.372635,0.507519,1,0,11
1575.84,108,0.824301,0.621792,1.31518,0.698611,0.533753,0.980728,1,0,11
493.566,109,0.8578,0.486568,1.38151,0.492529,0.473875,0.54321,1,0,11
855.899,114,0.819459,0.39043,1.3056,0.346016,0.302206,0.781955,1,0,11
201.141,118,0.769091,0.721889,1.20587,0.851158,0.16035,0.3,1,0,11
567.327,122,0.901469,0.366357,1.46797,0.309328,0.322915,0.660194,1,0,11
302.248,132,0.811821,0.461759,1.29047,0.454721,0.343698,0.584906,1,0,11
642.178,138,0.861063,0.628009,1.38797,0.708085,0.288997,0.818182,1,0,11
298.084,140,0.896434,0.488184,1.45801,0.494992,0.37042,0.809524,1,0,11
403.976,163,0.792565,0.460511,1.25235,0.452818,0.255996,0.373494,1,0,11
1084.4,171,0.790584,0.385663,1.24842,0.33875,0.218413,0.406593,1,0,11
529.429,172,0.973758,0.367903,1.61111,0.311683,0.334893,0.61165,1,0,11
902.745,179,1.0359,0.368333,1.67162,0.31234,0.018001,0.428571,1,0,11
330.222,183,1.10506,0.868605,1.53468,1.07475,0.287453,0.0769231,1,0,11
888.521,184,1.24012,0.62079,1.26727,0.697083,0.449651,0.826667,1,0,11
1426.21,0,1.08261,0.750897,1.57913,0.895367,0.78086,0.898635,1,0,11
652.679,7,1.07077,0.715704,1.60257,0.841732,0.31576,0.726562,1,0,11
547.311,27,1.02959,0.446631,1.68411,0.431665,0.127216,0.925926,1,0,11
1019.37,28,1.04757,0.487036,1.6485,0.493243,0.257215,0.305699,1,0,11
213.095,36,1.21169,0.575929,1.32356,0.628715,0.183835,1,1,0,11
717.766,40,0.838666,0.591536,1.34363,0.6525,0.131959,0.283019,1,0,11
36.9953,52,1.19234,0.50694,1.36186,0.523577,0.403264,0.8,1,0,11
1143.22,54,0.903867,0.652246,1.47272,0.745022,0,0.5,1,0,11
861.591,60,1.02813,0.540919,1.687,0.57536,0.0952776,0.610169,1,0,11
869.857,63,0.981573,0.668665,1.62658,0.770045,0.634111,0.722488,1,0,11
309.828,64,0.973569,0.443516,1.61073,0.426918,0.00894542,1,1,0,11
829.565,67,1.20357,0.494311,1.33963,0.50433,0.0938141,0.446809,1,0,11
551.03,73,0.867854,0.476304,1.40142,0.476887,0.603394,0.233083,1,0,11
219.509,85,1.1134,0.684597,1.51816,0.794326,0.700627,0.630769,1,0,11
487.469,89,1.06741,0.818246,1.60923,0.998006,0.591477,0.6,1,0,11
627.083,93,0.815858,0.44016,1.29846,0.421804,0.418359,0.503937,1,0,11
1271.09,104,0.911329,0.374171,1.4875,0.321236,0.248607,0.731293,1,0,11
390.424,109,1.12705,0.515947,1.49114,0.537303,0.500571,0.484848,1,0,11
575.014,115,0.887878,0.403931,1.44106,0.366591,0,1,1,0,11
507.329,132,0.792471,0.428531,1.25216,0.404081,0.245857,0.697368,1,0,11
59.2118,133,0.966864,0.572458,1.59746,0.623426,0.260653,0.727273,1,0,11
633.302,145,1.00295,0.508626,1.73686,0.526146,0.00458793,0,1,0,11
592.843,152,0.764084,0.345456,1.19595,0.277474,0.224128,0.493671,1,0,11
605.437,162,1.15405,0.801046,1.43768,0.971793,0.45524,0.451613,1,0,11
124.555,163,1.04745,0.632838,1.64874,0.715444,0.0189162,0,1,0,11
681.869,166,0.75054,0.406073,1.16914,0.369855,0.176357,0.731183,1,0,11
258.852,176,1.18369,0.484063,1.37899,0.488711,0.196684,0.884615,1,0,11
454.691,191,0.873657,0.814511,1.41291,0.992315,0.735147,0.809524,1,0,11
1152.81,193,0.984922,0.36524,1.63321,0.307626,0.13091,0.666667,1,0,11
744.234,195,1.00043,0.552494,1.74185,0.593001,0.360097,0.776923,1,0,11
504.455,4,0.871107,0.426447,1.40786,0.400905,0.056222,0.25,1,0,11
614.31,7,1.13129,0.35042,1.48275,0.28504,0.0165976,0.777778,1,0,11
25.2749,23,1.16933,0.740502,1.40743,0.879526,0.490367,0.6,1,0,11
367.996,32,0.871338,0.521103,1.40832,0.545161,0.194683,0.363636,1,0,11
304.411,38,1.12087,0.588093,1.50339,0.647254,0.552624,0.36,1,0,11
656.259,40,0.794025,0.656161,1.25523,0.750989,0.386505,0.598485,1,0,11
322.247,41,0.785248,0.368664,1.23786,0.312844,0.254315,0.576923,1,0,11
497.309,43,1.12505,0.445231,1.4951,0.429531,0.0325928,0.333333,1,0,11
995.488,46,1.02322,0.800159,1.69673,0.970442,0.643774,0.638095,1,0,11
274.937,49,0.811121,0.617088,1.28909,0.691442,0.530203,0.508772,1,0,11
1006.63,53,1.11386,0.391031,1.51726,0.346931,0.230568,0.300613,1,0,11
772.994,61,0.994096,0.654507,1.65138,0.748469,0.49548,0.571429,1,0,11
262.883,63,0.780461,0.774994,1.22838,0.93209,0.235174,0.121951,1,0,11
716.592,64,1.07698,0.844337,1.59029,1.03777,0.434698,0.849315,1,0,11
548.91,72,0.819814,0.36753,1.3063,0.311116,0.416453,0.273333,1,0,11
1262.63,82,1.17996,0.397675,1.38638,0.357057,0.0102455,0.75,1,0,11
402.64,94,1.20726,0.395772,1.33233,0.354156,0.358125,0.3125,1,0,11
208.392,101,0.956488,0.532837,1.57691,0.563044,0.373917,0.628571,1,0,11
703.928,113,1.08664,0.490354,1.57116,0.4983,0.568225,0.644737,1,0,11
419.34,129,1.15005,0.742384,1.44561,0.882393,0.457308,0.558442,1,0,11
549.191,137,1.10027,0.682344,1.54417,0.790892,0.569842,0.920732,1,0,11
488.03,142,0.970314,0.540595,1.60429,0.574867,0.043724,0.75,1,0,11
271.652,144,0.96386,0.764081,1.59151,0.915459,0.567116,0.683333,1,0,11
129.526,147,0.913978,0.892039,1.49274,1.11047,0.67755,0.704225,1,0,11
109.891,148,0.860836,0.6681,1.38752,0.769184,0.235582,0.619048,1,0,11
366.265,165,1.17902,0.644741,1.38825,0.733586,0.00837385,0.75,1,0,11
1644.95,176,1.03758,0.709937,1.66829,0.832943,0.724084,0.836317,1,0,11
422.274,180,1.02271,0.367849,1.69773,0.311601,0.283052,0.416667,1,0,11
949.217,185,0.851438,0.371402,1.36891,0.317017,0.178473,0.212121,1,0,11
1019.3,195,1.20407,0.840276,1.33863,1.03158,0.77898,0.753425,1,0,11
58.1981,200,1.10095,0.368922,1.54282,0.313238,0,0.875,1,0,11
200.249,202,1.19654,0.525607,1.35354,0.552026,0.22489,0.382353,1,0,11
706.299,2,1.17332,0.674422,1.39952,0.778819,0.655769,0.786408,1,0,11
861.433,4,1.17481,0.634607,1.39657,0.718141,0.344168,0.786957,1,0,11
230.687,7,0.872315,0.527304,1.41025,0.554611,0.626777,0.210884,1,0,11
892.311,25,1.03342,0.44687,1.67652,0.432031,0.129699,0.333333,1,0,11
479.948,26,0.782957,0.382254,1.23332,0.333554,0.206667,0.803922,1,0,11
230.265,30,1.25154,0.472838,1.24466,0.471605,0.258676,0.631579,1,0,11
778.058,33,0.90736,0.707955,1.47964,0.829923,0.572552,0.587045,1,0,11
378.465,34,1.09935,0.898743,1.54598,1.12068,0.526066,0.9375,1,0,11
201.268,42,0.993837,0.455521,1.65086,0.445213,0.217233,0.285714,1,0,11
942.64,46,1.23369,0.720983,1.27999,0.849778,0.301034,0.758621,1,0,11
563.146,54,0.875201,0.630304,1.41596,0.711583,0.109126,0.512195,1,0,11
414.784,59,0.88348,0.781855,1.43236,0.942546,0.774718,0.75969,1,0,11
749.079,63,1.12237,0.536764,1.5004,0.569028,0.265559,0.795276,1,0,11
1051.08,65,0.788551,0.70811,1.2444,0.830159,0.223851,0.647727,1,0,11
587.398,66,1.18637,0.705414,1.37369,0.826051,0.236332,0.166667,1,0,11
739.907,70,0.834946,0.652434,1.33626,0.745309,0.641974,0.481865,1,0,11
165.124,74,0.82406,0.393754,1.31471,0.351081,0.285844,0.764706,1,0,11
1593.79,78,1.17737,0.537482,1.39151,0.570123,0.0580206,0.367347,1,0,11
832.706,79,1.12702,0.587855,1.49119,0.646891,0.719781,0.865979,1,0,11
267.918,86,1.20802,0.399926,1.33082,0.360488,0,0,1,0,11
1257.09,103,1.00175,0.381236,1.73923,0.332004,0.427433,0.736842,1,0,11
587.247,108,1.05096,0.658984,1.64179,0.755291,0.711034,0.507463,1,0,11
641.521,112,0.812329,0.400335,1.29148,0.361111,0.245413,0.651515,1,0,11
97.2143,118,0.790566,0.430045,1.24839,0.406389,0.207225,0.636364,1,0,11
712.44,125,0.873493,0.62628,1.41258,0.70545,0.378062,0.550725,1,0,11
363.615,131,0.821132,0.735349,1.30891,0.871673,0.624147,0.631579,1,0,11
58.7799,134,1.20542,0.780385,1.33598,0.940307,0.81474,0,1,0,11
240.695,135,0.925681,0.396444,1.51591,0.355181,0.351891,0.666667,1,0,11
156.924,141,0.792739,0.389776,1.25269,0.345019,0.177678,0.421053,1,0,11
58.9319,144,1.16456,0.651834,1.41686,0.744395,0.225381,0.333333,1,0,11
192.366,150,1.22387,0.495866,1.29943,0.506699,0.0423365,0.666667,1,0,11
736.761,151,0.966755,0.376206,1.59724,0.324339,0.287615,0.550725,1,0,11
676.19,152,1.21327,0.347799,1.32042,0.281046,0.0334374,0,1,0,11
156.206,153,0.824832,0.600096,1.31623,0.665547,0.149787,0.277778,1,0,11
1005.66,155,1.23259,0.556006,1.28216,0.598353,0.50447,0.630824,1,0,11
506.056,166,0.876379,0.69127,1.4183,0.804495,0.445612,0.701923,1,0,11
521.581,175,0.857256,0.511574,1.38043,0.530638,0.654103,0.57377,1,0,11
511.099,184,1.2266,0.517853,1.29404,0.540207,0.654907,0.515464,1,0,11
331.298,186,0.821353,0.37333,1.30934,0.319955,0.0626755,0.0833333,1,0,11
736.646,190,0.927845,0.44918,1.5202,0.43555,0.152884,0.773333,1,0,11
952.307,193,1.11979,0.442685,1.50552,0.425652,0.726584,0.72,1,0,11
740.388,194,1.11969,0.411752,1.50571,0.37851,0.240892,0.431818,1,0,11
228.646,8,0.747945,0.803864,1.164,0.976088,0.517746,0.533333,1,0,11
698.612,21,0.917112,0.894386,1.49895,1.11404,0.864091,0.837349,1,0,11
476.189,23,0.909241,0.460272,1.48336,0.452455,0.228502,0.677419,1,0,11
184.504,27,1.19833,0.642853,1.35001,0.730707,0.736117,0.6,1,0,11
624.215,29,1.06911,0.538555,1.60585,0.571758,0.288649,0.417582,1,0,11
153.468,35,0.883902,0.611929,1.43319,0.683579,0.284179,0.291667,1,0,11
668.059,38,0.961646,0.669776,1.58712,0.771739,0.0613694,0.314286,1,0,11
750.651,40,0.749402,0.576258,1.16688,0.629216,0.465607,0.666667,1,0,11
311.204,45,1.06425,0.557651,1.61549,0.60086,0.294933,0.566038,1,0,11
244.119,54,0.94238,0.466747,1.54898,0.462322,0,0.75,1,0,11
554.391,55,0.78942,0.372132,1.24612,0.31813,0.410496,0.554545,1,0,11
767.958,56,1.04552,0.57024,1.65256,0.620046,0.463694,0.505102,1,0,11
396.138,75,1.15687,0.591356,1.43209,0.652227,0.571635,0.5,1,0,11
221.99,81,1.04392,0.441007,1.65574,0.423094,0.333459,0.423729,1,0,11
1068.66,82,1.0364,0.713826,1.67063,0.838871,0.282276,0.653061,1,0,11
735.199,86,1.22422,0.741175,1.29874,0.880551,0.393237,0.519231,1,0,11
733.274,92,1.05183,0.645399,1.64007,0.734588,0.490555,0.664835,1,0,11
599.081,94,1.00115,0.62433,1.74042,0.70248,0.537546,0.613497,1,0,11
107.578,95,1.01449,0.519838,1.71402,0.543234,0.17997,0.470588,1,0,11
1084.3,101,1.17668,0.372236,1.39286,0.318288,0.306595,0.288136,1,0,11
75.1149,105,1.16071,0.63138,1.4245,0.713223,0.291679,0.421053,1,0,11
500.538,109,1.11339,0.788259,1.51818,0.952307,0.245069,0.476923,1,0,11
900.919,116,1.1368,0.946358,1.47183,1.19325,0.00695191,0.4,1,0,11
296.185,131,0.848626,0.615187,1.36335,0.688546,0.0770186,0.318182,1,0,11
824.584,146,1.16539,0.914513,1.41523,1.14472,0.697413,0.830986,1,0,11
507.737,153,0.791319,0.533211,1.24988,0.563614,0.375363,0.732394,1,0,11
640.274,159,0.927964,0.582505,1.52044,0.638737,0.476447,0.629956,1,0,11
643.579,163,1.14779,0.364372,1.45008,0.306302,0.190127,0.802632,1,0,11
1143.29,167,1.05676,0.386691,1.63032,0.340318,0.227791,0.387597,1,0,11
190.339,168,0.991188,0.885988,1.64562,1.10125,0.750724,0.666667,1,0,11
169.014,172,1.03543,0.691515,1.67255,0.804869,0.141736,0.272727,1,0,11
897.281,177,1.21299,0.368028,1.32098,0.311874,0.205936,0.208955,1,0,11
267.869,179,1.0809,0.653401,1.58252,0.746783,0.41545,0.583333,1,0,11
591.929,180,0.874598,0.365418,1.41477,0.307897,0.364808,0.642857,1,0,11
646.116,186,1.09222,0.93587,1.5601,1.17727,0.623089,0.597015,1,0,11
562.202,187,1.15144,0.347455,1.44285,0.280522,0.21622,0.478723,1,0,11
600.618,196,0.965028,0.451728,1.59382,0.439433,0.145365,0.714286,1,0,11
329.001,201,0.835003,0.701354,1.33637,0.819864,0.421309,0.538462,1,0,11
879.827,1,1.02213,0.507301,1.69888,0.524126,0.476856,0.508021,1,0,11
1296.27,4,1.0368,0.76021,1.66983,0.90956,0.570981,0.88491,1,0,11
553.951,14,1.24797,0.553333,1.25172,0.59428,0.503946,0.415254,1,0,11
191.455,16,1.03182,0.399639,1.6797,0.36005,0.174401,0.025,1,0,11
265.369,19,1.0254,0.785953,1.6924,0.948792,0.458815,0.612613,1,0,11
505.927,21,1.1656,0.479471,1.41481,0.481714,0.104445,0.793103,1,0,11
228.932,65,1.01114,0.879785,1.72063,1.09179,0.595809,0.794118,1,0,11
776.912,70,0.839577,0.628044,1.34543,0.708139,0.392423,0.638554,1,0,11
678.669,75,0.963312,0.442325,1.59042,0.425103,0.219468,0.16129,1,0,11
432.112,81,0.851185,0.654222,1.36841,0.748035,0.545602,0.5,1,0,11
1037.35,85,1.23502,0.753056,1.27735,0.898657,0.624028,0.842795,1,0,11
264.231,88,1.00906,0.6395,1.72476,0.725599,0.435417,0.965517,1,0,11
415.288,90,0.814287,0.652986,1.29535,0.746151,0.372313,0.533898,1,0,11
766.397,102,0.89595,0.751166,1.45705,0.895777,0.0170033,0.3125,1,0,11
482.83,106,1.22958,0.800495,1.28813,0.970954,0.858893,0.699187,1,0,11
142.58,117,1.21172,0.757766,1.32349,0.905835,0.487135,0.444444,1,0,11
590.191,118,1.07382,0.783766,1.59654,0.94546,0.669498,0.731844,1,0,11
112.801,128,1.17379,0.613174,1.39859,0.685477,0.452121,0.545455,1,0,11
571.318,129,0.889901,0.703048,1.44507,0.822445,0.56863,0.692982,1,0,11
553.669,130,0.867236,0.439661,1.40019,0.421043,0.387907,0.189655,1,0,11
1041.25,132,1.05136,0.500773,1.64101,0.514178,0.565132,0.504167,1,0,11
384.575,136,0.850617,0.49806,1.36729,0.510044,0.256333,0.783784,1,0,11
158.53,142,0.941448,0.912803,1.54713,1.14211,0.543834,0.826923,1,0,11
123.603,143,0.758271,0.589177,1.18444,0.648906,0.403381,0.538462,1,0,11
575.954,151,0.936671,0.371397,1.53768,0.317009,0.377484,0.584541,1,0,11
590.558,155,1.11997,0.404931,1.50516,0.368115,0.334435,0.681416,1,0,11
1419.26,176,0.882289,0.473058,1.43,0.47194,0.570138,0.44837,1,0,11
702.229,179,1.16852,0.84968,1.40903,1.04591,0.663408,0.464286,1,0,11
457.444,182,1.07862,0.589327,1.58703,0.649134,0.517313,0.432432,1,0,11
361.136,184,1.15584,0.806229,1.43413,0.979693,0.679817,0.646465,1,0,11
482.884,188,0.790396,0.58299,1.24805,0.639477,0.325205,0.713115,1,0,11
199.856,197,1.07071,0.565665,1.60269,0.613074,0.266774,0.55814,1,0,11
448.309,198,1.02193,0.42699,1.69928,0.401732,0.235356,0.468085,1,0,11
364.578,201,0.97784,0.717421,1.61919,0.844349,0.238373,0.561644,1,0,11
776.555,205,0.80108,0.745134,1.26921,0.886585,0.700586,0.720812,1,0,11
325.684,206,1.08389,0.62518,1.57659,0.703774,0.271814,0.553191,1,0,11
580.015,5,0.821266,0.833905,1.30917,1.02187,0.388119,0.597015,1,0,11
695.822,7,1.20799,0.369692,1.33088,0.314411,0.023654,0.866667,1,0,11
469.063,16,1.12573,0.532336,1.49375,0.56228,0.138629,0.827586,1,0,11
609.035,20,1.04724,0.802611,1.64917,0.97418,0.532272,0.722892,1,0,11
916.532,24,1.19523,0.764432,1.35614,0.915994,0.697962,0.655556,1,0,11
874.292,26,1.16512,0.497853,1.41576,0.509728,0.205771,0.272727,1,0,11
1145.89,27,1.24792,0.587895,1.25183,0.646952,0.0451897,0.5,1,0,11
47.806,65,1.03389,0.81363,1.67559,0.990973,0.408994,0.875,1,0,11
707.819,66,1.0395,0.344117,1.66448,0.275434,0.379306,0.606452,1,0,11
576.336,71,0.892589,0.613622,1.45039,0.68616,0.00953671,1,1,0,11
699.724,75,0.966406,0.435702,1.59655,0.41501,0,0.153846,1,0,11
266.134,76,1.17113,0.408689,1.40386,0.373842,0.195541,0.382353,1,0,11
241.351,79,0.778599,0.676282,1.22469,0.781654,0.371594,0.491525,1,0,11
374.029,86,0.886359,0.349521,1.43806,0.28367,0.0921214,0.931034,1,0,11
586.932,97,1.13095,0.398966,1.48343,0.359025,0.412036,0.694444,1,0,11
189.012,104,1.20888,0.515556,1.32911,0.536707,0.34418,0.378378,1,0,11
926.174,109,0.907104,0.772585,1.47913,0.928419,0.572151,0.992925,1,0,11
110.146,119,1.17766,0.367551,1.39093,0.311148,0.180722,0.888889,1,0,11
725.678,121,1.01172,0.729683,1.71948,0.863036,0.425315,0.914286,1,0,11
1079.5,135,1.14369,0.538647,1.45818,0.571898,0.286951,0.620879,1,0,11
992.319,138,1.099,0.562845,1.54668,0.608776,0.374809,0.871094,1,0,11
703.229,156,0.903162,0.733055,1.47133,0.868176,0.563843,0.675439,1,0,11
754.012,175,1.00167,0.46624,1.73939,0.461549,0.509571,0.555556,1,0,11
1567.71,184,0.930094,0.533985,1.52465,0.564794,0.64662,0.57,1,0,11
420.672,186,0.894389,0.44059,1.45396,0.422459,0.0401132,0.75,1,0,11
1086.64,188,0.93418,0.578189,1.53274,0.632159,0.488381,0.72332,1,0,11
254.674,189,0.937649,0.572261,1.53961,0.623125,0.119664,0.611111,1,0,11
172.907,193,1.14803,0.796835,1.44961,0.965376,0.404117,0.516129,1,0,11
218.129,194,1.08716,0.786957,1.57011,0.950323,0.613698,0.264151,1,0,11
792.465,17,0.99271,0.701568,1.64863,0.82019,0.639308,0.543147,1,0,11
381.644,22,0.852796,0.361014,1.3716,0.301185,0.0959784,0.73913,1,0,11
736.886,27,0.759545,0.408434,1.18697,0.373453,0.0259877,0.766667,1,0,11
603.83,28,0.803832,0.965091,1.27465,1.2218,0.692829,0.292,1,0,11
550.889,37,1.13286,0.829872,1.47964,1.01573,0.527174,0.67027,1,0,11
196.316,41,0.909265,0.693137,1.48341,0.807341,0.571251,0.311475,1,0,11
583.189,46,1.18092,0.475315,1.38447,0.47538,0.543958,0.674074,1,0,11
203.212,53,0.748739,0.391446,1.16557,0.347564,0.166053,0.612903,1,0,11
374.532,54,0.852929,0.635105,1.37186,0.718899,0.505499,0.430108,1,0,11
49.4299,56,1.23876,0.421649,1.26996,0.393593,0.32569,0.75,1,0,11
363.482,59,1.20016,0.633015,1.34638,0.715714,0.525234,0.690141,1,0,11
620.186,85,1.02449,0.362158,1.69422,0.302928,0.405602,0.35124,1,0,11
631.276,87,0.808846,0.567378,1.28458,0.615683,0.460328,0.552381,1,0,11
493.138,89,0.82205,0.693948,1.31073,0.808577,0.254611,0.12037,1,0,11
368.077,113,1.23545,0.421243,1.2765,0.392975,0.271176,0.714286,1,0,11
809.009,119,1.00268,0.428047,1.7374,0.403343,0.255309,0.616438,1,0,11
654.474,120,1.18014,0.46902,1.38603,0.465787,0.654042,0.43787,1,0,11
