pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,multiplerings
72,4791.33,9.36997,0.506938,1.4142,1.1572,1.78621,-0.747775,0.986627,0.467223,0.616127,0.356305,1.02449,0.532089,0.0781594,0.903994,1,0.430556,0.388889,0.0555556,0.277778,0.263889,309,8.37422,0.129143,0.442591,0.195887,0.141119,-0.0092787,0.362672,0.131531,0.0787709,-0.00178588,9,7,5,1,1.28571,0,0.203,0,1
62,2796.44,8.53271,0.355103,1.36936,1.18212,1.82354,-0.969688,1.05839,0.64044,0.875129,0.143763,1.21666,0.819033,0.0966,0.852225,1,0.5,0.306452,0.016129,0.451613,0.33871,164,7.51594,0.259018,0.557499,0.310805,0.20712,-0.14609,0.347238,0.120574,0.0482057,-0.0194112,6,5,2,1,1.2,0,0.25375,0,1
41,2681.53,8.27807,0.981669,1.31973,1.28774,1.82295,-2.02248,0.625849,0.197063,0.109582,0.0926815,0.899119,0.449768,0.143022,0.925712,1,0.292683,0.146341,0.0487805,0.121951,0.219512,39,9.64924,0.249721,0.55728,0.310561,0.220403,-0.126771,0.370758,0.137461,0.0603686,-0.023548,2,1,0,0,2,0,0,0,1
24,1654.57,7.24128,0.760725,1.03401,0.781258,0.849498,-0.81155,0.454986,0.120757,0.0403372,0.00418917,0.725035,0.200451,0.197371,0.990143,1,0.125,0.0416667,0,0.0416667,0.0416667,64,7.44876,0.370377,0.585907,0.343287,0.245653,-0.173559,0.327478,0.107242,0.0207579,-0.019488,4,4,3,0,1,0,0,0,1
46,2545.36,8.74024,0.803418,1.32954,1.15807,1.69484,-1.07293,0.715149,0.257016,0.248775,0.210832,0.921879,0.346756,0.14314,0.924669,1,0.304348,0.108696,0.0217391,0.195652,0.217391,84,9.4046,0.345509,0.563572,0.317613,0.216294,-0.150179,0.307505,0.0945596,0.0233029,-0.0133074,4,4,2,1,1,0,0,0,1
33,2462.32,7.0791,0.63507,1.05268,1.09791,1.77236,-0.385066,0.566669,0.400492,0.473044,0.179244,0.813224,0.574005,0.180701,0.829707,1,0.272727,0.0909091,0.121212,0.121212,0.272727,94,8.18493,0.199935,0.642202,0.412423,0.300197,-0.286251,0.465574,0.216759,0.1155,-0.0753309,6,6,3,0,1,0,0,0,1
67,3235.39,8.03169,0.749998,1.56651,1.76362,3.51308,-1.55163,0.948743,0.682467,0.972177,0.262431,1.25941,1.14736,0.115863,0.744853,1,0.522388,0.134328,0,0.402985,0.462687,124,7.21104,0.307409,0.576166,0.331968,0.240466,-0.151459,0.355454,0.126348,0.0436555,-0.0239937,15,9,0,1,1.66667,0.126219,0.258518,0,1
48,4203.54,9.28416,0.535408,1.16033,0.770657,0.910001,-0.569227,0.70999,0.226304,0.18607,0.0412248,0.64933,0.171509,0.143601,0.956675,1,0.270833,0.291667,0,0.1875,0.104167,263,8.37775,0.262794,0.556129,0.309279,0.221738,-0.123011,0.36728,0.134895,0.0557231,-0.0244269,3,3,2,0,1,0,0,0,1
30,1917.06,6.63123,0.38727,0.938805,0.58651,0.585808,-0.36699,0.601364,0.199809,0.158073,0.0270512,0.837991,0.333745,0.236648,0.986221,1,0.5,0,0.0333333,0.133333,0.2,103,6.39994,0.4664,0.662215,0.438529,0.326306,-0.329544,0.294894,0.0869626,0.00940039,-0.0119804,8,6,4,0,1.33333,0,0.0338333,1,1
30,1854.77,8.04104,0.953174,1.12556,1.20273,1.58053,-2.0852,0.44171,0.171438,0.0487995,-0.00280454,0.644979,0.285087,0.15128,0.916602,1,0.2,0.0666667,0,0.0333333,0.133333,81,9.39729,0.356572,0.582616,0.339441,0.238429,-0.173718,0.321455,0.103333,0.0242752,-0.0174163,7,5,1,0,1.4,0,0.0609,0,1
37,2203.12,7.80566,0.651854,1.05402,1.26037,2.26135,0.0673326,0.574339,0.463019,0.714752,0.648572,0.869601,0.786565,0.185429,0.891666,1,0.405405,0.189189,0.0810811,0.0810811,0.351351,90,8.52363,0.329731,0.604891,0.365893,0.266531,-0.202627,0.356093,0.126802,0.0407699,-0.025889,0,0,0,0,0,0,0,0,1
46,2437.35,8.69895,0.527535,1.22869,0.875574,1.17004,-0.454392,0.795575,0.296673,0.315839,0.174855,0.844104,0.260972,0.104439,0.961184,1,0.369565,0.282609,0.0434783,0.173913,0.108696,115,8.97482,0.179229,0.549198,0.301619,0.217191,-0.11203,0.415346,0.172513,0.0926022,-0.0352904,0,0,0,0,0,0,0,0,1
12,1067.73,5.0149,0.566112,0.712704,0.450394,0.356262,-0.300601,0.288544,0.0545648,0.0181815,0.00193456,0.534551,0.185764,0.360953,1,1,0.166667,0,0.25,0,0.0833333,81,5.1274,0.530243,0.656407,0.43087,0.330965,-0.299846,0.310989,0.0967139,-0.0141157,-0.0130223,5,2,0,0,2.5,0.472955,0,0,1
54,4036.23,8.77511,0.301998,1.15942,0.705454,0.816257,-0.373613,0.895507,0.347304,0.353132,0.0838842,0.828481,0.330992,0.109648,0.982806,1,0.314815,0.222222,0.0185185,0.296296,0.259259,242,8.38018,0.110015,0.576715,0.3326,0.239741,-0.153408,0.486075,0.236269,0.146531,-0.0728343,7,5,0,1,1.4,0.34425,0,1,1
16,1085.22,5.83458,0.744388,0.930267,0.757663,0.766482,-0.901073,0.375211,0.097288,0.0180973,-0.00944996,0.862833,0.483527,0.208422,1,1,0.4375,0.125,0.375,0,0.25,81,5.12225,0.58084,0.705796,0.498149,0.379531,-0.451741,0.242225,0.0586731,-0.00762544,-0.00137874,16,9,0,1,1.77778,0.49575,0.338333,0,1
101,5032.41,8.79525,0.178932,1.59695,1.42004,2.41151,-1.37109,1.43491,1.08495,1.74204,-0.328595,1.60006,1.33554,0.074488,0.822399,1,0.564356,0.316832,0.039604,0.70297,0.653465,129,7.19583,0.267204,0.673625,0.453771,0.341314,-0.356631,0.438421,0.192213,0.0919384,-0.0626041,8,4,2,1,2,0.113145,0,1,1
60,3682.88,8.99294,0.526421,1.165,1.07348,1.30946,-1.74752,0.70668,0.333548,0.271366,-0.0835173,1.07521,0.661797,0.0765679,0.974749,1,0.483333,0.366667,0.0333333,0.15,0.45,118,8.2781,0.361384,0.622893,0.387995,0.283394,-0.239917,0.341785,0.116817,0.0333457,-0.0227492,1,1,0,0,1,0,0,0,1
54,3763.26,6.83598,0.867597,1.40056,1.76586,3.1272,-3.41959,0.741047,0.529689,0.466315,-0.211454,1.33804,1.24845,0.0883679,0.656546,1,0.425926,0.111111,0.185185,0.259259,0.518519,187,6.86309,0.0589429,0.462184,0.213614,0.148176,-0.0295158,0.41988,0.176299,0.113805,-0.0166208,9,7,3,1,1.28571,0,0.0406,0,1
29,1901.02,11.395,0.900408,1.02226,1.13034,1.4693,-1.75605,0.464163,0.180434,0.063947,-0.0116876,1.29633,1.06575,0.202181,0.884704,1,0.344828,0.172414,0.137931,0.0344828,0.724138,72,6.53322,0.577887,0.700359,0.490503,0.368991,-0.440909,0.232607,0.054106,-0.00659829,-0.00102111,7,6,0,1,1.16667,0,0,0,1
43,2245.47,8.22922,0.583048,1.09017,0.730735,0.809182,-0.59503,0.599226,0.169198,0.121228,0.0269525,0.73888,0.361113,0.159868,0.985215,1,0.372093,0.186047,0.0232558,0.0697674,0.232558,114,8.31553,0.289441,0.561384,0.315152,0.209046,-0.153535,0.326887,0.106855,0.0379504,-0.0153566,5,4,1,0,1.25,0,0.203,0,1
52,2854.06,8.85208,0.438175,1.20316,1.09335,1.74277,-0.382776,0.833827,0.518037,0.725729,0.34555,0.829033,0.682264,0.104326,0.865174,1,0.326923,0.269231,0.0192308,0.211538,0.115385,193,8.63094,0.0787233,0.467446,0.218506,0.151311,-0.0339642,0.411338,0.169199,0.105773,-0.0167855,8,7,0,1,1.14286,0,0.076125,0,1
80,5482.66,9.85386,0.854024,1.4543,1.61894,2.64694,-3.10117,0.758199,0.402946,0.368271,0.0114469,0.960604,0.497546,0.107072,0.796802,1,0.3625,0.4,0.025,0.3,0.3375,152,9.34579,0.180309,0.636222,0.404778,0.299426,-0.264109,0.480157,0.230551,0.130524,-0.0814162,5,5,4,1,1,0,0,0,1
30,1626.28,6.88163,0.301406,0.914357,0.447816,0.424169,-0.120279,0.653043,0.181675,0.153262,0.0584178,0.689756,0.252072,0.167379,0.993304,1,0.5,0.0333333,0,0.166667,0.2,133,6.90659,0.153881,0.4743,0.22496,0.151226,-0.0460758,0.366958,0.134658,0.0700404,-0.0146119,7,5,1,0,1.4,0.20959,0,0,1
56,3363.9,7.88739,0.41257,1.2714,1.25516,2.08391,-0.790468,0.91486,0.646439,0.942208,0.288786,1.12113,1.05509,0.111248,0.82932,1,0.464286,0.232143,0,0.375,0.339286,186,6.86152,0.184511,0.534749,0.285956,0.20266,-0.0969125,0.398833,0.159068,0.0826332,-0.0284668,2,1,0,0,2,0,0.406,0,1
42,2050.46,9.29847,0.784739,1.26682,1.17325,1.62112,-1.62243,0.659498,0.250391,0.186967,0.04958,0.841132,0.416513,0.0749271,0.90921,1,0.452381,0.380952,0,0.190476,0.285714,107,8.52361,0.483761,0.669886,0.448747,0.345608,-0.334618,0.317784,0.100986,0.00330496,-0.0172883,4,3,1,0,1.33333,0,0,0,1
58,2418.21,8.28931,0.517951,1.50675,1.56554,2.75436,-1.88305,1.0703,0.712014,1.05434,0.232295,1.4735,1.36926,0.111514,0.774689,1,0.586207,0.206897,0.0517241,0.413793,0.603448,139,6.2071,0.47906,0.688255,0.473695,0.353566,-0.40454,0.278485,0.0775539,0.0124161,-0.00916282,7,6,0,1,1.16667,0.0338333,0,0,1
32,2932.9,7.08304,0.478064,0.918568,0.581483,0.56979,-0.347854,0.540897,0.140874,0.106421,0.0611311,1.10555,0.804079,0.201139,0.996453,1,0.3125,0.1875,0.1875,0.03125,0.4375,89,6.62551,0.210446,0.596838,0.356216,0.264491,-0.181671,0.435012,0.189236,0.0969687,-0.0531731,4,4,2,0,1,0,0,0,1
46,3156.91,8.05374,0.540797,1.04565,0.825199,0.908109,-0.963903,0.57971,0.212033,0.145793,-0.0164821,0.614592,0.248948,0.113468,0.990737,1,0.391304,0.130435,0,0.0869565,0.0434783,106,8.21608,0.190556,0.559332,0.312853,0.214339,-0.14138,0.404547,0.163658,0.081595,-0.0354682,7,5,2,0,1.4,0.2295,0,0,1
37,2124.34,7.3441,0.409879,1.32644,0.944301,1.50086,0.164575,0.98456,0.459527,0.672195,0.506252,1.44455,0.979287,0.130913,0.894759,1,0.351351,0.135135,0,0.351351,0.459459,141,6.23951,0.250121,0.454328,0.206414,0.133423,-0.0373504,0.303593,0.0921685,0.0292242,-0.00923112,0,0,0,0,0,0,0,0,1
90,5154.43,7.50393,0.934309,1.52548,1.83348,3.25418,-3.73688,0.768755,0.4648,0.441023,-0.010255,1.30597,1.09523,0.105252,0.709123,1,0.311111,0.0222222,0.0666667,0.244444,0.411111,162,8.01915,0.343436,0.622402,0.387385,0.284164,-0.236731,0.353913,0.125254,0.0403302,-0.0255646,0,0,0,0,0,0,0,0,1
40,3044.35,7.3069,0.688417,1.15068,0.821482,0.945334,-0.790422,0.599955,0.157022,0.0980322,0.0384656,0.981461,0.550125,0.188546,0.982471,1,0.325,0.125,0.15,0.1,0.3,306,7.31261,0.475461,0.56262,0.316541,0.190297,-0.183564,0.169942,0.0288802,-0.00231272,0.000799491,6,5,0,1,1.2,0,0,0,1
75,5380.43,8.49967,1.087,1.41677,1.93608,3.50289,-4.30455,0.619641,0.427028,0.292017,-0.0734492,0.831776,0.752252,0.0629975,0.712481,1,0.253333,0.173333,0.0266667,0.133333,0.226667,153,9.88895,0.142223,0.610591,0.372822,0.257211,-0.23394,0.481962,0.232287,0.129559,-0.0859963,4,3,0,0,1.33333,0.765,0,0,1
42,4027.84,7.57383,0.63921,1.15212,0.927772,1.10541,-1.11407,0.649718,0.207524,0.147463,0.0315997,0.870255,0.368364,0.164736,0.982675,1,0.380952,0.214286,0,0.142857,0.238095,216,5.83459,0.398603,0.608597,0.370391,0.261784,-0.220293,0.297994,0.0888004,0.0188977,-0.0114033,13,7,3,1,1.85714,0.406375,0.236833,0,1
36,2241.24,7.57977,0.423394,1.22413,0.679122,0.922762,0.321168,0.890688,0.259724,0.364459,0.487596,1.08201,0.433284,0.162705,0.974495,1,0.416667,0.111111,0.0277778,0.166667,0.166667,104,6.70695,0.412931,0.651665,0.424667,0.318241,-0.297632,0.327881,0.107506,0.0238199,-0.0196941,5,5,2,0,1,0,0,0,1
35,2591.79,7.21851,0.587655,1.07941,0.838061,0.960504,-0.850547,0.612826,0.198978,0.147843,0.0557614,1.2234,0.692812,0.16464,0.99608,1,0.371429,0.114286,0.114286,0.0285714,0.485714,148,5.52602,0.616849,0.751112,0.56417,0.44995,-0.5904,0.225198,0.0507141,-0.00162964,-0.000973752,6,4,1,0,1.5,0,0.135333,1,1
26,2044.11,6.00032,0.842494,0.993589,0.827189,0.860702,-1.09106,0.412619,0.0841112,0.00805405,0.00403247,0.920223,0.28196,0.170337,0.994412,1,0.423077,0.0769231,0,0.0384615,0.192308,102,5.91154,0.437297,0.544741,0.296743,0.179006,-0.153138,0.203286,0.0413253,-0.000936772,-0.000987051,7,7,3,0,1,0,0,0,1
40,2206.06,7.52694,0.880995,1.35399,1.46363,2.39505,-1.94162,0.699331,0.352191,0.337342,0.16113,1.16469,0.875832,0.130357,0.860152,1,0.325,0.1,0.1,0.2,0.275,149,8.05079,0.540109,0.704252,0.495971,0.380989,-0.440515,0.263915,0.069651,0.00152246,-0.00593802,9,8,7,1,1.125,0,0.2436,0,1
46,2002.97,6.90238,0.421564,1.28265,1.21508,1.71922,-1.71569,0.905397,0.552053,0.639236,-0.071337,1.33271,1.02879,0.150376,0.884947,1,0.565217,0.0217391,0.108696,0.391304,0.478261,122,6.15987,0.441351,0.661576,0.437683,0.331278,-0.320888,0.326022,0.106291,0.0141381,-0.0204276,4,3,2,0,1.33333,0.153,0,0,1
61,3296.26,7.96017,0.56255,1.4837,2.17441,4.7768,-2.56575,1.0193,1.11507,2.09007,0.497673,1.20806,1.29401,0.0971019,0.739883,1,0.491803,0.0983607,0.0491803,0.311475,0.311475,102,8.35879,0.221055,0.580993,0.337553,0.229228,-0.179806,0.391896,0.153583,0.0717765,-0.0328313,10,7,0,1,1.42857,0.144006,0,0,1
46,2506.22,7.36988,0.775409,1.34475,1.00703,1.40862,-0.761203,0.729406,0.24388,0.186789,0.0873172,1.34867,0.82089,0.102385,0.91256,1,0.478261,0.0652174,0.0217391,0.217391,0.391304,224,6.36071,0.469134,0.528161,0.278954,0.157745,-0.142314,0.157451,0.0247907,-0.00437524,0.00132372,0,0,0,0,0,0,0,0,1
35,2091.05,6.89006,0.523775,1.30861,0.766727,1.0437,-0.0814855,0.871919,0.268931,0.301868,0.192173,1.41537,0.676755,0.180659,0.922685,1,0.514286,0.114286,0.0285714,0.314286,0.342857,132,6.91772,0.166579,0.469532,0.22046,0.148739,-0.0406636,0.355507,0.126385,0.0643842,-0.0111682,9,5,0,1,1.8,0.03825,0.274375,0,1
18,1102.07,5.31743,0.504911,0.777507,0.468919,0.390795,-0.299278,0.371818,0.0802899,0.039202,0.0058925,0.573879,0.236546,0.321676,1,1,0.388889,0,0.222222,0,0.166667,97,5.49259,0.529164,0.658286,0.433341,0.329042,-0.310852,0.301506,0.0909059,-0.0129897,-0.0108912,0,0,0,0,0,0,0,0,1
39,1777.03,6.85042,1.07864,1.41809,1.48743,2.18377,-3.17416,0.529162,0.217032,0.0534917,-0.0264426,1.58002,1.57183,0.108495,0.818082,1,0.564103,0.179487,0.179487,0.0769231,0.512821,57,6.05627,0.487021,0.654057,0.427791,0.311805,-0.317248,0.270442,0.0731388,0.0036188,-0.00739799,10,8,0,1,1.25,0.3045,0.076125,0,1
46,2324.19,8.12077,0.477426,1.18121,0.91657,1.19621,-0.737192,0.774489,0.33535,0.354078,0.0979104,0.631745,0.257146,0.0794408,0.921531,1,0.391304,0.0652174,0,0.217391,0.108696,198,7.76929,0.334413,0.546755,0.298941,0.188961,-0.143651,0.276943,0.0766972,0.0192326,-0.00759201,3,3,0,0,1,0,0,0,1
45,2685.52,7.2139,0.359092,1.18013,0.868388,1.19527,-0.371157,0.866502,0.426904,0.520726,0.168924,1.15551,0.896952,0.151956,0.904432,1,0.4,0.0888889,0.0444444,0.333333,0.422222,89,6.90792,0.339875,0.627466,0.393713,0.27792,-0.263025,0.335808,0.112767,0.0393404,-0.0193475,7,6,0,1,1.16667,0,0.0676667,0,1
41,2363.36,8.35733,0.228636,0.987266,0.549212,0.544353,-0.272245,0.782028,0.296681,0.260226,0.0138872,0.564295,0.182186,0.101904,0.986569,1,0.390244,0.170732,0.0243902,0.268293,0.0487805,186,8.10149,0.0497554,0.494656,0.244685,0.168276,-0.0590901,0.456266,0.208179,0.134539,-0.0395367,13,9,3,1,1.44444,0.08275,0,0,1
36,2250.08,7.61307,0.316365,0.918857,0.506908,0.468331,-0.283199,0.637098,0.199565,0.148908,0.00840436,0.630183,0.263487,0.171587,0.995274,1,0.416667,0.166667,0,0.138889,0.0277778,119,7.34188,0.28194,0.537108,0.288485,0.208962,-0.0942576,0.354474,0.125652,0.0450248,-0.0222266,8,5,4,1,1.6,0.051,0.0676667,0,1
44,2270,8.24531,0.113939,0.950932,0.531287,0.510628,-0.298436,0.845013,0.395889,0.352905,-0.116844,0.618792,0.273145,0.120903,0.994875,1,0.409091,0.159091,0,0.454545,0.181818,342,7.38114,0.0342657,0.358252,0.128344,0.0911516,0.0181435,0.338391,0.114509,0.0786895,0.0166004,4,3,1,0,1.33333,0,0,0,1
48,3364.21,6.76203,0.556441,1.01929,0.717436,0.732164,-0.737931,0.531618,0.153628,0.0912648,-0.00640193,0.737521,0.27088,0.132473,1,1,0.416667,0.0625,0.0416667,0.0833333,0.1875,212,5.99968,0.417166,0.633701,0.401578,0.287808,-0.273172,0.300626,0.090376,0.0162679,-0.0134251,3,3,1,0,1,0,0,0,1
76,4150.96,8.14222,0.7354,1.5125,1.96231,3.38927,-5.08928,0.88894,0.608719,0.75203,-0.00789583,1.2174,1.06524,0.0976782,0.767294,1,0.407895,0.131579,0.0263158,0.342105,0.407895,116,9.08004,0.371213,0.710608,0.504963,0.380872,-0.472986,0.365733,0.13376,0.0507939,-0.0310257,6,6,1,0,1,0,0,0,1
29,2740.35,6.23151,0.888633,1.01948,1.09575,1.30458,-1.97593,0.393887,0.129968,0.0216163,-0.018929,1.26257,0.832336,0.275904,0.995433,1,0.37931,0.0689655,0.206897,0.0344828,0.62069,59,5.78683,0.46055,0.643907,0.414616,0.310199,-0.277075,0.300436,0.0902615,0.0102592,-0.0121719,12,8,4,1,1.5,0,0.342327,1,1
28,1568.43,7.8188,0.905237,1.2341,1.09505,1.4001,-1.60804,0.577674,0.163827,0.0616233,0.0255635,0.974822,0.416801,0.131889,0.964003,1,0.357143,0.107143,0,0.107143,0.214286,40,7.9581,0.465727,0.652007,0.425113,0.326201,-0.288509,0.326079,0.106328,0.00544968,-0.0200335,3,2,1,0,1.5,0,0.1015,0,1
44,2395.02,7.22675,0.629362,1.21627,0.979571,1.2628,-1.0208,0.700699,0.253621,0.223257,0.0819215,0.964704,0.581049,0.104837,0.949857,1,0.477273,0.0454545,0.0454545,0.136364,0.25,79,7.8681,0.351911,0.586988,0.344555,0.239108,-0.18491,0.316146,0.0999481,0.0262601,-0.0152039,3,2,0,0,1.5,0,0,0,1
27,2100.87,6.92896,0.905575,1.11066,0.951842,1.05692,-1.4676,0.424326,0.0934435,0.00835933,-0.00122413,0.663819,0.221544,0.183863,0.989768,1,0.222222,0.0740741,0,0.037037,0.111111,52,7.80756,0.367808,0.602171,0.36261,0.266147,-0.193968,0.336632,0.113321,0.0284492,-0.0210209,5,3,2,0,1.66667,0,0.15225,0,1
82,5294.76,8.82354,0.218693,1.36924,1.28483,2.05948,-1.28129,1.17088,0.909416,1.34491,-0.281131,0.901503,0.499025,0.111932,0.81707,1,0.353659,0.219512,0,0.585366,0.219512,278,8.65867,0.0596232,0.52492,0.275541,0.199228,-0.0795056,0.479279,0.229708,0.154147,-0.05201,4,3,1,0,1.33333,0,0.203,0,1
29,1976.47,7.39735,0.618579,1.02119,0.706373,0.773629,-0.545989,0.532913,0.153607,0.0940269,0.0181995,0.532361,0.176181,0.229735,0.985194,1,0.344828,0.0689655,0,0.0689655,0.0344828,107,7.9549,0.337834,0.613642,0.376556,0.272244,-0.222909,0.345306,0.119236,0.0402798,-0.0219723,10,6,4,1,1.66667,0.153894,0.25375,0,1
31,2597.8,6.83693,0.49046,0.873355,0.679931,0.717376,-0.561813,0.454501,0.191848,0.135008,-0.00402559,1.02057,0.742064,0.157827,1,1,0.354839,0.129032,0.16129,0,0.451613,165,6.30957,0.247887,0.605603,0.366755,0.276907,-0.189483,0.415561,0.172691,0.0839407,-0.0423954,9,6,0,1,1.5,0.127,0,0,1
41,1970.64,7.42267,0.894797,1.40495,1.60041,2.60926,-2.90934,0.71064,0.357008,0.340246,0.109307,1.58559,1.55222,0.0991838,0.850002,1,0.487805,0.0731707,0.0243902,0.195122,0.463415,207,6.04325,0.695203,0.763162,0.582416,0.466634,-0.641135,0.202362,0.0409504,-0.0154178,0.00578192,8,6,2,0,1.33333,0.35525,0.05075,0,1
29,1541.92,6.0134,1.07942,1.34774,1.45055,2.10971,-2.86315,0.639505,0.192711,0.0779044,0.0805715,1.21771,0.942507,0.235436,0.903909,1,0.482759,0,0.241379,0.137931,0.586207,33,8.71673,0.403596,0.630852,0.397975,0.291297,-0.255432,0.315606,0.0996072,0.0229347,-0.0150897,6,4,2,0,1.5,0.11475,0,0,1
32,1843.82,6.39614,0.883648,1.34179,1.30501,2.12068,-0.897988,0.749078,0.303094,0.334185,0.379383,1.1353,0.734513,0.118626,0.918037,1,0.21875,0,0.15625,0.15625,0.25,61,8.56843,0.389406,0.63488,0.403073,0.293479,-0.268844,0.326336,0.106495,0.0253605,-0.0188081,8,6,0,1,1.33333,0.306,0,0,1
55,3593.29,8.54905,0.261257,1.06071,0.745063,0.83533,-0.628491,0.820881,0.409415,0.391823,-0.0842926,0.612192,0.276267,0.11307,0.972537,1,0.309091,0.218182,0.0545455,0.345455,0.0363636,200,10.6302,0.0216525,0.566478,0.320898,0.217452,-0.157039,0.547458,0.299711,0.197301,-0.135543,2,2,1,0,1,0,0,0,1
36,2785.39,7.39,0.36523,0.976109,0.509667,0.490631,-0.207679,0.666077,0.172819,0.141094,0.0654873,0.75059,0.244646,0.151668,0.992172,1,0.361111,0.138889,0.0277778,0.138889,0.166667,225,6.83671,0.310255,0.490101,0.240199,0.143631,-0.0841361,0.269078,0.0724029,0.0130841,-0.00786823,10,6,4,1,1.66667,0.15014,0.473667,0,1
36,2546.77,8.32889,0.316573,0.985352,0.550856,0.615837,0.0340747,0.718101,0.237843,0.257179,0.253318,0.570862,0.161616,0.109528,0.99215,1,0.222222,0.0833333,0,0.111111,0.0277778,186,8.27891,0.0693654,0.498892,0.248893,0.169879,-0.0654025,0.445348,0.198335,0.123513,-0.038029,19,10,0,1,1.9,0.175516,0.1015,0,1
38,2365.84,7.16994,0.942118,1.39662,1.5569,2.86693,-0.942535,0.74657,0.403696,0.514363,0.492808,0.934814,0.663302,0.108317,0.893122,1,0.289474,0.0263158,0.105263,0.157895,0.157895,98,8.74011,0.315033,0.531342,0.282324,0.195086,-0.0988742,0.320357,0.102629,0.0288095,-0.014587,6,4,2,0,1.5,0.0765,0.203,0,1
37,2417.02,7.37148,0.711568,1.33772,1.05533,1.60498,-0.502527,0.787631,0.314168,0.323387,0.173456,0.926618,0.39448,0.143925,0.879643,1,0.324324,0.108108,0,0.27027,0.27027,91,6.94364,0.298237,0.52863,0.27945,0.194235,-0.0948511,0.331601,0.109959,0.0332938,-0.0174869,4,3,0,1,1.33333,0,0,0,1
19,1226.26,5.07547,0.960857,1.07199,1.08282,1.26467,-1.96978,0.383703,0.101676,0.00102622,-0.00975757,1.0788,0.666381,0.156011,0.991689,1,0.526316,0.0526316,0.421053,0,0.631579,43,6.22223,0.427692,0.614335,0.377408,0.269364,-0.230916,0.296665,0.0880101,0.00989817,-0.012783,2,2,0,0,1,0,0,0,1
37,1936.12,7.66677,0.266741,1.35378,0.757428,1.22083,0.78821,1.13727,0.453614,0.745771,0.864472,1.28843,0.616767,0.0929717,0.924618,1,0.486486,0.135135,0,0.324324,0.351351,154,7.15488,0.130926,0.498229,0.248233,0.163925,-0.0722127,0.397706,0.15817,0.0852336,-0.0261072,15,10,0,1,1.5,0.2542,0.0338333,0,1
31,1714.27,6.45249,0.47635,0.954755,0.682852,0.760269,-0.424841,0.547832,0.207196,0.178352,0.0589359,0.762109,0.3452,0.112823,0.959282,1,0.483871,0.0645161,0.0322581,0.0322581,0.225806,70,6.94846,0.334942,0.560264,0.313896,0.227427,-0.126283,0.34044,0.115899,0.0302806,-0.0214105,11,9,0,1,1.22222,0.156879,0,0,1
74,4543.91,9.05489,0.688745,1.31985,1.55988,2.39535,-3.39083,0.729699,0.476951,0.454425,-0.185409,0.749167,0.464572,0.0594048,0.733037,1,0.351351,0.297297,0,0.256757,0.162162,119,10.0831,0.0448446,0.638246,0.407358,0.299742,-0.272676,0.598024,0.357632,0.248329,-0.207615,9,7,5,1,1.28571,0.3815,0,0,1
17,1513.26,6.46532,1.03178,1.08148,1.23835,1.49146,-2.74439,0.378846,0.0829469,-0.00427076,-0.00339691,1.29464,0.920885,0.221648,0.993214,1,0.176471,0.117647,0.294118,0,0.705882,14,6.14581,0.488284,0.715567,0.512037,0.378378,-0.50232,0.245052,0.0600506,0.0175753,-0.00550537,2,2,0,0,1,0,0,0,1
34,1911.9,7.98315,0.64004,1.14218,0.926712,1.19984,-0.757059,0.651966,0.233768,0.216806,0.125832,1.10168,0.711987,0.122101,0.957336,1,0.352941,0.205882,0.0882353,0.117647,0.294118,147,6.33306,0.642489,0.726816,0.528262,0.406626,-0.521006,0.210755,0.0444176,-0.0126769,0.00376832,9,8,0,1,1.125,0.0765,0,0,1
17,1607.58,5.89715,0.588734,0.890135,0.518557,0.47002,-0.31339,0.470888,0.0827479,0.0410376,0.0220723,0.731581,0.205012,0.269515,0.993297,1,0.235294,0.0588235,0.0588235,0.0588235,0.117647,111,6.37229,0.370596,0.609193,0.371116,0.267569,-0.21515,0.32786,0.107492,0.0269621,-0.0187295,7,6,3,0,1.16667,0.255,0,0,1
36,2329.17,6.32794,0.954801,1.14958,1.32284,1.69091,-3.00369,0.394253,0.137818,0.0341828,-0.0249227,1.39677,1.32911,0.269733,0.980168,1,0.333333,0.0555556,0.194444,0,0.583333,54,6.09524,0.506344,0.723509,0.523465,0.399526,-0.510334,0.253974,0.0645026,0.017865,-0.00578621,4,3,0,0,1.33333,0,0.05075,0,1
32,1779.76,7.87115,0.736118,0.990694,0.766954,0.810051,-0.842082,0.410494,0.116035,0.0345152,-0.00850616,0.434227,0.123576,0.0784845,1,1,0.25,0.03125,0,0,0,137,7.7482,0.465652,0.55763,0.310951,0.191597,-0.168784,0.203792,0.0415313,-0.00412,-6.73E-05,0,0,0,0,#NAME?,0,0,0,1
