nrings,energy,evnum,mcevnum
1,989.502,698,373
1,783.541,828,434
1,639.112,464,264
1,734.44,779,437
1,945.737,20,14
1,1028.45,106,67
1,868.443,359,207
1,641.401,638,362
1,687.274,878,481
1,540.547,586,345
1,1041.1,638,344
1,1014.66,43,23
1,729.38,266,152
1,862.607,368,207
1,1065.14,786,437
1,1055.76,886,496
1,771.348,400,217
1,1289.35,126,68
1,593.163,639,368
1,1128.31,391,189
1,853.114,777,399
1,980.225,797,408
1,481.268,63,28
1,1229.6,74,32
1,743.676,696,394
1,768.614,23,15
1,887.855,55,30
1,810.346,437,238
1,962,894,491
1,984.101,589,300
1,1207.21,661,342
1,969.07,750,395
1,879.232,843,451
1,689.666,249,122
1,809.045,476,239
1,705.824,270,152
1,666.75,527,286
1,888.555,282,173
1,928.963,608,336
1,841.918,629,349
1,622.801,686,378
1,825.53,514,292
1,927.163,7,5
1,706.731,429,255
1,938.788,586,333
1,1094.87,357,188
1,1127.97,788,435
1,1162.87,24,12
1,549.071,188,105
1,1127.11,383,203
1,955.814,717,396
1,1126.07,317,178
1,1234.31,56,29
1,700.343,337,178
1,860.963,191,107
1,649.013,586,334
1,733.952,750,416
1,957.046,359,195
1,957.242,870,482
1,1004.14,845,476
1,644.513,9,5
1,1158.98,452,244
1,644.193,477,262
1,915.566,488,269
1,615.939,682,383
1,754.242,756,428
1,673.087,287,149
1,943.443,587,300
1,663.673,681,354
1,1090.9,61,37
1,1145.79,175,100
1,986.855,293,167
1,699.898,675,382
1,950.456,845,470
1,650.878,103,56
1,781.099,493,275
1,691.449,675,369
1,883.025,791,420
1,995.043,74,39
1,870.165,504,262
1,1002.69,802,419
1,704.175,945,496
1,817.48,38,20
1,765.186,94,56
1,1167.97,477,260
1,935.559,494,267
1,735.823,771,405
1,846.764,870,455
1,839.475,687,358
1,917.263,451,238
1,1136.83,650,331
1,814.151,846,434
1,1139.13,188,99
1,579.654,630,329
1,1110.56,308,167
1,702.287,613,345
1,1275.29,770,435
1,1093.44,832,472
1,564.879,15,10
1,1177.5,558,317
1,978.61,112,67
1,1224.17,284,147
1,983.607,553,284
1,676.311,675,345
1,1232.36,832,428
1,1213.93,889,443
1,820.259,39,17
1,836.621,503,270
1,1114,527,286
1,999.818,892,487
1,1036.51,222,113
1,1153.28,887,475
1,1028.6,558,305
1,898.424,609,339
1,952.493,692,396
1,543.206,455,247
1,899.116,116,72
1,747.617,155,94
1,977.214,254,152
1,906.334,448,250
1,731.322,576,325
1,1069.32,765,433
1,1194.96,797,450
1,1252.16,76,46
1,671.188,414,228
1,983.417,824,452
1,1154.16,645,344
1,1194.18,356,193
1,886.741,563,315
1,1240.43,617,347
1,707.586,674,372
1,638.224,232,131
1,892.299,478,256
1,1011.09,176,101
1,1066.38,713,384
1,947.458,880,475
1,771.582,25,17
1,681.428,543,287
1,1302.89,900,468
1,850.124,153,77
1,700.926,274,140
1,753.207,349,173
1,932.074,657,366
1,636.651,753,421
1,635.665,120,72
1,841.924,238,138
1,1006.8,490,273
1,1085.66,229,126
1,1161.08,843,455
1,661.901,24,12
1,783.461,433,221
1,1034.73,101,46
1,1205.89,572,302
1,1265.58,863,456
1,563.799,404,207
1,1060.24,582,312
1,896.155,585,315
1,1195.7,711,379
1,897.203,727,388
1,783.121,936,496
1,645.725,561,297
1,814.116,809,443
1,814.265,319,178
1,887.23,643,351
1,1119.74,690,380
1,783.761,720,396
1,974.686,135,73
1,1197.65,177,99
1,1092.33,227,128
1,933.871,363,201
1,686.737,383,210
1,991.81,559,317
1,791.28,40,26
1,668.18,374,234
1,828.062,511,310
1,725.067,622,363
1,965.898,216,116
1,1088.04,66,35
1,652.915,305,179
1,755.998,607,336
1,783.822,259,138
1,790.717,429,224
1,953.557,571,310
1,708.197,283,158
1,998.966,483,261
1,657.116,584,321
1,1035.54,425,220
1,958.995,11,5
1,797.943,274,141
1,816.212,494,253
1,1113.12,956,494
1,689.643,517,302
1,929.561,548,315
1,630.414,69,39
1,729.986,166,91
1,720.345,221,120
1,651.632,812,429
1,922.893,187,101
1,544.529,887,488
1,716.748,641,322
1,554.14,219,116
1,747.611,581,316
1,758.067,709,366
1,1018.59,135,84
1,988.195,210,122
1,1144.81,494,270
1,944.625,663,367
1,711.179,793,443
1,672.936,679,364
1,1081.99,789,426
1,1063.69,481,251
1,590.927,476,238
1,926.609,524,271
1,1080.29,810,431
1,553.133,830,439
1,1273.29,422,210
1,1123.37,510,263
1,1009.02,744,392
1,828.96,829,440
1,942.584,844,451
1,719.469,918,487
1,573.91,256,142
1,701.184,295,161
1,1199.61,466,249
1,1001.66,829,425
1,847.029,337,182
1,1146.37,412,216
1,443.364,413,217
1,1121.75,724,358
1,1032.05,754,374
1,1052.99,368,203
1,1180.82,567,322
1,1092.78,413,216
1,654.716,472,245
1,1020.09,778,420
1,1086.85,786,424
1,1103.81,842,454
1,1207.25,67,38
1,953.686,422,242
1,549.139,121,63
1,660.213,426,214
1,924.575,627,337
1,826.749,99,49
1,885.801,217,113
1,695.6,526,302
1,781.764,573,333
1,1335.03,764,443
1,769.083,221,112
1,1181.69,867,446
1,783.897,238,141
1,763.855,562,304
1,1116.55,260,125
1,707.735,385,195
1,778.021,683,357
1,1176.95,115,65
1,633.589,528,298
1,879.125,754,428
1,1245.45,177,91
1,909.555,157,84
1,1054.73,386,199
1,648.874,575,300
1,939.713,606,322
1,636.539,781,423
1,812.846,874,467
1,1007.03,3,3
1,1125.25,51,33
1,808.756,817,440
1,861.087,848,455
1,571.72,870,467
1,1032.53,519,285
1,841.735,527,288
1,1139.91,552,297
1,1059.81,806,431
1,904.305,296,148
1,1312.64,500,282
1,662.834,31,19
1,700.298,432,245
1,664.972,730,396
1,773.028,861,481
1,940.276,265,132
1,1166.24,276,138
1,986.47,491,256
1,1153.29,507,271
1,872.967,593,324
1,817.571,69,41
1,775.57,97,58
1,884.985,141,87
1,910.775,566,330
1,1147.19,590,346
1,972.391,333,185
1,628.477,463,259
1,549.669,928,498
1,581.565,136,71
1,948.095,440,238
1,838.777,41,22
1,714.671,902,499
1,849.013,394,215
1,828.832,408,225
1,984.974,475,263
1,587.346,898,488
1,641.974,113,60
1,726.049,218,125
1,1300.17,364,207
1,900.14,516,289
1,752.004,518,290
1,687.941,274,139
1,888.322,403,217
1,861.622,442,227
1,858.825,591,301
1,1061.14,365,190
1,942.891,532,281
1,620.184,533,290
1,600.346,437,239
1,1113.92,593,324
1,978.018,866,470
1,646.561,872,473
1,749.925,330,199
1,727.769,405,242
1,667.873,84,47
1,625.234,195,111
1,1219.88,204,119
1,1027.59,282,160
1,1125.98,402,219
1,1052.42,673,365
1,719.159,453,254
1,732.624,505,283
1,814.179,429,205
1,642.626,845,421
1,834.798,918,458
1,678.21,24,10
1,855.611,610,331
1,687.242,203,115
1,872.13,674,354
1,1045.04,65,32
1,774.333,137,70
1,921.169,207,108
1,599.479,330,166
1,870.22,816,443
1,962.225,57,27
1,992.906,696,359
1,656.061,498,271
1,790.026,579,309
1,710.8,639,347
1,675.522,812,457
1,1214.17,434,250
1,909.837,438,238
1,648.64,88,51
1,740.051,127,73
1,689.706,268,152
1,693.313,597,337
1,832.538,616,348
1,740.335,785,443
1,904.591,52,36
1,780.123,150,94
1,1005.89,153,96
1,778.541,452,262
1,617.948,882,491
1,775.887,13,8
1,975.467,65,40
1,1160.32,162,84
1,1095.45,860,433
1,686.958,227,112
1,1117.34,134,77
1,842.962,229,135
1,735.177,489,266
1,930.193,696,378
1,572.075,149,78
1,601.645,684,365
1,602.889,264,149
1,1033,356,198
1,725.182,484,260
1,1058.03,545,294
1,574.616,815,448
1,818.484,20,11
1,1115.4,65,34
1,1088.49,306,163
1,853.619,51,30
1,1066.51,395,232
1,783.437,757,426
1,964.994,759,428
1,663.797,164,94
1,1085.34,673,373
1,1199.23,149,76
1,784.647,417,219
1,812.031,453,236
1,1011.17,720,390
1,1106.43,449,218
1,620.687,678,344
1,729.366,940,492
1,1068.1,469,266
1,1186.07,269,159
1,588.602,330,193
1,587.684,64,39
1,704.212,796,440
1,854.351,373,200
1,993.19,552,300
1,888.067,416,220
1,1057.4,489,258
1,910.551,490,259
1,775.252,566,298
1,863.591,711,389
1,841.591,249,127
1,786.106,668,346
1,634.658,172,89
1,649.658,258,133
1,709.851,401,217
1,1119.41,503,269
1,870.029,665,367
1,1094.7,195,111
1,713.355,523,268
1,1243.02,137,79
1,676.451,469,247
1,781.241,810,434
1,1109.94,3,1
1,697.148,4,2
1,757.318,39,19
1,1027.68,723,374
1,781.588,786,410
1,691.795,143,81
1,760.871,351,198
1,629.538,514,293
1,561.259,381,238
1,856.981,551,325
1,746.511,40,25
1,808.204,172,106
1,709.954,281,170
1,1307.93,412,238
1,653.034,764,416
1,643.242,856,460
1,1329.24,369,206
1,1212.68,583,328
1,657.184,749,417
1,818.678,762,426
1,1150.89,775,435
1,545.299,177,95
1,734.504,212,114
1,976.307,482,251
1,584.187,686,356
1,849.436,4,4
1,539.634,706,394
1,698.053,67,46
1,687.26,250,130
1,656.457,276,145
1,1023.32,406,207
1,740.674,14,9
1,998.115,155,86
1,1181.13,555,321
1,839.466,556,322
1,1091.58,37,22
1,579.697,146,76
1,962.019,522,281
1,880.698,12,6
1,794.624,128,59
1,1236.75,624,319
1,722.65,674,347
1,979.906,57,33
1,1051.6,799,447
1,981.202,435,223
1,1085.02,675,351
1,1145.19,200,109
1,1034.19,489,258
1,1049.26,615,321
1,1004.47,624,327
1,1368.8,648,343
1,1232.49,228,122
1,1061.47,729,394
1,696.556,784,432
1,1206.5,798,442
1,1139.7,831,464
1,761.176,607,336
1,1094.94,213,110
1,791.724,270,146
1,971.066,366,200
1,782.066,715,415
1,1011.33,93,51
1,852.963,375,197
1,668.215,161,81
1,701.465,347,182
1,1115.53,351,205
1,842.971,129,71
1,1043.11,258,146
1,975.118,527,292
1,1123.66,628,349
1,818.265,724,408
1,882.898,67,36
1,1221.08,85,43
1,901.985,203,108
1,955.469,377,192
1,639.349,460,244
1,1008.68,710,393
1,1216.82,394,207
1,633.963,842,459
1,1026.99,34,22
1,1394.09,183,101
1,1035.9,318,175
1,902.805,475,267
1,840.562,762,424
1,742.446,136,75
1,843.812,581,325
1,1287.9,653,365
1,941.403,63,28
1,1019.5,532,288
1,1016.31,682,370
1,1290.29,707,386
1,689.297,324,185
1,1397.4,284,158
1,1054.8,547,306
1,1295.98,641,358
1,939.489,792,432
1,820.839,101,53
1,1061.48,127,69
1,1109.67,268,150
1,762.823,264,140
1,972.823,500,270
1,570.701,616,337
1,823.433,726,398
1,545.646,322,166
1,842.491,568,292
1,1066.13,629,327
1,1255.55,770,406
1,675.381,800,422
1,1354.57,834,445
1,794.929,919,489
1,1150.02,1,1
1,1162.15,306,174
1,629.076,731,401
1,1099.01,345,178
1,854.174,609,324
1,934.038,694,371
1,1103.28,243,140
1,609.404,172,99
1,725.531,255,147
1,626.062,287,168
1,590.808,3,2
1,673.319,526,282
1,819.501,668,363
1,1100.67,769,420
1,682.817,208,107
1,1288.47,639,332
1,654.797,116,64
1,1229.91,257,147
1,572.763,331,188
1,1143.38,743,402
1,791.228,877,474
1,986.729,556,319
1,1097.52,579,329
1,968.946,627,358
1,599.296,697,395
1,1204.08,703,398
1,843.418,754,421
1,817.251,776,405
1,1103.27,0,0
1,950.293,45,26
1,775.559,542,325
1,741.663,395,220
1,774.212,661,373
1,888.281,705,396
1,957.033,108,56
1,468.084,602,345
1,952.316,251,134
1,1205.96,449,243
1,914.579,469,252
1,1007.59,652,343
1,588.456,419,230
1,876.246,655,351
1,801.485,509,258
1,730.719,537,275
1,1117.18,894,462
1,1002.12,46,21
1,892.895,826,462
1,754.462,830,465
1,913.554,430,228
1,958.048,435,232
1,937.247,723,396
1,650.592,774,432
1,1157.44,515,279
1,1010.35,546,302
1,614.298,735,407
1,856.577,842,468
1,686.039,116,62
1,1068.7,650,334
1,1142.52,606,317
1,692.057,535,293
1,1122.78,764,418
1,698.113,55,34
1,615.233,137,80
1,689.037,346,184
1,703.341,313,160
1,577.425,564,296
1,722.447,724,382
1,1047.47,768,403
1,952.099,22,9
1,823.433,252,121
1,1121.55,487,266
1,1116.72,614,331
1,764.346,850,456
1,854.91,2,1
1,949.179,20,11
1,655.358,153,90
1,667.958,516,306
1,1350.99,631,371
1,791.558,528,284
1,1217.13,862,466
1,913.805,263,135
1,882.348,441,235
1,923.788,557,297
1,1004.9,23,19
1,866.846,311,189
1,667.104,40,31
1,532.285,113,65
1,1181.99,373,199
1,969.259,558,303
1,632.578,365,211
1,1110.37,791,448
1,850.231,35,15
1,752.506,241,122
1,1136.13,288,144
1,1198,337,174
1,1155.93,645,351
1,1258.92,687,371
1,860.116,562,319
1,842.006,526,302
1,925.575,633,363
1,1343.5,726,408
1,681.477,82,35
1,814.875,873,466
1,928.325,209,113
1,1064.77,17,6
1,577.846,706,382
1,1107.27,770,424
1,826.933,177,99
1,928.313,756,420
1,813.344,318,190
1,712.56,510,311
1,1307.7,606,368
1,969.226,401,226
1,790.034,543,309
1,699.926,757,411
1,1045.01,176,98
1,1052.2,435,232
1,737.929,645,360
1,453.863,860,473
1,1030.94,266,130
1,783.965,704,374
1,1083.15,119,77
1,645.207,129,84
1,1204.73,149,99
1,950.728,474,283
1,922.572,615,335
1,909.961,672,366
1,908.315,868,456
1,706.46,893,452
1,847.521,793,453
1,693.191,823,471
1,942.755,5,4
1,861.348,660,362
1,870.079,755,412
1,1145.26,888,490
1,839.738,200,110
1,1266.11,366,215
1,1131.72,154,78
1,957.841,377,202
1,654.97,551,303
1,899.214,584,322
1,1212.1,917,496
1,635.162,223,130
1,834.972,270,152
1,1256.07,633,352
1,668.655,667,372
1,777.675,304,179
1,857.177,310,182
1,634.165,505,284
1,1126.19,103,53
1,831.469,346,194
1,885.512,384,207
1,767.878,408,217
1,484.516,667,359
1,779.76,919,494
1,984.028,253,151
1,905.958,418,243
1,946.372,526,304
1,658.211,561,323
1,1171.7,539,290
1,881.144,800,424
1,452.937,219,132
1,1038.95,330,189
1,703.205,538,292
1,1304.77,81,47
1,840.502,77,40
1,833.42,452,237
1,849.811,698,376
1,651.896,282,151
1,619.429,508,288
1,726.511,741,419
1,1058.6,487,280
1,979.968,503,289
1,963.197,273,140
1,705.125,485,254
1,706.694,742,393
1,1165.47,294,148
1,875.278,55,30
1,1021.8,784,428
1,750.638,693,342
1,685.62,891,447
1,833.599,153,83
1,868.482,242,129
1,755.044,537,292
1,1257.85,665,363
1,648.637,353,177
1,928.595,224,120
1,973.576,880,486
1,759.024,903,490
1,796.801,108,66
1,579.377,209,116
1,1273.78,696,400
1,738.906,800,457
1,999.93,850,475
1,863.804,696,390
1,906.481,809,445
1,1006.36,145,73
1,1251.6,162,85
1,544.443,340,194
1,714.415,193,105
1,656.501,323,179
1,1338.84,355,199
1,615.035,460,254
1,717.685,817,459
1,668.916,646,363
1,948.983,719,406
1,753.766,2,1
1,864.013,440,225
1,756.089,291,161
1,1178.71,506,272
1,644.93,288,151
1,803.258,450,239
1,760.836,563,291
1,1120.47,773,406
1,785.331,388,208
1,766.28,746,416
1,739.17,851,475
1,644.084,591,332
1,1164.36,112,55
1,754.694,851,446
1,1052.12,899,468
1,1023.55,99,53
1,1030.31,494,259
1,882.798,273,155
1,783.084,342,198
1,825.729,477,269
1,722.425,757,425
1,989.899,247,154
1,976.886,599,352
1,788.013,67,39
1,737.48,273,154
1,875.512,543,300
1,655.23,545,302
1,797.083,622,344
1,608.19,886,479
1,1109.51,28,15
1,580.091,94,52
1,1087.09,150,83
1,1103.8,664,378
1,645.753,427,229
1,842.924,481,258
1,1131.77,650,353
1,1272.81,146,77
1,686.801,860,470
1,823.294,619,354
1,705.789,636,364
1,793.605,6,2
1,698.623,803,453
1,691.91,885,482
1,687.22,416,225
1,1025.85,525,294
1,1076.14,711,394
1,879.817,12,6
1,761.369,93,52
1,573.9,352,192
1,1087.33,613,341
1,608.125,670,381
1,730.747,759,427
1,650.431,768,432
1,829.508,83,40
1,729.44,53,33
1,643.58,294,169
1,808.536,647,364
1,673.291,640,346
1,1126.03,505,265
1,719.166,585,299
1,1300.27,566,320
1,1124.17,627,363
1,759.005,835,483
1,636.37,307,174
1,725.406,496,286
1,832.465,760,432
1,557.173,821,465
1,826.28,881,498
1,1360.59,85,46
1,705.772,210,128
1,885.263,100,49
1,1313.17,204,105
1,869.197,869,475
1,629.781,48,19
1,1058.11,771,436
1,1071.77,241,127
1,728.715,447,239
1,609.513,574,294
1,922.452,609,309
1,1220.92,878,459
1,683.686,138,85
1,741.086,311,187
1,643.43,667,358
1,581.933,813,436
1,1140.97,411,221
1,1311.93,605,325
1,763.609,622,333
1,1094.37,62,31
1,1021.37,229,122
1,1148.63,153,90
1,903.477,225,127
1,637.607,236,131
1,634.701,893,484
1,991.007,415,219
1,675.682,455,240
1,929.915,515,282
1,919.524,117,59
1,892.466,669,344
1,737.761,181,95
1,1122.31,40,25
1,586.416,491,272
1,996.518,794,434
1,776.664,226,113
1,674.271,490,256
1,883.571,681,353
1,956.635,753,389
1,1268.05,891,474
1,720.106,140,83
1,1140.2,559,310
1,589.601,761,437
1,825.373,845,474
1,984.068,714,378
1,1012.41,882,466
1,986.095,94,42
1,1029,220,103
1,743.907,442,217
1,819.963,665,345
1,686.885,731,378
1,668.662,783,437
1,802.88,432,247
1,882.244,392,217
1,752.385,797,428
1,1055.83,432,232
1,1038.52,579,309
1,803.605,384,202
1,798.937,818,447
1,1025.18,913,491
1,715.438,156,80
1,720.888,258,138
1,752.89,336,175
1,911.538,361,189
1,649.402,647,346
1,1127.04,713,396
1,788.3,464,261
1,540.074,474,267
1,1111.05,806,445
1,1125.82,191,115
1,1092.58,632,337
1,689.093,847,451
1,947.762,185,90
1,875.746,406,205
1,801.234,437,223
1,1155.85,592,305
1,692.785,874,452
1,1059.87,455,258
1,1134.45,658,370
1,856.537,694,386
1,828.608,311,166
1,1063.04,901,486
1,1301.08,90,48
1,1234.99,666,351
1,854.271,588,313
1,832.678,858,477
1,705.706,62,31
1,1069.27,69,35
1,859.066,118,53
1,962.647,239,122
1,1068.37,463,261
1,605.24,92,58
1,1037.71,130,78
1,896.06,190,114
1,747.617,585,313
1,970.277,281,156
1,882.311,509,277
1,742.347,825,464
1,1040.26,230,120
1,1019.12,468,245
1,976.986,731,380
1,546.968,808,425
1,780.717,833,443
1,762.911,70,35
1,907.883,205,98
1,978.258,376,201
1,1078.96,531,294
1,1061.6,696,393
1,884.851,515,279
1,628.204,575,312
1,902.085,790,436
1,1130.67,166,93
1,765.087,795,384
1,898.04,812,396
1,606.199,973,492
1,981.119,160,99
1,639.101,176,105
1,1116.33,238,130
1,886.775,658,370
1,684.682,747,420
1,1093.81,735,402
1,835.381,142,85
1,942.331,585,341
1,702.148,261,144
1,748.328,266,148
1,1165.6,429,231
1,988.947,9,4
1,951.658,652,361
1,781.249,620,334
1,790.095,478,280
1,771.974,24,12
1,661.863,143,82
1,1192.67,287,167
1,722.706,543,302
1,969.977,579,322
1,813.362,736,413
1,760.046,792,444
1,1218.99,828,460
1,565.435,154,79
1,1139.92,155,80
1,1023.95,656,342
1,606.118,813,431
1,885.407,598,356
1,777.453,648,389
1,698.652,674,407
1,652.634,145,78
1,707.055,561,298
1,1183.6,267,143
1,769.049,121,65
1,1019.54,244,136
1,635.927,820,439
1,766.039,359,186
1,815.673,400,210
1,865.201,337,167
1,771.805,34,17
1,971.237,108,63
1,844.331,120,70
1,525.192,281,156
1,574.44,358,186
1,707.706,684,366
1,1312.44,659,374
1,1116.72,768,441
1,1062.62,432,216
1,806.695,473,237
1,1046.29,604,307
1,712.852,797,409
1,577.358,223,128
1,1180.17,298,162
1,1099.21,554,294
1,617.565,600,324
1,1335.04,656,350
1,1009.39,495,262
1,911.668,856,465
1,792.554,770,416
1,895.143,267,163
1,1164.92,423,253
1,881.274,678,393
1,970.466,13,6
1,574.973,220,118
1,922.838,778,415
1,1059.98,826,443
1,673.837,800,429
1,671.712,50,19
1,1040.98,473,229
1,1010.1,533,265
1,684.492,614,311
1,1004.09,682,354
1,695.718,736,407
1,1059.07,743,411
1,1020.33,871,483
1,583.398,234,127
1,569.312,240,131
1,521.266,481,277
1,1128.41,661,374
1,827.357,231,130
1,1242.32,651,373
1,1135.34,145,78
1,552.113,243,141
1,848.466,449,257
1,827.173,728,426
1,1289.72,874,459
1,861.642,93,53
1,972.425,282,156
1,1153.02,437,237
1,555.98,734,419
1,617.572,664,353
1,1067.37,93,49
1,756.382,323,172
1,1049.93,463,258
1,807.528,316,183
1,1084.53,856,490
1,1067.42,161,85
1,686.532,343,185
1,1114.01,436,232
1,1127.39,813,453
1,763.051,4,2
1,1065.56,70,41
1,1077.33,304,169
1,724.426,625,362
1,654.438,686,359
1,781.341,803,427
1,919.497,253,130
1,1065.61,643,338
1,1471.61,649,340
1,930.934,524,261
1,774.938,691,386
1,882.08,318,194
1,985.727,102,59
1,1133.26,122,69
1,534.311,147,86
1,1135.85,454,250
1,801.42,742,412
1,841.584,770,428
1,1260.23,566,317
1,1215.31,659,362
1,862.055,256,146
1,913.858,725,393
1,814.963,20,8
1,991.388,63,29
1,886.095,120,59
1,924.674,363,183
1,832.947,381,196
1,581.678,438,234
1,651.997,818,450
1,493.075,256,158
1,964.697,799,446
1,1150.56,136,77
1,873.083,303,159
1,1146.04,499,268
1,605.008,773,418
1,652.669,110,58
1,1330.27,182,95
1,667.024,484,260
1,1097.57,650,350
1,515.558,671,364
1,782.667,838,460
1,745.278,678,381
1,850.291,752,422
1,865.51,794,447
1,720.094,568,313
1,1137.22,648,364
1,633.261,675,381
1,852.001,703,394
1,1139.99,881,492
1,900.467,117,66
1,1070.93,420,233
1,946.591,428,240
1,433.431,469,262
1,1071.13,448,239
1,1156.89,863,489
1,591.761,813,450
1,1020.36,423,252
1,1030.33,634,366
1,932.14,674,389
1,809.597,745,426
1,565.235,111,65
1,1054.49,499,276
1,1088.33,187,105
1,797.413,852,471
1,747.422,567,308
1,1101.89,617,336
1,850.649,726,400
1,1277.9,840,466
1,848.567,885,465
1,601.407,114,73
1,856.368,55,30
1,937.008,499,281
1,844.232,381,238
1,558.072,98,62
1,552.725,193,108
1,911.011,652,346
1,1073.89,851,463
1,1067.84,14,5
1,1215.28,599,318
1,1124.55,151,83
1,904.033,308,168
1,904.052,697,403
1,1164.71,848,483
1,882.865,164,88
1,1198.1,219,120
1,946.085,347,188
1,833.254,663,346
1,712.533,256,141
1,720.139,511,273
1,977.84,526,278
1,678.235,658,354
1,1067.88,365,206
1,860.674,527,290
1,1259.83,598,330
1,894.234,808,444
1,645.065,846,465
1,1054.75,574,329
1,1017.05,760,447
1,1005.62,253,138
1,716.772,325,177
1,628.016,471,259
1,890.601,789,421
1,710.274,273,156
1,1125.62,300,175
1,784.313,480,268
1,1101.5,544,302
1,937.668,664,360
1,624.034,703,383
1,1185.59,752,406
1,887.9,483,273
1,665.682,867,479
1,731.967,626,355
1,617.273,154,82
1,759.401,419,222
1,797.338,664,347
1,630.774,656,358
1,1163.44,735,403
1,824.897,292,178
1,1077.57,563,337
1,710.705,570,343
1,936.659,631,371
1,755.88,410,225
1,622.314,486,262
1,1149.97,275,145
1,992.163,508,270
1,756.277,847,451
1,769.23,907,493
1,839.507,653,349
1,971.782,779,423
1,716.164,288,138
1,742.086,436,226
1,1065.08,700,380
1,539.404,20,11
1,582.088,236,121
1,788.664,305,161
1,999.936,679,360
1,1281.65,840,452
1,945.138,379,209
1,692.395,606,322
1,644.636,152,76
1,728.536,592,326
1,925.333,711,383
1,512.122,730,410
1,1139.01,136,78
1,1075.03,185,102
1,1003.97,233,128
1,669.99,345,189
1,872.239,410,226
1,1134.51,244,145
1,1070.57,501,285
1,1160.91,569,317
1,1190.3,829,457
1,912.387,75,43
1,687.606,244,149
1,933.807,318,178
1,691.657,325,183
1,728.926,142,87
1,626.378,327,196
1,839.648,344,208
1,1100.13,569,313
1,1085.63,156,81
1,1242.38,400,194
1,645.517,620,317
1,633.706,32,20
1,562.792,146,75
1,725.272,874,486
1,607.405,356,190
1,781.749,860,485
1,1240.82,233,127
1,888.916,276,152
1,896.683,827,452
1,556.677,315,166
1,590.808,280,150
1,906.177,265,140
1,899.5,566,311
1,670.591,285,144
1,1190.17,162,73
1,730.87,313,143
1,743.526,444,214
1,481.294,574,289
1,622.048,784,399
1,1104.4,8,7
1,869.253,67,32
1,943.058,524,288
1,960.645,532,283
1,817.476,842,456
1,649.191,899,491
1,570.903,750,390
1,1198.78,161,81
1,788.776,414,222
1,801.552,144,74
1,922.775,689,376
1,828.515,283,128
1,805.115,46,26
1,1003.87,597,331
1,981.335,719,397
1,766.99,245,125
1,830.244,287,170
1,845.32,311,179
1,889.221,417,224
1,551.378,418,225
1,841.853,604,329
1,945.156,565,302
1,1166.75,109,55
1,586.175,661,357
1,678.478,761,407
1,1137.78,206,106
1,729.177,337,183
1,946.945,709,394
1,1217.52,141,76
1,1197.6,577,332
1,698.334,54,34
1,931.105,198,122
1,787.426,50,31
1,625.255,240,132
1,1248.18,241,133
1,1100.32,468,276
1,883.336,544,318
1,613.616,589,335
1,863.015,6,2
1,1064.38,250,135
1,1155.02,687,382
1,726.587,767,428
1,1039.29,366,211
1,731.024,451,259
1,948.99,536,290
1,998.081,787,425
1,1056.9,55,25
1,729.559,85,40
1,936.787,168,75
1,1055.57,447,229
1,587.08,493,251
1,750.86,692,356
1,1117.72,907,473
1,884.276,730,382
1,706.353,67,41
1,1010.29,214,117
1,953.594,808,437
1,964.335,4,2
1,677.895,168,91
1,934.674,323,169
1,993.438,474,253
1,1157.6,478,257
1,1218.01,505,273
1,695.728,178,105
1,495.076,501,291
1,496.562,733,408
1,1195.5,523,277
1,771.826,644,338
1,1138.55,789,419
1,1164.36,49,28
1,1035.31,518,294
1,952.709,560,321
1,833.311,676,381
1,965.763,719,405
1,1025.32,848,470
1,787.614,86,54
1,1138.86,189,105
1,895.529,866,443
1,610.504,96,61
1,879.695,239,139
1,1079.47,236,125
1,1207.82,288,158
1,823.449,477,263
1,1306.87,671,377
1,962.764,853,476
1,768.503,88,52
1,513.11,90,54
1,896.104,566,321
1,761.247,789,453
1,1028.03,433,229
1,828.79,48,32
1,1222.89,884,496
1,689.508,58,33
1,917.084,79,41
1,654.445,674,352
1,872.213,936,492
1,911.187,527,307
1,842.396,605,340
1,943.689,686,390
1,720.138,102,48
1,703.419,864,486
1,803.238,144,83
1,789.561,784,421
1,1024.32,336,183
1,636.892,78,35
1,654.981,142,70
1,863.895,640,359
1,812.935,189,103
1,675.048,384,209
1,1015.06,715,388
1,653.044,879,482
1,1101.05,639,343
1,1262.75,865,469
1,987.849,182,105
1,1215.58,243,141
1,1223.14,449,248
1,1020.07,767,404
1,751.76,253,140
1,859.321,379,208
1,774.471,605,335
1,1139.17,650,361
1,1072.83,841,475
1,1037.66,9,6
1,933.46,920,496
1,830.681,922,498
1,1052.69,615,339
1,877.794,695,380
1,817.132,837,451
1,1052.86,1,1
1,778.289,211,108
1,860.125,809,445
1,668.458,825,451
1,1133.74,80,39
1,860.742,489,235
1,911.871,664,328
1,983.542,85,51
1,1003.58,227,136
1,622.04,572,320
1,689.907,727,398
1,745.898,595,334
1,995.019,759,418
1,535.944,868,479
1,1328.77,30,14
1,1182.99,534,293
1,826.787,254,141
1,849.929,804,437
1,740.659,187,104
1,605.902,400,208
1,804.754,597,315
1,682.657,884,475
1,1203.45,146,77
1,1205.23,29,15
1,578.077,702,379
1,828.174,842,451
1,875.066,33,13
1,632.161,147,72
1,635.593,603,324
1,728.139,817,434
1,1011.12,869,456
1,1005.67,58,42
1,750.723,83,47
1,650.855,117,76
1,1071.95,346,187
1,830.582,560,298
1,836.047,618,332
