nrings,energy,evnum,mcevnum
3,899.065,639,356
5,569.432,445,211
2,837.695,521,243
2,653.34,954,474
2,1247.12,29,15
2,512.234,383,226
2,1021.45,557,328
2,1072.67,148,69
2,464.701,703,384
2,628.249,583,316
2,998.524,295,152
3,784.829,701,353
2,825.995,843,459
2,1173.27,862,470
2,545.919,130,78
7,847.515,94,47
3,900.895,839,479
3,578.054,432,228
2,782.918,769,407
2,777.992,374,195
2,757.344,835,452
2,966.163,444,243
2,608.263,447,246
2,1091.95,332,193
2,669.861,268,161
3,874.402,278,163
2,808.223,297,171
2,778.473,523,306
2,676.398,417,227
2,1073.36,600,326
2,675.943,630,337
2,567.834,220,130
2,545.539,819,441
3,667.141,139,68
2,955.166,63,32
4,968.387,830,460
2,617.641,263,141
2,701.04,342,186
2,881.201,713,396
2,947.484,868,486
2,751.141,115,67
6,850.033,638,352
3,777.897,349,186
3,843.513,811,470
2,746.756,427,247
2,812.54,169,96
3,1117.28,170,96
2,706.715,574,309
3,946.68,567,323
3,746.727,196,110
3,683.194,209,113
2,960.122,241,136
2,532.512,472,247
2,1047.69,100,67
2,645.976,218,138
2,745.343,418,203
2,1041.76,249,130
2,482.576,516,279
2,687.746,909,486
2,1110.06,506,288
2,722.815,532,272
3,734.877,695,400
2,1077.13,364,209
2,775.879,698,383
2,976.328,144,72
3,635.885,703,383
2,885.54,587,316
3,677.032,669,363
2,573.959,56,27
2,934.244,233,123
2,685.904,741,397
2,1099.96,385,222
2,771.789,432,246
2,872.921,113,63
3,764.698,166,97
2,1081.62,115,64
3,641.798,272,148
2,540.583,334,176
2,536.155,20,10
2,404.516,266,152
2,1149.7,89,52
3,1066.48,465,258
2,777.152,819,437
3,764.271,127,72
2,962.197,303,180
2,785.914,736,404
2,940.18,864,459
2,810.216,26,13
2,1195.34,365,201
2,912.281,576,316
2,557.568,226,127
2,1246.75,744,420
2,1076.84,858,484
3,721.298,895,498
2,606.912,48,25
2,694.215,636,326
2,810.295,708,373
3,539.204,779,413
2,964.563,780,427
2,1013.26,155,81
2,509.14,56,32
3,1114.41,81,45
2,859.456,147,83
2,797.31,264,148
2,763.255,496,281
2,647.294,742,423
2,1000.02,291,174
3,684.641,423,242
3,933.917,501,283
3,718.07,675,356
2,664.634,890,477
3,651.529,34,15
3,1155.31,795,432
5,1098.07,421,244
3,889.265,96,58
2,711.784,564,323
2,789.917,662,386
2,1081.57,117,65
2,943.56,37,21
2,800.491,461,257
2,760.97,687,381
2,710.959,170,92
2,889.45,518,294
2,1243.91,576,316
2,1126.39,767,423
2,745.907,122,61
2,710.968,195,111
2,662.219,484,265
2,852.692,891,485
2,546.286,325,170
2,892.101,715,393
2,757.365,139,71
2,661.004,187,99
2,1042.32,674,373
2,770.428,709,393
2,617.668,452,223
2,1091.31,546,282
2,795.925,888,475
3,1103.7,388,207
2,839.414,663,346
3,975.879,524,290
2,1042.31,216,119
2,761.499,196,110
2,1231.72,325,184
2,518.557,750,425
3,1006.46,859,474
2,585.56,52,28
2,692.557,413,227
2,533.158,121,85
2,741.67,523,268
2,631.544,556,282
2,863.664,766,397
2,671.479,698,380
2,540.48,67,38
5,876.833,372,200
2,1205.81,483,251
3,660.892,314,161
2,1038.64,661,364
2,887.978,296,163
3,1202.39,672,362
2,610.071,522,272
3,996.199,245,135
3,846.847,761,427
2,730.244,86,48
2,779.771,673,371
3,835.638,60,33
2,715.084,138,77
3,710.275,390,225
2,1295.96,730,420
4,662.34,375,198
2,778.335,613,326
2,834.229,443,246
2,616.669,731,416
2,860.546,852,487
2,989.978,790,457
3,1169.65,34,21
2,574.519,666,381
2,716.732,813,461
3,1094.98,887,497
2,1009.17,75,45
4,1210.73,740,406
2,521.889,30,25
2,511.275,63,44
2,1120.02,681,396
3,764.269,810,470
2,514.141,477,252
2,988.763,503,264
2,972.742,678,375
2,745.33,103,54
4,700.601,332,187
2,717.242,682,366
2,1374.81,695,404
2,605.766,121,57
2,953.743,155,89
2,833.845,252,137
2,967.981,634,370
2,785.484,379,199
2,923.609,41,21
2,647.53,409,215
2,720.981,703,362
2,673.843,821,426
2,969.373,899,471
3,859.504,466,259
2,1317.83,556,319
3,694.579,29,16
2,668.963,135,73
2,793.853,646,357
4,1129.38,191,106
3,917.622,310,170
4,654.446,726,387
2,618.32,836,469
3,1259.17,308,176
2,621.557,490,279
2,651.057,797,446
2,1082.74,869,484
2,775.483,833,434
2,847.538,160,77
2,766.654,588,303
2,919.463,3,2
4,932.309,123,57
3,697.652,149,69
2,682.281,624,333
2,772.622,557,281
3,581.326,720,374
3,983.605,436,239
3,768.011,809,452
2,731.677,773,420
3,1474.14,802,438
2,822.867,379,202
2,812.87,316,170
2,847.462,408,236
2,1062.92,827,467
2,775.189,111,59
2,565.285,721,399
2,1085.78,562,319
2,971.551,163,95
2,1014.16,270,154
4,1268.09,412,229
2,1247.65,110,66
2,856.685,568,332
2,571.812,675,387
3,872.889,82,38
2,743.575,811,425
2,450.107,1,1
2,964.237,348,192
2,668.928,341,187
2,889.157,270,146
3,499.352,164,94
3,1096.77,753,397
2,1104.65,311,182
3,659.456,679,371
3,1184.22,816,446
2,564.663,174,93
3,1119.47,400,217
2,690.014,329,175
2,787.95,256,141
2,843.087,367,199
3,683.897,492,274
2,661.31,651,364
2,1221.22,765,430
2,1002.13,470,269
2,677.932,645,365
2,747.958,124,61
2,1023.49,179,91
2,808.54,899,471
2,754.793,626,332
2,807.434,67,37
3,944.692,517,280
2,776.558,570,310
2,1007.87,374,192
3,1011.66,630,321
2,677.342,621,328
2,1042.09,785,421
3,783.492,777,449
2,764.665,90,55
2,1037.23,527,293
2,823.557,185,112
2,549.143,586,311
2,1207.66,10,6
2,1228.4,43,22
2,735.945,231,130
2,821.531,318,178
2,446.14,466,256
2,435.41,590,335
2,517.74,63,37
2,627.976,905,480
2,1072.64,918,487
3,912.508,841,450
2,1009.53,618,321
2,723.608,856,450
3,989.352,932,491
2,1019.4,531,301
2,1362.43,191,105
2,499.333,383,213
2,719.531,568,312
2,1043.5,221,124
2,794.074,580,299
2,710.522,341,172
3,901.362,685,368
3,1028.02,291,160
2,818.38,363,191
2,1044.56,37,24
2,661.942,229,134
2,749.254,888,491
2,919.434,471,262
3,686.128,884,495
2,724.881,65,33
2,871.595,87,40
2,583.114,144,75
2,900.678,434,265
3,1023.83,509,309
2,741.048,588,348
2,747.865,213,115
2,721.621,609,338
2,779.983,216,115
2,708.794,537,287
2,1084.59,813,440
2,1132.49,130,70
2,642.957,233,131
2,890.665,711,389
2,688.847,285,147
3,683.637,326,171
2,760.672,425,219
2,754.081,598,309
2,763.758,580,312
2,870.767,315,159
2,671.004,422,217
2,1271.96,93,45
3,548.253,115,61
2,705.556,351,201
2,694.554,201,103
2,1189.77,521,272
2,1037.59,687,356
2,853.588,827,423
2,810.573,149,92
2,1197.56,9,5
2,1035.47,498,259
2,917.621,864,467
2,1052.9,825,451
2,566.179,910,490
2,949.32,930,499
2,635.728,127,57
3,742.436,205,99
2,1038.23,764,404
2,737.925,307,166
2,581.666,603,311
2,875.714,828,439
2,794.73,177,86
2,654.186,395,188
2,1162.91,783,409
2,742.192,63,34
2,1060.66,596,310
2,596.258,813,418
2,690.613,79,51
2,856.537,240,138
3,743.361,522,296
2,974.78,870,476
4,511.307,423,221
2,778.327,843,455
2,966.978,121,66
2,545.094,847,479
2,626.62,342,176
4,650.342,485,243
3,666.156,665,338
2,881.33,18,11
2,615.084,609,326
2,734.241,711,379
4,911.965,898,483
2,978.017,140,72
2,684.952,399,210
2,909.51,936,479
2,546.443,489,271
3,836.793,498,254
3,540.947,804,421
2,824.462,475,262
2,567.619,836,476
2,576.813,467,264
3,823.471,546,306
2,518.908,349,184
2,854.812,577,312
2,631.063,200,106
3,1189.74,500,262
2,866.338,127,71
2,672.234,928,498
2,754.818,38,19
2,561.8,844,465
2,597.001,750,415
2,718.112,856,478
2,1160.66,5,5
2,777.609,350,177
4,942.033,40,25
2,985.598,227,121
2,607.14,250,143
2,732.285,251,148
2,898.071,442,261
4,649.853,634,369
3,825.205,872,495
2,711.849,573,312
2,822.829,233,125
2,621.687,154,84
2,852.921,338,174
2,795.865,854,469
2,768.981,26,17
3,945.325,76,40
2,565.405,344,195
2,691.071,365,208
2,726.954,596,320
3,863.441,802,425
2,746.461,784,401
2,767.143,370,193
3,973.184,321,183
2,530.195,838,454
2,487.15,865,469
2,1149.91,852,479
2,424.434,346,161
2,1123.72,930,465
3,792.854,308,171
3,877.591,518,293
2,630.287,344,187
2,535.649,633,342
3,724.872,252,126
2,846.716,640,348
3,784.256,344,195
2,662.89,49,26
2,842.592,319,182
5,999.571,426,243
2,724.242,689,392
5,1258.23,90,51
2,876.005,414,217
3,586.479,834,420
2,1045.63,435,231
2,844.662,654,356
2,766.885,232,138
2,708.322,473,258
3,822.871,935,499
2,749.962,402,219
3,973.376,453,247
2,1013.59,589,320
3,1165.74,209,114
3,679.647,670,367
2,929.962,676,371
2,1263.8,371,196
2,1089.27,827,455
2,582.938,232,124
3,620.715,597,308
2,1046.57,730,376
2,1080.47,491,279
3,895.124,674,374
2,756.699,844,480
2,881.635,317,161
2,788.635,437,229
2,608.323,95,43
2,757.587,615,309
2,1044.87,687,363
2,664.44,868,470
2,764.021,483,267
2,693.078,751,416
3,974.119,193,107
2,928.747,732,403
2,788.986,322,169
2,756.794,425,235
2,622.892,165,87
2,748.716,375,218
2,879.908,54,32
2,802.646,786,404
2,648.598,668,357
2,719.357,681,377
3,903.593,665,351
3,568.286,696,369
2,837.01,722,385
2,789.757,77,43
2,996.596,341,185
2,894.842,698,362
2,1206.44,392,222
2,1170.43,635,365
2,733.308,408,231
2,629.707,696,396
2,581.404,429,261
2,1066.65,494,302
2,800.391,795,469
2,732.333,619,347
2,596.636,133,71
2,1043.84,330,186
2,1211.05,192,104
2,520.006,277,146
2,827.804,484,249
2,716.214,69,28
2,632.474,363,200
3,677.918,708,369
2,571.719,436,229
2,729.777,74,39
2,1029.97,530,286
2,773.457,909,489
2,636.922,190,94
3,905.713,724,393
2,1038.36,421,234
3,625.701,785,441
2,761.131,242,142
2,1272.91,482,277
2,1044.95,24,13
2,653.297,109,62
2,583.432,515,287
3,1189.71,661,369
2,1215.08,712,395
2,647.822,762,420
2,662.228,644,357
2,689.798,674,371
2,586.025,874,484
2,1028.71,553,299
2,793.927,661,354
2,1269.94,434,241
2,629.002,691,382
2,738.26,747,412
3,562.651,528,292
2,852.505,411,227
2,949.557,397,216
2,642.63,868,486
2,1206.68,888,484
2,815.434,620,323
2,1163.75,880,468
2,1111.78,275,156
2,901.065,848,453
2,641.583,303,169
3,844.745,457,246
3,714.223,369,221
2,634.942,447,270
2,810.936,76,44
2,678.992,325,180
2,571.246,472,274
2,840.414,267,135
3,820.01,484,249
2,835.244,14,7
2,851.561,405,234
2,1148.27,211,114
2,696.835,575,305
2,1036.51,149,76
2,892.832,290,164
2,870.535,440,234
2,675.524,446,238
2,825.672,219,127
3,894.884,116,59
2,1103.39,418,231
2,1102.77,760,410
3,548.459,12,7
2,759.511,776,420
2,701.996,271,133
3,721.458,396,200
2,819.639,519,286
2,894.967,684,380
5,859.203,517,273
2,605.123,44,22
2,617.012,663,361
3,1025.2,558,301
2,784.162,547,288
3,679.824,691,362
2,863.453,918,487
2,850.066,209,97
2,1076.98,223,108
2,917.659,611,330
3,736.178,773,418
2,1184.86,511,292
2,726.91,145,87
2,873.891,603,355
2,1183.81,798,455
2,788.974,833,470
2,454.997,132,67
2,766.969,933,497
2,525.952,219,109
3,870.833,513,270
3,1259.76,17,14
2,529.444,133,84
3,662.199,179,118
2,775.503,249,154
2,1017.79,354,214
3,997.982,109,62
2,844.435,449,240
3,1107.51,514,279
2,840.244,711,390
2,729.501,729,400
2,677.647,611,339
2,819.821,228,122
2,660.236,535,289
3,721.499,55,30
2,843.697,126,67
2,1061.49,834,454
2,1154.88,860,466
4,648.995,582,330
4,1009.01,752,460
2,538.123,819,441
2,682.349,893,480
2,775.107,16,7
2,825.595,137,74
2,795.616,507,275
2,751.474,509,277
2,895.925,74,39
2,866.611,145,82
2,1017.79,241,120
2,549.554,852,434
2,532.007,565,328
2,775.464,626,363
2,811.953,1,1
3,935.36,122,76
2,947.073,500,288
2,837.14,699,400
2,1175.87,161,95
3,806.592,299,166
2,690.67,888,475
3,623.967,192,115
2,810.854,240,129
3,975.306,572,316
2,500.087,877,474
2,742.233,782,429
2,723.948,147,88
3,889.523,537,314
2,625.423,437,236
2,1104.62,501,269
2,678.654,661,364
2,834.363,396,210
2,653.484,734,397
2,1113.24,867,464
2,1024.32,503,285
2,1133.26,706,404
3,717.144,241,127
2,640.472,781,434
2,710.257,283,142
2,816.061,17,9
3,727.758,355,179
2,974.281,901,464
2,545.427,907,467
2,645.583,48,29
2,991.981,556,310
2,770.158,348,202
3,859.547,546,311
2,721.487,503,272
2,575.124,292,161
2,577.773,843,446
2,857.774,697,390
2,1250.22,65,37
3,811.509,134,79
2,754.156,572,294
2,881.08,247,139
3,1009.65,500,272
2,730.675,247,128
2,722.266,518,270
3,1048.57,94,51
2,871.365,665,368
2,775.431,517,293
2,690.284,536,302
3,609.333,740,392
2,1125.35,171,88
2,785.93,708,372
2,814.679,477,248
2,616.952,328,190
3,778.449,665,375
2,1043.92,720,407
2,753.42,117,79
3,660.447,224,126
3,1043.68,280,156
2,629.857,301,172
3,674.68,463,251
2,885.49,705,387
2,835.949,501,280
2,958.77,617,350
3,1011.49,638,356
2,782.012,464,260
2,1054.57,812,455
2,890.95,444,265
2,872.603,815,463
2,998.8,554,302
3,999.245,647,350
2,644.251,893,486
2,593.321,241,133
2,821.869,880,492
2,529.328,50,29
3,1126.74,108,57
2,745.017,308,155
2,982.951,560,297
2,650.261,682,373
2,585.541,811,447
2,977.796,715,402
2,857.563,24,16
2,683.124,257,144
2,802.151,629,343
2,737.687,109,50
2,924.896,289,147
2,858.646,487,261
3,955.449,610,326
2,906.987,647,351
2,569.174,879,477
3,1246.08,54,31
3,900.91,653,334
2,635.11,643,374
2,872.327,370,213
3,562.058,591,328
2,575.415,318,165
2,854.913,671,342
2,632.776,831,437
2,635.129,176,100
2,496.101,432,218
2,744.275,621,318
2,786.468,641,330
2,644.047,933,487
2,977.71,713,390
2,651.071,343,210
2,919.657,394,238
2,793.307,301,171
2,625.589,416,232
3,1176.89,819,463
2,986.439,830,472
3,540.609,186,107
3,629.731,584,321
2,1009.61,603,333
2,819.978,224,117
2,661.465,60,35
2,836.159,86,49
2,736.637,677,386
2,854.018,865,467
2,925.648,50,30
2,668.315,168,94
2,747.883,567,293
2,730.616,935,495
2,1154.7,416,225
3,809.281,605,341
2,1071.69,748,412
2,591.295,198,116
2,1036.74,18,9
2,649.935,78,48
2,705.335,44,25
2,834.49,122,74
3,637.315,460,245
2,1087.78,630,333
2,739.042,887,470
2,808.43,51,22
4,764.051,753,388
2,591.152,787,406
2,703.999,509,285
2,748.528,535,303
3,1060.79,44,22
2,870.118,192,107
7,619.471,490,281
3,1267.96,886,468
3,607.304,5,4
2,626.032,580,310
3,906.033,848,464
2,760.851,133,78
2,552.687,290,162
2,713.41,46,25
2,640.669,407,217
2,739.588,692,381
2,932.448,751,410
2,725.038,347,193
3,1095.25,803,446
3,853.03,90,57
2,966.641,770,400
2,951.019,605,326
2,834.992,177,98
3,707.266,86,42
3,1204.73,408,222
2,709.087,686,365
4,915.07,835,445
2,827.781,48,32
2,1143.07,443,251
2,1093.88,336,178
2,654.946,535,291
2,950.646,603,330
5,791.927,55,32
2,955.551,882,460
3,841.981,241,133
2,874.54,798,446
2,644.899,49,26
3,852.972,646,335
2,759.532,656,337
3,1143.22,170,91
3,771.112,263,145
2,603.109,402,219
2,744.818,410,225
2,839.034,624,354
2,711.754,900,499
3,1199.02,570,311
2,860.503,235,146
3,590.218,533,319
3,1142.93,237,131
3,710.925,399,218
2,855.028,610,332
2,635.18,807,433
4,828.911,451,260
2,519.814,761,417
4,891.247,418,224
3,983.962,144,88
2,736.933,443,263
2,895.936,861,474
2,816.192,716,375
2,668.302,926,491
2,889.536,150,98
2,703.162,264,157
5,746.073,743,445
2,642.184,445,233
2,589.475,505,268
3,652.071,726,403
2,669.872,630,336
2,670.025,209,99
2,798.773,421,220
2,873.894,423,221
2,948.193,937,488
2,955.724,283,141
2,1044.2,458,228
2,828.018,799,423
2,748.259,347,189
2,714.523,449,248
2,664.267,212,129
2,675.405,430,238
2,950.728,571,324
5,910.395,698,403
2,585.363,730,422
2,803.865,737,378
2,828.913,310,166
2,576.415,720,390
3,858.236,710,384
2,807.841,812,442
2,807.675,814,443
3,1071.73,852,463
2,639.036,148,83
3,862,366,197
2,729.272,456,242
2,735.746,527,281
2,731.958,186,91
3,1006.56,678,356
2,1238.85,933,498
2,834.955,364,175
2,977.487,512,257
2,667.967,733,381
2,707.341,588,335
2,803.048,714,398
2,984.942,672,386
2,953.118,283,162
3,577.031,674,344
4,640.527,713,370
2,818.743,366,197
3,871.021,716,407
2,796.657,36,12
3,712.159,227,124
2,847.954,286,151
2,774.492,379,201
2,993.793,912,486
2,830.184,677,384
2,940.304,768,431
2,968.817,347,202
2,1171.17,34,19
2,666.538,524,311
2,1062.62,228,130
3,1049.41,693,399
2,1045.73,870,492
3,622.004,414,210
2,663.425,438,226
2,649.537,528,274
2,840.103,182,117
2,1047.26,436,253
2,1116.87,638,373
2,761.802,349,198
2,692.868,80,48
2,712.943,89,52
2,785.971,13,7
2,1217.09,642,347
8,1297.02,187,96
2,822.967,200,99
2,1110.83,254,125
4,669.649,819,451
2,640.172,844,463
2,677.405,119,75
2,1011.13,724,413
2,754.775,729,415
2,849.195,797,445
2,1161.93,379,204
2,833.126,900,488
2,745.571,291,157
2,973.522,645,376
2,1087.34,291,169
2,545.943,103,61
2,561.135,65,35
3,719.826,694,382
3,637.462,147,77
2,896.602,315,164
2,602.089,446,233
2,1117.5,475,244
3,586.365,913,477
2,658.097,668,370
2,603.587,716,394
2,583.67,99,53
2,927.111,770,435
2,1028.46,716,385
2,659.152,245,134
2,997.107,568,301
2,947.035,804,441
3,615.445,414,222
2,605.128,829,451
2,1065.94,764,435
2,1052.65,312,169
2,1036.69,291,165
2,1335.77,662,355
2,798.452,206,109
2,555.405,477,265
2,836.317,478,266
2,642.432,613,336
2,661.065,43,28
3,730.981,577,332
3,619.245,794,426
2,835.868,799,433
2,1030.54,128,73
3,706.556,778,431
2,667.174,882,487
2,1227.17,274,158
2,560.697,697,387
2,1076.54,177,96
3,612.468,223,118
2,653.76,321,162
2,712.669,632,353
3,828.42,836,444
3,1034.92,785,429
2,766.753,143,75
3,836.695,711,382
2,895.545,844,459
2,817.583,127,60
2,483.86,575,325
3,900.77,330,188
2,640.648,530,292
3,1087.71,661,364
2,931.891,801,437
2,836.765,646,352
2,790.203,466,233
2,869.256,496,244
2,687.292,599,305
3,680.604,626,320
2,925.229,883,460
2,741.322,729,405
2,684.731,699,383
2,650.098,613,336
2,979.317,669,363
2,777.971,416,220
3,652.733,442,237
2,881.288,789,422
2,545.763,410,227
2,631.166,547,297
2,473.008,183,93
2,838.753,285,127
2,912.07,425,206
2,581.463,753,431
2,984.5,531,291
3,726.827,691,379
3,665.248,482,256
2,655.372,193,100
2,644.623,586,313
2,1056.95,832,449
2,732.238,15,6
2,883.402,623,331
2,562.872,394,208
2,925.831,606,326
2,1066.65,442,219
2,911.404,658,341
2,754.956,485,276
2,1172.32,763,429
2,614.693,150,68
2,732.973,474,225
2,693.001,534,256
2,1042.98,819,403
2,628.581,942,469
2,895.391,70,49
4,1256.45,82,58
2,939.748,585,317
2,721.282,661,364
2,985.56,66,33
4,1051.07,197,106
2,777.699,0,0
2,662.704,186,105
2,1018.94,516,277
2,1049.73,662,363
2,867.435,685,374
2,785.782,332,198
2,994.168,400,236
2,680.761,525,297
10,1138.08,630,360
2,670.55,515,300
2,684.348,99,53
2,634.174,834,473
2,1132.69,851,478
2,926.314,3,1
3,1112.47,231,128
2,884.873,535,305
2,984.848,585,328
2,660.819,834,453
2,1049.43,409,208
2,868.709,270,138
2,1379.89,254,127
2,811.407,716,396
2,1148.18,928,495
3,705.609,159,72
4,629.472,439,252
2,798.18,663,376
2,672.528,145,82
2,545.59,454,238
2,616.82,632,333
2,626.187,688,366
2,573.119,384,213
3,927.839,806,424
2,769.668,306,174
4,726.978,506,275
3,950.857,546,297
2,795.531,745,408
2,955.965,412,242
2,766.272,214,132
2,852.206,675,387
3,504.766,691,394
2,774.259,560,313
2,1097.29,581,325
2,947.07,882,497
2,835.125,518,287
2,557.295,158,89
2,497.684,283,152
2,713.216,353,191
2,571.003,486,276
2,630.851,362,193
2,714.019,403,217
2,494.932,457,251
2,869.585,577,311
2,651.536,285,159
2,939.465,488,268
2,864.889,682,379
2,1029.21,108,66
4,610.151,648,356
5,956.139,829,456
2,888.962,852,465
4,659.555,317,173
3,519.86,133,79
2,766.975,322,185
2,599.409,359,188
2,1182.89,385,212
2,1208.24,176,90
2,670.452,455,248
2,999.698,394,206
2,759.792,581,307
2,786.203,175,98
2,765.626,596,316
2,666.923,814,435
2,949.683,841,453
6,617.665,260,146
2,728.232,408,231
2,561.133,42,17
4,868.193,195,94
2,1106.44,30,21
3,678.613,381,220
2,891.591,734,415
2,696.905,437,249
2,544.214,444,251
2,747.563,760,441
3,972.087,846,453
3,905.409,166,83
2,844.913,112,66
2,777.7,354,179
2,851.005,870,430
3,1215.03,135,70
2,733.583,771,446
2,701.503,196,104
2,854.822,663,367
2,624.588,879,471
2,1013.05,632,345
3,974.374,768,415
2,507.06,350,183
3,1302.28,355,164
2,867.607,441,243
2,903.536,670,358
3,689.347,915,491
2,849.777,752,387
2,783.198,860,444
3,967.98,538,314
2,726.314,873,492
2,943.514,26,16
2,400.237,462,266
2,591.453,68,36
2,532.674,573,312
2,849.388,843,450
2,671.336,284,156
2,1125.34,288,160
2,932.951,390,206
2,989.722,407,214
2,546.527,784,427
2,813.447,872,479
3,570.167,653,333
2,987.041,432,230
2,692.989,893,474
2,931.326,68,32
2,1082.24,91,49
3,865.384,608,377
2,701.25,266,152
2,511.187,375,214
3,1130.83,807,443
2,746.572,510,277
2,963.614,630,345
3,682.414,48,32
2,596.159,49,33
2,695.348,239,123
3,1248.33,65,37
3,681.793,715,381
2,817.528,310,172
4,753.018,477,254
2,494.475,11,8
2,815.051,424,242
3,838.139,209,122
2,495.526,796,427
3,927.25,396,223
2,445.403,856,484
2,708.832,115,64
2,682.884,317,177
2,1321,372,210
2,560.895,768,419
2,944.574,517,290
2,730.989,876,488
2,770.667,115,60
2,886.523,725,380
2,551.973,247,139
2,1009.2,272,156
2,599.427,335,193
2,872.097,630,326
2,600.267,277,152
2,542.74,298,165
2,1083.47,267,155
2,779.019,414,247
2,821.051,431,259
2,945.588,330,182
2,1123.07,678,369
2,714.6,649,339
2,952.902,114,65
2,619.989,356,192
2,987.621,27,16
2,664.574,127,76
5,710.098,688,367
2,1205.07,442,239
2,496.473,153,86
2,675.029,726,399
2,990.445,153,91
2,915.423,757,415
2,908.892,630,344
2,612.01,722,397
2,832.581,138,77
2,1201.09,408,216
2,729.764,91,51
2,1262.07,335,177
2,785.818,670,362
2,963.429,2,1
2,833.316,664,339
2,965.995,150,85
2,823.508,794,447
2,940.705,32,21
2,1066.85,639,357
3,859.038,835,462
2,746.791,795,444
2,870.535,311,182
2,1200.15,684,381
4,1122.53,785,433
2,1016.52,131,79
2,599.627,68,36
2,1037.71,378,210
4,1291.37,599,328
2,858.602,63,27
2,677.048,582,315
2,607.081,871,476
2,687.36,436,225
2,753.907,716,360
2,748.747,752,381
3,959.695,182,106
2,1137.54,177,106
2,627.436,416,238
3,756.365,775,444
2,468.38,367,197
3,1239.57,631,343
2,865.642,830,490
2,674.829,779,446
2,643.267,223,130
2,620.748,239,141
2,774.198,108,55
2,922.969,787,421
4,1077.29,836,453
2,627.222,251,146
2,771.867,490,280
3,1014.05,869,491
3,867.658,517,291
2,645.901,203,115
2,830.035,284,160
2,718.661,285,160
3,683.453,297,167
2,1164.2,465,259
2,838.336,343,185
2,765.062,133,77
2,539.273,246,140
2,511.007,31,19
2,1074.66,774,433
3,1025.71,61,36
2,738.046,263,150
2,727.144,574,320
2,993.656,338,186
2,657.799,896,483
2,797.826,34,15
2,863.05,489,259
2,684.996,622,357
2,1032.82,50,24
2,822.338,47,30
2,485.73,681,376
2,854.609,681,356
2,741.72,687,358
2,1251.33,149,80
2,771.177,297,160
2,757.022,694,338
2,912.686,82,53
3,916.579,291,176
3,660.862,789,446
2,562.279,823,447
2,717.439,897,486
2,1006.3,26,16
2,686.293,141,79
2,957.063,838,473
4,648.644,90,47
2,727.156,164,88
2,811.793,326,175
2,1013,56,31
2,630.951,60,34
2,1059.8,606,335
4,762.859,869,472
2,1049.74,368,216
3,595.021,447,264
2,1119.76,598,358
2,852.311,303,175
2,1154.27,3,1
2,1111.66,138,82
2,590.634,464,265
2,463.292,867,488
2,1160.97,310,173
2,727.544,413,236
2,894.689,911,485
3,835.474,578,327
2,836.025,279,148
3,789.315,834,448
2,878.865,920,491
2,1218.41,1,1
2,782.715,626,363
2,602.516,288,158
2,712.69,288,174
2,1152.44,52,28
2,485.069,935,484
2,753.159,40,26
2,541.559,910,489
2,1057.19,566,285
3,1258.16,481,264
2,886.719,919,499
2,681.578,178,92
3,561.91,392,220
2,800.555,656,349
3,1187.19,394,217
3,1023.07,595,320
2,918.512,472,269
3,1203.1,739,418
2,834.487,79,42
2,1195.18,443,250
3,716.454,575,323
3,793.117,82,43
2,1346.84,257,132
3,432.718,620,337
2,737.947,810,431
2,1401.84,299,164
2,658.83,194,115
2,787.092,284,168
2,791.882,293,173
2,1089.96,683,395
2,1084.01,245,136
2,754.885,676,377
2,609.914,883,495
3,781.762,33,16
2,979.999,594,326
2,886.256,619,327
4,673.577,378,226
2,1402.67,512,308
2,685.696,663,367
2,801.848,75,48
2,834.307,621,321
3,661.355,641,333
2,793.486,162,88
2,1167.87,665,359
2,1316.42,363,193
2,920.766,478,252
2,1036.81,204,125
3,483.964,243,142
2,1197.58,274,157
3,722.819,455,247
2,825.254,91,57
2,819.789,70,44
2,773.13,563,323
2,1220.47,501,284
2,1130.61,504,286
2,833.966,14,5
2,637.875,646,341
3,1011.34,323,191
2,710.16,547,302
2,787.675,3,3
2,842.922,218,124
2,640.225,37,24
2,839.901,183,106
3,955.292,795,431
2,752.749,370,191
2,595.941,646,345
8,916.417,805,433
2,919.904,812,436
4,879.954,105,49
2,523.599,766,414
2,797.774,821,441
3,766.614,848,459
2,561.361,99,47
3,764.284,150,87
3,941.348,430,230
2,607.515,111,60
2,1034.46,315,163
2,938.85,521,276
3,1068.89,662,350
2,746.061,947,497
2,1228.8,4,2
2,821.997,373,211
2,974.098,342,190
2,690.721,377,207
2,734.118,200,111
2,1002.16,658,366
2,760.924,718,390
2,1150.65,906,487
3,736.96,472,240
2,694.572,225,124
3,497.788,251,139
3,820.032,91,55
3,869.794,329,185
3,679.147,106,63
2,921.209,294,160
3,1150.51,15,13
2,1141.32,193,107
2,1175.98,541,297
2,563.56,130,70
3,620.71,431,241
2,1037.88,906,481
2,1324.09,57,34
2,711.902,359,209
2,848.058,777,415
3,1213.3,476,266
3,454.868,111,67
2,742.645,384,211
2,805.306,348,205
2,894.413,676,377
3,686.651,345,196
2,852.42,310,168
2,985.62,425,231
2,613.641,529,292
2,636.353,754,414
3,902.255,737,406
2,801.984,365,197
2,1065.04,528,277
2,880.59,768,431
2,523.065,10,5
2,928.195,25,12
2,709.664,699,378
4,879.14,411,222
2,1089.18,454,241
2,655.311,437,235
2,1052.26,801,427
2,661.776,93,54
2,865.842,100,56
3,812.179,245,146
2,674.623,768,421
3,872.604,151,83
2,844.065,159,88
