PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MrdLayers,MrdPaddles,MrdConsLayers,MrdAdjHits,MrdPadPerLayer,MrdXSpread,MrdYSpread,MrdClusters
1.03912,1.42098,10.0386,5266.83,4631.21,69,0.12593,0.805917,0.879317,0.521739,0,0.405797,1.60113,1.26497,0.773973,0.286415,2.43783,2.36666,0.893448,0.277953,0.188406,0.26087,13,18,0.410986,1.31041,123,8.88825,123,0.618202,0.618202,0.337595,0.11397,0,0,0,0,0,0,0,0
0.636244,1.2667,5.89036,1297.19,1285.96,21,0.204289,1,0.991343,0.238095,0.190476,0.047619,0.878118,0.832272,0.392867,0.118747,3.29945,3.32266,0.681416,0.379418,0.190476,0,4,0,0.241655,1.35774,43,6.73781,43,0.618393,0.618393,0.416965,0.17386,3,5,1,0,1.66667,0,0.0676667,0
0.425569,1.42023,9.75268,5309.81,4914.59,56,0.124386,0.978915,0.925568,0.517857,0,0.428571,1.23793,0.781643,0.869984,0.204159,3.46528,3.24792,0.959318,0.317724,0.232143,0.303571,13,17,0.278391,1.3349,280,7.58457,280,0.578306,0.578306,0.371517,0.138025,3,3,1,0,1,0,0,0
1.02088,1.54348,8.58024,4060.41,2251.94,43,0.136207,0.92229,0.554608,0.348837,0,0.209302,1.38296,1.11261,0.561628,0.14325,3.05327,3.11902,1.35599,0.679087,0.44186,0.0697674,19,3,0.531488,1.48421,119,7.42158,119,0.555828,0.555828,0.121737,0.01482,0,0,0,0,0,0,0,0
0.967647,1.30461,7.04418,1961.93,1853.11,23,0.210789,0.950921,0.944534,0.347826,0.26087,0.173913,1.08571,1.07882,0.477331,0.141994,3.15697,3.18703,1.33561,1.0349,0.652174,0.0434783,15,1,0.405737,1.34667,51,7.35973,51,0.642786,0.642786,0.330273,0.10908,0,0,0,0,0,0,0,0
0.305754,1.33759,6.78804,2771.36,2706.72,29,0.152137,1,0.976675,0.344828,0.137931,0.0689655,0.798485,0.649186,0.52225,0.14457,3.654,3.50861,0.880489,0.530048,0.37931,0.0344828,11,1,0.483657,1.2983,139,5.60814,139,0.722648,0.722648,0.290747,0.0845339,3,4,2,0,1.33333,0,0,0
1.13571,1.34496,4.81041,1057.29,0,14,0.404505,0.980491,0,0.285714,0.5,0,1.1441,1.18842,0.342771,0.0786946,3.37635,3.4617,1.12688,0.841887,0.642857,0,9,0,0.681618,1.29465,8,5.66641,8,0.746671,0.746671,0.111529,0.0124387,0,0,0,0,0,0,0,0
1.13059,1.34427,8.55024,4477.59,4093.35,43,0.203618,0.860299,0.914186,0.511628,0.116279,0.255814,1.40592,1.25143,0.624705,0.178341,3.17963,3.47444,1.32883,0.770526,0.534884,0.116279,23,5,0.478631,1.3398,60,8.9976,60,0.689227,0.689227,0.290576,0.0844346,3,4,1,0,1.33333,0.1015,0,0
0.511307,1.33212,7.34439,2147.59,2024.18,37,0.0908274,0.990181,0.942533,0.405405,0.135135,0.189189,0.964393,0.892295,0.535589,0.216913,3.60491,3.34256,1.09064,0.688128,0.459459,0.0540541,17,2,0.534077,1.30907,105,5.84774,105,0.7182,0.7182,0.25904,0.0671016,0,0,0,0,0,0,0,0
0.776961,1.34638,7.63393,3067.05,2922.59,31,0.164986,0.988527,0.952899,0.516129,0.129032,0.193548,1.10621,0.935991,0.527514,0.134826,3.21613,2.9963,1.10294,0.552084,0.451613,0.0967742,14,3,0.726214,1.2804,391,4.58274,391,0.764405,0.764405,0.155547,0.0241949,0,0,0,0,0,0,0,0
0.378625,1.39273,8.11984,3422.42,3260.31,46,0.0907757,0.985339,0.952631,0.434783,0.0652174,0.23913,1.04717,0.815221,0.715375,0.244745,3.62388,3.3845,1.03304,0.545371,0.326087,0.26087,15,12,0.273548,1.34223,126,7.2781,126,0.659237,0.659237,0.411675,0.169477,4,4,1,0,1,0,0,0
1.01011,1.43859,7.38842,3816.56,2816.91,49,0.120442,0.928518,0.738077,0.44898,0.0408163,0.102041,1.22222,1.1429,0.480881,0.167872,3.16709,2.91258,1.1204,0.636756,0.428571,0.0408163,21,2,0.476613,1.34867,102,7.30034,102,0.683927,0.683927,0.248818,0.0619106,0,0,0,0,0,0,0,0
0.782806,1.31281,7.11394,878.362,0,29,0.175013,0.94307,0,0.689655,0.103448,0.0344828,0.923674,1.0522,0.378451,0.191835,2.99743,3.15376,1.00986,0.7624,0.482759,0.0344828,14,1,0.68276,1.29655,24,6.63677,24,0.762325,0.762325,0.177699,0.0315768,0,0,0,0,0,0,0,0
0.443642,1.26361,6.26636,2675.01,2632.51,22,0.199222,1,0.984115,0.409091,0.0909091,0.0454545,0.841291,0.617812,0.473146,0.0700982,3.08237,2.97238,0.722323,0.175468,0.0909091,0.0454545,2,1,0.419159,1.31132,202,5.53778,202,0.63236,0.63236,0.337197,0.113702,0,0,0,0,0,0,0,0
0.60054,1.40682,10.3573,4129.59,3333.24,61,0.0564855,0.957713,0.80716,0.377049,0,0.409836,1.23796,0.985987,0.72663,0.253682,3.47725,3.5308,0.656966,0.177018,0.131148,0.196721,8,12,0.249473,1.34731,150,9.26846,150,0.59507,0.59507,0.39571,0.156587,0,0,0,0,0,0,0,0
1.00551,1.42767,8.52497,1603.56,1100.99,52,0.0579765,0.764164,0.686587,0.576923,0.0384615,0.211538,1.33949,1.24477,0.53293,0.289415,3.96268,3.98289,0.904267,0.65579,0.25,0.0576923,13,3,0.250426,1.30947,35,9.38851,35,0.580889,0.580889,0.405678,0.164575,0,0,0,0,0,0,0,0
0.611549,1.41223,9.47151,4677.24,3698.52,59,0.109413,0.962994,0.790748,0.40678,0.0169492,0.355932,1.26967,0.921867,0.749212,0.224018,2.51817,2.56523,0.867609,0.399541,0.288136,0.220339,17,13,0.176812,1.34595,140,8.21307,140,0.549637,0.549637,0.412788,0.170394,0,0,0,0,0,0,0,0
1.61207,1.53715,7.92682,2617.22,0,46,0.0853212,0.449671,0,0.478261,0.0434783,0.108696,1.56787,1.6425,0.544281,0.182387,3.05568,2.81043,2.2166,4.76063,0.869565,0.108696,40,5,0.373435,1.42333,18,11.3379,18,0.595038,0.595038,0.273558,0.0748339,0,0,0,0,0,0,0,0
0.495072,1.36041,8.20879,3472.95,3218.58,42,0.200019,1,0.926756,0.333333,0.047619,0.238095,0.988578,0.812713,0.552912,0.158352,2.63702,2.82126,1.00746,0.614918,0.52381,0.047619,22,2,0.131735,1.34073,106,7.95236,106,0.641919,0.641919,0.523447,0.273997,5,8,1,0,1.6,0,0.279125,0
1.67374,1.32299,5.98622,321.644,0,15,0.293478,0.588194,0,0.866667,0.266667,0,1.97615,1.82044,0.664689,0.293693,3.85522,4.07133,1.26885,1.21993,0.533333,0.266667,8,4,0.559515,1.27117,3,8.77102,3,0.674452,0.674452,0.351539,0.12358,0,0,0,0,0,0,0,0
0.858736,1.30222,6.14255,1737.87,1676.82,21,0.307567,0.992669,0.964871,0.47619,0.238095,0.0952381,0.943531,0.968183,0.378383,0.112837,3.18387,2.90007,1.04199,0.516556,0.428571,0,9,0,0.529637,1.28895,66,5.36294,66,0.652435,0.652435,0.315647,0.0996332,4,4,3,0,1,0,0,0
0.482196,1.37802,7.91111,1342.96,1124.52,38,0.114755,0.98931,0.837341,0.578947,0,0.0789474,0.995057,0.897998,0.593717,0.244227,3.20368,3.23704,0.679467,0.316537,0.105263,0.0789474,4,3,0.15249,1.33054,86,7.88038,86,0.594116,0.594116,0.467005,0.218094,0,0,0,0,0,0,0,0
1.00907,1.40676,8.41652,1034.67,0,36,0.107477,0.839128,0,0.694444,0.0277778,0.0555556,1.24093,1.19102,0.525487,0.239076,2.97563,2.92159,0.621007,0.262512,0.0555556,0.0277778,2,1,0.337273,1.38546,31,9.93255,31,0.56359,0.56359,0.302536,0.0915281,0,0,0,0,0,0,0,0
0.708733,1.41508,9.67323,5961.05,5427.8,72,0.0972081,0.923235,0.910545,0.513889,0,0.416667,1.46652,1.04105,0.877915,0.273851,4.07944,3.96561,0.84432,0.211997,0.222222,0.305556,16,22,0.185099,1.34888,233,7.9529,233,0.488222,0.488222,0.358574,0.128575,0,0,0,0,0,0,0,0
0.981111,1.43567,9.08326,5306.86,3871.97,52,0.0787883,0.8991,0.729616,0.307692,0,0.269231,1.36354,1.11882,0.593436,0.182478,3.35885,3.32006,1.0661,0.555162,0.442308,0.0961538,23,5,0.435681,1.35334,158,8.19155,158,0.639048,0.639048,0.298726,0.0892369,0,0,0,0,0,0,0,0
0.855914,1.38136,7.78514,2702.42,2552.92,30,0.211609,0.981213,0.944678,0.5,0.166667,0.333333,1.17507,0.973951,0.53914,0.113645,3.07946,3.31656,1.09879,0.508735,0.3,0.0666667,9,2,0.427867,1.35465,145,7.20258,145,0.632504,0.632504,0.289491,0.0838051,0,0,0,0,0,0,0,0
0.173377,1.4168,9.28241,2214.25,1881.71,57,0.0521288,0.995334,0.849816,0.473684,0.0175439,0.403509,1.08373,0.980104,0.924635,0.670112,3.21118,3.19383,0.518292,0.23566,0.0526316,0.508772,3,29,0.0718312,1.35546,85,9.37274,85,0.667165,0.667165,0.600029,0.360035,0,0,0,0,0,0,0,0
0.684703,1.3215,7.36908,1664.1,1539.32,27,0.138406,0.986985,0.925013,0.333333,0.148148,0.185185,0.99148,0.89025,0.48947,0.140669,3.59196,3.4052,1.27313,0.894038,0.555556,0.0740741,15,2,0.51004,1.31904,66,6.63621,66,0.683501,0.683501,0.275843,0.0760891,3,3,2,0,1,0,0,0
0.592725,1.3712,5.60796,1278.39,1043.11,20,0.217051,1,0.815956,0.35,0.1,0,0.798422,0.720716,0.318808,0.0817895,3.24299,3.1878,0.554396,0.206254,0,0,0,0,0.138386,1.30609,61,6.44779,61,0.331499,0.331499,0.264551,0.0699872,0,0,0,0,0,0,0,0
0.74797,1.42594,10.2204,4028.25,3439.2,71,0.114181,0.858475,0.85377,0.478873,0,0.492958,1.39623,1.12819,0.786685,0.324555,3.52676,3.62071,0.817701,0.275518,0.140845,0.28169,10,20,0.219397,1.32815,163,9.88649,163,0.576339,0.576339,0.410498,0.168509,0,0,0,0,0,0,0,0
0.382334,1.38755,6.81781,2152.05,2026.52,24,0.120802,1,0.94167,0.25,0,0.0416667,0.804491,0.624452,0.477845,0.0925612,3.26838,3.23125,0.408857,0.125093,0,0.125,0,3,0.140899,1.38155,106,7.0227,106,0.568905,0.568905,0.447001,0.19981,4,4,1,0,1,0,0,0
1.10746,1.26416,6.4879,1251.03,0,19,0.292592,0.946724,0,0.473684,0.263158,0.157895,1.18058,1.19036,0.476189,0.110704,3.03555,3.30341,1.47674,1.14649,0.684211,0,13,0,0.528329,1.35287,17,7.09813,17,0.701594,0.701594,0.243571,0.0593268,0,0,0,0,0,0,0,0
0.359194,1.4065,8.78209,2962.54,2750.28,40,0.0951825,0.991862,0.928354,0.55,0,0.275,1.0884,0.696883,0.779235,0.164866,3.29593,3.1945,0.737142,0.168923,0.15,0.275,6,11,0.269112,1.39412,218,6.94809,218,0.548052,0.548052,0.327228,0.107078,4,5,2,0,1.25,0,0,0
0.319541,1.39291,8.86066,2345.73,1852.44,47,0.0532539,0.967434,0.789708,0.340426,0,0.148936,1.13713,0.922734,0.860067,0.412302,3.09923,3.06322,0.61629,0.233381,0.0851064,0.297872,4,14,0.189848,1.33958,163,8.81573,163,0.713794,0.713794,0.53183,0.282843,0,0,0,0,0,0,0,0
0.896356,1.43325,9.046,2516.34,2118.71,40,0.169818,0.901608,0.84198,0.575,0.025,0.325,1.53738,1.1102,0.834965,0.257087,3.62183,3.07445,1.46246,0.80032,0.45,0.25,18,10,0.488286,1.31068,113,6.79587,113,0.671349,0.671349,0.304662,0.0928192,4,5,2,0,1.25,0,0,0
0.504422,1.38375,6.64665,1888.44,1682.52,28,0.153732,0.994185,0.890958,0.357143,0,0.0357143,1.0104,0.710286,0.620171,0.118535,3.04461,3.0651,0.775039,0.229338,0.107143,0.0357143,3,1,0.342543,1.37052,113,6.33074,113,0.578093,0.578093,0.310528,0.0964276,0,0,0,0,0,0,0,0
0.421805,1.32425,7.39826,1209.21,960.243,31,0.139576,0.971794,0.794109,0.483871,0.129032,0.193548,1.0399,0.898923,0.686535,0.289442,2.78813,2.77392,1.14536,0.928401,0.483871,0.16129,15,5,0.487548,1.30337,103,5.77144,103,0.754323,0.754323,0.299762,0.0898575,0,0,0,0,0,0,0,0
0.672103,1.35667,6.04205,901.809,0,25,0.0857716,1,0,0.48,0.08,0.04,0.927354,0.920014,0.402064,0.163231,2.82019,2.79246,0.575496,0.344825,0,0,0,0,0.31346,1.27663,28,5.90207,28,0.51292,0.51292,0.363723,0.132295,0,0,0,0,0,0,0,0
1.06465,1.51089,6.92701,1944.82,635.204,33,0.0893139,0.965798,0.326614,0.424242,0,0.030303,1.22691,1.13713,0.443871,0.118751,2.65199,2.61027,0.961961,0.484042,0.363636,0.030303,12,1,0.548141,1.48943,76,6.34842,76,0.569269,0.569269,0.0502981,0.0025299,0,0,0,0,0,0,0,0
0.773987,1.45816,7.9494,2017.3,1463.41,29,0.146123,0.982252,0.725431,0.344828,0.0344828,0.103448,1.20608,0.895484,0.641993,0.122288,2.81558,2.87577,1.03696,0.405955,0.241379,0.103448,7,3,0.468257,1.44715,70,6.65486,70,0.505516,0.505516,0.188728,0.0356182,0,0,0,0,0,0,0,0
1.12324,1.41574,7.42009,3662.6,2384.6,72,0.0434659,0.734784,0.651067,0.361111,0.0416667,0.0416667,1.53602,1.35384,0.694013,0.375025,3.02026,2.93664,1.19276,0.944263,0.416667,0.180556,30,13,0.288571,1.31196,94,8.56689,94,0.67388,0.67388,0.418722,0.175328,0,0,0,0,0,0,0,0
0.717797,1.35269,7.9704,2715.79,2518.72,34,0.206257,0.986847,0.927438,0.441176,0,0.176471,1.07174,0.904026,0.517763,0.140805,3.09327,2.86354,0.903347,0.322529,0.323529,0.0882353,11,3,0.369061,1.32538,93,7.06245,93,0.639652,0.639652,0.347381,0.120673,4,5,0,0,1.25,0.03825,0,1
0.454655,1.41032,8.50566,2498.13,2121.73,50,0.0561207,0.990299,0.849327,0.4,0,0.2,1.11397,0.896615,0.722066,0.265456,3.05298,3.14827,0.678981,0.253708,0.1,0.16,5,8,0.102916,1.3567,109,9.02702,109,0.596499,0.596499,0.505525,0.255555,3,3,0,0,1,0,0,0
0.927377,1.39205,6.81421,1830.57,1435.56,27,0.171954,1,0.784218,0.333333,0.111111,0.037037,0.95457,1.03202,0.347193,0.118878,2.98672,3.14165,0.971565,0.656976,0.333333,0,9,0,0.4167,1.29853,43,8.11182,43,0.647628,0.647628,0.351429,0.123502,0,0,0,0,0,0,0,0
1.50721,1.35948,7.04891,815.972,0,20,0.197766,0.643842,0,0.45,0.2,0.2,1.63962,1.55617,0.455842,0.128909,4.1054,4.2881,1.14652,0.604718,0.25,0.1,5,2,0.610739,1.3162,4,7.19732,4,0.726572,0.726572,0.172589,0.0297869,0,0,0,0,0,0,0,0
0.715316,1.41734,8.4617,3824.81,3186,46,0.238375,0.9443,0.832984,0.608696,0.0217391,0.391304,1.36223,0.879992,0.775074,0.162245,3.06043,3.15968,1.45394,0.599743,0.5,0.282609,23,13,0.303983,1.35437,141,6.507,141,0.546058,0.546058,0.330385,0.109154,2,3,1,0,1.5,0,0.7105,0
0.918786,1.44287,9.41546,4040.2,2974.92,59,0.0772526,0.920046,0.73633,0.355932,0,0.237288,1.29195,1.11972,0.580358,0.20591,3.37757,3.44791,0.758089,0.297843,0.101695,0.118644,6,7,0.370928,1.3366,139,9.51862,139,0.633636,0.633636,0.346435,0.120017,2,3,1,0,1.5,0,0.203,0
0.747002,1.36924,7.70422,3883.88,3570.37,40,0.148659,0.978263,0.919281,0.45,0.1,0.125,1.21553,0.941591,0.641716,0.153095,3.36023,3.14477,1.07213,0.560065,0.35,0.15,14,6,0.373098,1.33577,173,7.66643,173,0.638722,0.638722,0.337517,0.113917,0,0,0,0,0,0,0,0
0.534144,1.2464,5.83143,1232.67,1232.67,19,0.241013,1,1,0.263158,0.105263,0,0.771625,0.749055,0.349069,0.100203,3.1717,3.20098,0.652252,0.356263,0.210526,0,4,0,0.376806,1.37003,86,6.58202,86,0.651707,0.651707,0.30693,0.094206,0,0,0,0,0,0,0,0
0.552363,1.37919,7.95896,2507.23,2199.68,39,0.20063,0.991702,0.877335,0.410256,0.128205,0.282051,1.03496,0.866673,0.569025,0.187066,2.6849,2.79975,1.12793,0.814951,0.538462,0.0769231,21,3,0.400168,1.287,59,6.71284,59,0.718269,0.718269,0.365979,0.13394,0,0,0,0,0,0,0,0
0.731468,1.38302,8.69758,1838.66,1458.25,39,0.0735233,0.970742,0.793107,0.333333,0,0.0512821,1.10274,1.05705,0.550485,0.231101,2.89561,2.88534,0.540245,0.259693,0.025641,0.0769231,1,3,0.0869283,1.36017,57,9.92625,57,0.445274,0.445274,0.380375,0.144685,0,0,0,0,0,0,0,0
1.04243,1.48583,7.75756,2892.29,1342.53,28,0.128247,0.978352,0.464177,0.25,0,0.142857,1.21801,1.09609,0.424114,0.0892765,3.04835,2.93802,0.847051,0.297435,0.214286,0,6,0,0.487169,1.43954,44,8.50233,44,0.61058,0.61058,0.162751,0.0264878,0,0,0,0,0,0,0,0
0.867793,1.47465,8.08993,2089.35,1189.17,35,0.216912,0.972312,0.569155,0.657143,0.0285714,0.171429,1.15605,0.955533,0.499265,0.0953647,3.4088,3.3748,0.718571,0.332989,0.142857,0.0571429,5,2,0.52006,1.47623,87,8.70981,87,0.576037,0.576037,0.131378,0.0172603,0,0,0,0,0,0,0,0
0.839376,1.3859,8.00183,2237.15,2005.73,37,0.167762,0.982296,0.896554,0.648649,0.108108,0.216216,1.17187,1.01874,0.574148,0.155506,3.14766,3.33565,1.20803,0.632499,0.513514,0.0810811,19,3,0.326464,1.30829,109,6.98914,109,0.588384,0.588384,0.360033,0.129624,0,0,0,0,0,0,0,0
0.781728,1.42631,7.69012,1237.36,873.43,35,0.0909493,1,0.705881,0.485714,0,0.0571429,1.04481,0.995885,0.424763,0.188006,3.50067,3.48168,0.678039,0.415245,0.171429,0,6,0,0.231349,1.35915,49,8.97981,49,0.639267,0.639267,0.429884,0.1848,0,0,0,0,0,0,0,0
0.638426,1.43709,9.67284,4892.46,4526.35,53,0.117967,0.976799,0.925169,0.509434,0.0943396,0.415094,1.21915,0.90286,0.691723,0.167727,2.64282,2.8804,1.27576,0.778357,0.54717,0.132075,29,7,0.390903,1.34738,132,7.4449,132,0.636031,0.636031,0.310807,0.0966012,0,0,0,0,0,0,0,0
0.357599,1.40409,8.95872,4625.39,4180.43,44,0.16889,0.986569,0.903801,0.386364,0,0.318182,1.20086,0.700502,0.899246,0.187178,3.12805,3.00192,0.883547,0.190938,0.159091,0.318182,7,14,0.171937,1.33968,330,7.16605,330,0.444573,0.444573,0.334372,0.111805,0,0,0,0,0,0,0,0
0.971693,1.53363,6.97517,666.292,0,24,0.109706,1,0,0.75,0,0,1.09372,1.06619,0.346349,0.121873,3.40387,3.36706,0.560905,0.280641,0.0416667,0,1,0,0.279656,1.39007,42,7.7742,42,0.435814,0.435814,0.268571,0.0721305,0,0,0,0,0,0,0,0
0.479702,1.36398,8.85268,2287.88,1962.31,39,0.0947255,0.988654,0.8577,0.230769,0,0.128205,1.02477,0.853072,0.619372,0.206619,3.15825,3.07762,0.600847,0.193822,0.102564,0.0769231,4,3,0.11759,1.35439,129,8.591,129,0.579313,0.579313,0.479269,0.229698,0,0,0,0,0,0,0,0
1.38582,1.47018,5.79894,994.099,0,16,0.398353,0.767836,0,0.5,0.4375,0.125,1.49652,1.43474,0.344304,0.0763174,2.83082,2.66025,1.19118,0.881408,0.5,0,8,0,0.731176,1.3013,7,7.82243,7,0.789666,0.789666,0.119002,0.0141615,0,0,0,0,0,0,0,0
1.00086,1.48452,7.85284,2001.45,1381.49,37,0.206149,0.903523,0.690244,0.405405,0,0.027027,1.17244,1.10645,0.432623,0.154925,3.0558,2.95303,0.686658,0.299084,0.135135,0,5,0,0.317204,1.33932,50,9.32927,50,0.600449,0.600449,0.36118,0.130451,0,0,0,0,0,0,0,0
0.392732,1.37799,7.96197,2315.39,2076.47,37,0.136928,0.991039,0.896811,0.351351,0.108108,0.189189,0.937197,0.785665,0.599375,0.200599,3.79425,3.55211,1.08734,0.654083,0.486486,0.135135,18,5,0.374947,1.32194,78,6.82476,78,0.664144,0.664144,0.353608,0.125038,0,0,0,0,0,0,0,0
0.194789,1.42209,10.5922,7360.15,6769.59,74,0.139047,0.973315,0.919762,0.540541,0.027027,0.594595,1.31904,0.799948,1.14332,0.403678,2.38844,2.62778,1.30195,0.714307,0.554054,0.594595,41,44,0.268581,1.29991,397,6.9932,397,0.693516,0.693516,0.453466,0.205632,0,0,0,0,0,0,0,0
0.294192,1.41959,9.10042,4870.74,3953.88,68,0.0715841,0.962133,0.811761,0.411765,0,0.308824,1.24405,0.934129,0.979645,0.469109,3.16914,3.19566,0.676635,0.261301,0.132353,0.426471,9,29,0.0249516,1.36287,129,8.97523,129,0.578708,0.578708,0.556879,0.310114,3,4,2,1,1.33333,0,0,0
1.08778,1.52443,7.9625,1589.89,808.652,37,0.0796637,0.831533,0.508622,0.486486,0,0.0810811,1.28529,1.18711,0.488609,0.214075,3.61356,3.65731,0.947818,0.500071,0.189189,0.0540541,7,2,0.31121,1.38684,48,8.31547,48,0.514693,0.514693,0.281755,0.079386,0,0,0,0,0,0,0,0
0.743816,1.43369,7.33247,2863.54,2070.05,39,0.111749,0.983503,0.722899,0.487179,0,0.179487,1.18124,0.882415,0.605189,0.129013,3.44192,3.25081,1.00285,0.337762,0.179487,0.102564,7,4,0.293347,1.37134,123,6.37642,123,0.514654,0.514654,0.313205,0.0980975,0,0,0,0,0,0,0,0
1.18851,1.37189,8.42654,3508,3326.98,32,0.327521,0.907128,0.948396,0.40625,0.125,0.28125,1.33305,1.2565,0.529409,0.103402,3.34068,3.63561,1.25434,0.593961,0.5,0.03125,16,1,0.724691,1.29605,39,7.25706,39,0.804643,0.804643,0.124232,0.0154337,4,8,1,1,2,0,0.334463,0
0.639781,1.38602,7.25236,2011.17,1907.9,34,0.146652,0.9946,0.948652,0.352941,0,0.0588235,0.946115,0.845988,0.43428,0.119712,3.29304,3.18036,0.754586,0.396726,0.205882,0.0294118,7,1,0.227553,1.38302,68,8.29469,68,0.607016,0.607016,0.40395,0.163176,4,5,2,0,1.25,0,0,0
0.564646,1.37898,6.92359,3011.29,2872.56,34,0.128174,0.994797,0.95393,0.558824,0.0588235,0.0882353,1.00879,0.790197,0.538468,0.130574,3.17757,3.30914,0.90703,0.357854,0.323529,0.0588235,11,2,0.442118,1.31566,215,5.86392,215,0.648612,0.648612,0.324023,0.104991,0,0,0,0,0,0,0,0
1.26759,1.44467,6.93399,325.308,0,18,0.0846846,0.739046,0,1,0,0,1.42532,1.38317,0.499865,0.248335,3.49168,3.3887,0.939774,0.852204,0.444444,0.111111,8,2,0.516173,1.43071,3,9.57914,3,0.671542,0.671542,0.187989,0.0353398,0,0,0,0,0,0,0,0
1.25616,1.44191,7.4365,4164.56,0,34,0.238021,0.890439,0,0.441176,0.117647,0.147059,1.38753,1.30522,0.551925,0.0915271,3.44195,2.8817,1.46247,0.872663,0.617647,0.117647,21,4,0.521649,1.35667,12,9.35515,12,0.681434,0.681434,0.191186,0.0365522,0,0,0,0,0,0,0,0
0.791493,1.30866,7.7938,3834.94,3753.18,28,0.400406,0.994618,0.978681,0.464286,0.178571,0.25,1.01951,0.916841,0.464854,0.0978943,3.62015,3.25393,1.40446,0.889218,0.785714,0.0714286,22,2,0.660881,1.29542,308,4.78166,308,0.747704,0.747704,0.193412,0.0374081,3,4,1,0,1.33333,0,0,0
0.427686,1.28726,6.68402,3016.33,2966.85,28,0.30523,0.996621,0.983597,0.428571,0.0714286,0.142857,0.954378,0.63991,0.597686,0.0906101,3.34736,3.34695,0.834599,0.199891,0.25,0.178571,7,5,0.385887,1.32565,167,6.10795,167,0.632905,0.632905,0.326216,0.106417,0,0,0,0,0,0,0,0
0.791836,1.39349,9.66909,6171.34,4156.37,51,0.121427,0.969109,0.673496,0.45098,0,0.27451,1.42004,0.947616,0.780936,0.171887,3.04349,2.79238,1.22629,0.374086,0.411765,0.215686,21,11,0.317363,1.37782,222,7.14301,222,0.480896,0.480896,0.279957,0.0783756,0,0,0,0,0,0,0,0
1.11956,1.44684,8.24942,3584.94,2281.43,49,0.050097,0.837231,0.636393,0.285714,0,0.102041,1.29043,1.22858,0.512462,0.197937,3.62241,3.67996,0.667649,0.250144,0.0816327,0.0408163,4,2,0.340042,1.35515,83,9.83506,83,0.608096,0.608096,0.332978,0.110874,0,0,0,0,0,0,0,0
0.508406,1.39431,8.07676,2030.33,1782.07,37,0.105261,0.994727,0.877726,0.432432,0,0.135135,1.00351,0.788833,0.56925,0.152239,3.23481,3.26665,0.552758,0.163008,0.0540541,0.0810811,2,3,0.0769079,1.3315,114,8.11304,114,0.572357,0.572357,0.508822,0.2589,0,0,0,0,0,0,0,0
1.1858,1.41289,7.39367,1178.02,0,29,0.0862801,0.71211,0,0.551724,0.0344828,0.103448,1.28656,1.32116,0.51608,0.263013,2.79059,2.72546,0.836923,0.612056,0.344828,0.0344828,10,1,0.114838,1.33193,29,9.67617,29,0.46291,0.46291,0.384926,0.148168,0,0,0,0,0,0,0,0
0.673564,1.37145,8.989,3291.03,2592.62,52,0.0600478,0.950261,0.787783,0.442308,0,0.326923,1.23223,1.00457,0.687647,0.246255,2.86616,2.77546,0.72543,0.240391,0.0961538,0.173077,5,9,0.277059,1.33108,127,8.54764,127,0.592378,0.592378,0.378609,0.143345,0,0,0,0,0,0,0,0
0.170084,1.41866,10.5577,6515.1,5986.15,70,0.169527,0.971392,0.918812,0.485714,0,0.5,1.31456,0.78105,1.16253,0.409383,3.43985,3.28347,0.909614,0.250759,0.185714,0.6,13,42,0.148088,1.3464,367,8.40155,367,0.592731,0.592731,0.468455,0.21945,0,0,0,0,0,0,0,0
0.0644093,1.28186,5.70817,1068.6,1068.6,19,0.104256,1,1,0.210526,0,0,0.613049,0.555492,0.551536,0.244029,2.99856,3.00412,0.40672,0.167369,0,0,0,0,0.204268,1.36728,88,6.57239,88,0.554993,0.554993,0.386758,0.149582,0,0,0,0,0,0,0,0
1.83757,1.55696,6.11696,1976.31,0,21,0.201421,0.162419,0,0.238095,0.190476,0,1.83473,1.85039,0.353388,0.0662352,4.1907,4.31777,1.353,1.41978,0.52381,0,11,0,0.236899,1.42412,6,17.0537,6,0.462721,0.462721,0.281211,0.0790798,0,0,0,0,0,0,0,0
1.54105,1.59258,7.87172,3687.05,0,36,0.164601,0.594231,0,0.305556,0,0.0833333,1.47468,1.57476,0.459814,0.118734,3.43143,3.54245,1.08634,1.09294,0.305556,0.0555556,11,2,0.353236,1.38122,10,14.1123,10,0.591571,0.591571,0.310272,0.0962685,0,0,0,0,0,0,0,0
0.221744,1.29699,7.8405,269.479,0,14,0.147053,1,0,0.857143,0.142857,0.285714,1.0809,1.10781,0.870681,0.802472,3.75502,3.62921,0.961212,0.758496,0.428571,0.357143,6,5,0.156012,1.2725,5,7.77602,5,0.577573,0.577573,0.456,0.207936,0,0,0,0,0,0,0,0
